"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"059020da-6678-43d9-9fa9-61df05a93844","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services"
"f0985c0b-4b40-4097-9ff7-8f232c03e216","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units"
"62432f1a-434f-4f6f-b69f-e01cf79bcf57","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units","Tahi"
"5e120d94-2fdc-496b-a585-095b653c7dfe","","pass","Split High Wall","checklist","FALSE","FALSE","Fitout & Services","Units","Tahi","Split High Wall"
"5fe335b6-4ec1-4152-908b-644a33751d8d","","work-in-progress","Extract Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Tahi","Extract Fan"
"ac13c2cc-7b45-4473-bb5a-b9344c809e8d","","work-in-progress","SA Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Tahi","SA Fan"
"99c2cfc0-93b3-492b-92ae-50166a960293","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units","Rua"
"f9832e54-c4d3-4efe-b72d-3d23ee392f55","","pass","Split High Wall","checklist","FALSE","FALSE","Fitout & Services","Units","Rua","Split High Wall"
"3e6d4263-6159-4bb6-a785-91cd07df2da6","","work-in-progress","Extract Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Rua","Extract Fan"
"1c49b96c-b3fd-4f11-a1ea-a4513142b2ed","","work-in-progress","SA Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Rua","SA Fan"
"c8a25f24-103b-405f-82d1-722315737918","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units","Toru"
"0872f3d9-6b8e-4ff9-b97c-d4a1e88f5f30","","pass","Split High Wall","checklist","FALSE","FALSE","Fitout & Services","Units","Toru","Split High Wall"
"783cd86f-7256-45ab-848e-8914444f98c5","","work-in-progress","Extract Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Toru","Extract Fan"
"8136c67c-3307-41e7-b92e-26fc2df3171a","","work-in-progress","SA Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Toru","SA Fan"
"954a502d-a62b-4bf0-979a-7139d7b3ae1d","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units","Wha"
"6421f552-02c8-4209-8bbd-682ed57c1b06","","pass","Split High Wall","checklist","FALSE","FALSE","Fitout & Services","Units","Wha","Split High Wall"
"614c7b9c-59ed-4bef-aef1-af41fedd32ef","","work-in-progress","Extract Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Wha","Extract Fan"
"e091c3ed-a6c8-4ad7-af37-b4288788353a","","work-in-progress","SA Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Wha","SA Fan"
"70e93d27-c82b-4586-970d-39c77d3fb20e","","work-in-progress","","folder","TRUE","FALSE","Fitout & Services","Units","Rima"
"4c71cd83-bb92-4483-9d98-88d9a33ef960","","pass","Split High Wall","checklist","FALSE","FALSE","Fitout & Services","Units","Rima","Split High Wall"
"5133effa-2c7a-4ba6-a1ca-13527b611cf2","","work-in-progress","Extract Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Rima","Extract Fan"
"b02e58fd-0cb7-45c1-ba6c-e8c14168bd9b","","work-in-progress","SA Fan","checklist","FALSE","FALSE","Fitout & Services","Units","Rima","SA Fan"
