,,"Residential cold water booster pump",,"residential cold water booster pump"
,,"Shared cold water booster pump",,"shared cold water booster pump"
,,"Commercial Rainwater re use/ non potable booster pump",,"commercial rainwater re use/ non potable booster pump"
,,"Retail cold water booster pump",,"retail cold water booster pump"
,,"Retail fire hose reel booster pump",,"retail fire hose reel booster pump"
,,"B2 sewer pump station",,"b2 sewer pump station"
,,"B2 stormwater pump station",,"b2 stormwater pump station"
,,"B2 stormwater pump station area A",,"b2 stormwater pump station area a"
,,"B2 stormwater pump station area B",,"b2 stormwater pump station area b"
,,"B2 Domestic cold water tank",,"b2 domestic cold water tank"
,,"B2 DAF wastewater treatment plant",,"b2 daf wastewater treatment plant"
,,"L6 Civil stormwater treatment tank",,"l6 civil stormwater treatment tank"
,,"L13 OSD stormwater tank",,"l13 osd stormwater tank"
,,"L13 Rainwater tank",,"l13 rainwater tank"
,,"Rainwater Filtration plant",,"rainwater filtration plant"
,,"Retail hot water plant",,"retail hot water plant"
,,"Commercial hot water plant",,"commercial hot water plant"
,,"VBM gas meter",,"vbm gas meter"
,,"Retail tapware / PC",,"retail tapware / pc"
,,"Commercial tapware / PC",,"commercial tapware / pc"
,,"Residential tapware/PC",,"residential tapware/pc"
,,"Residential Penthouse baths - Agape",,"residential penthouse baths - agape"
,,"Residential baths - Pietra Bianca",,"residential baths - pietra bianca"
,,"Retail cold water meters",,"retail cold water meters"
,,"Commercial cold water meters",,"commercial cold water meters"
,,"Shared cold water meters",,"shared cold water meters"
,,"Residential cold water meters",,"residential cold water meters"
,"Columns"
,,"Sighted by Scentre Group",,"sighted by scentre group"

