"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9ef21e21-45cf-442c-ac6f-76806b531ffe","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"7ba667ca-6d52-4a2b-b663-f735f505bc3d","","work-in-progress","","folder","TRUE","FALSE","Site QA","Plumbing"
"27283c25-87e2-446f-bd3b-06687400b83e","","work-in-progress","","folder","TRUE","FALSE","Site QA","Plumbing","Lot 01"
"8dbc4d31-cf74-4587-83cd-62d33d3c3743","","work-in-progress","","folder","TRUE","FALSE","Site QA","Plumbing","Lot 01","Rough-in"
"ece741ce-c0f0-4f2b-b5c6-1d4758dc4df6","","not-started","WG Install Water/Gas Lead-ins","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Rough-in","WG Install Water/Gas Lead-ins"
"2ee2d6c6-f8a5-4a5b-a915-6e386bbc9a97","","pass","SD Install Sewer Stacks, Wastes & Vents","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Rough-in","SD Install Sewer Stacks, Wastes & Vents"
"69c1e97a-2107-42df-b7dc-3d15d2bd78f7","","pass","WG Install Water/Gas Rough-ins","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Rough-in","WG Install Water/Gas Rough-ins"
"763e6b7e-69b0-4910-aba5-3b51b75762d2","","not-started","","folder","TRUE","FALSE","Site QA","Plumbing","Lot 01","Fit-off"
"5e7d8da5-62d4-46b1-94f0-a0952b94c8f9","","not-started","FO Fit-off Kitchen Sink & Tapware","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Kitchen Sink & Tapware"
"a17215e3-be8d-42c7-bac1-67d9708f3086","","not-started","FO Fit-off Dishwasher","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Dishwasher"
"0b7c11c2-8c6d-4c61-b776-3f7d6412043e","","not-started","FO Fit-off Laundry Trough & Tapware","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Laundry Trough & Tapware"
"cf4112ef-64f4-4634-9914-ff3b585b93ab","","not-started","FO Fit-off Washing Machine Stops","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Washing Machine Stops"
"ae38b742-27e7-4993-aca3-886af0d8b2a2","","not-started","FO Fit-off Toilet & Cistern","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Toilet & Cistern"
"674156c1-10d7-4a09-ac50-1ff30994f8b6","","not-started","FO Fit-off Wash Basin & Tapware","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Wash Basin & Tapware"
"ef6628b7-8c71-45d0-8aae-de7116da1198","","not-started","FO Fit-off Shower & Tapware","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Shower & Tapware"
"7dd35cc1-25bd-4665-b4e5-b5bc7f8da608","","not-started","FO Fit-off Bath & Tapware","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Bath & Tapware"
"03b59c01-b0c0-43dd-91d2-e1baaf5b61d6","","not-started","FO Fit-off Hot Water Unit","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Fit-off","FO Fit-off Hot Water Unit"
"80eed060-56a5-4152-bfae-61429093efdd","","pass","","folder","TRUE","FALSE","Site QA","Plumbing","Lot 01","Testing"
"e03efd8c-7acd-428b-8268-490582f7fe8e","","pass","TST Test Water Service Pipework","checklist","FALSE","FALSE","Site QA","Plumbing","Lot 01","Testing","TST Test Water Service Pipework"
"45cfaae0-a07a-4271-ad4c-4da8ef172e57","","not-started","","folder","TRUE","FALSE","Site QA","Plumbing","Lot 01","Commissioning"
