type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Connection Checklist,,,,,,Connection Checklist
checkpoint,Approval given to connect,,,,,,
checkpoint,Heights confirmed - Invert level,,,,,,
checkpoint,General comments & photos during installation,,,,,,
checkpoint,Connection completed,,,,,,
