Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,A - 6,grouping,A - 6,,,,
,,A.6.01,,INDOORS,A,6,A.6.01,
,,A.6.02,,INDOORS,A,6,A.6.02,
,,A.6.03,,INDOORS,A,6,A.6.03,
,,A.6.04,,INDOORS,A,6,A.6.04,
,,A.6.05,,INDOORS,A,6,A.6.05,
,,A.6.06,,INDOORS,A,6,A.6.06,
,,A.6.07,,INDOORS,A,6,A.6.07,
,,A.6.08,,INDOORS,A,6,A.6.08,
,,A.6.09,,INDOORS,A,6,A.6.09,
,,A.6.10,,INDOORS,A,6,A.6.10,
,,A.6.11,,INDOORS,A,6,A.6.11,
,,A.6.12,,INDOORS,A,6,A.6.12,
,,A.6.13,,INDOORS,A,6,A.6.13,
,,B - Basement,grouping,B - Basement,,,,
,,Comms Room,,INDOORS,B,Basement,Comms Room,
,,B - Ground,grouping,B - Ground,,,,
,,B.G.01,,INDOORS,B,Ground,B.G.01,
,,B.G.02,,INDOORS,B,Ground,B.G.02,
,,B.G.03,,INDOORS,B,Ground,B.G.03,
,,B.G.04,,INDOORS,B,Ground,B.G.04,
,,B.G.05,,INDOORS,B,Ground,B.G.05,
,,B.G.06,,INDOORS,B,Ground,B.G.06,
,,B.G.07,,INDOORS,B,Ground,B.G.07,
,,B.G.08,,INDOORS,B,Ground,B.G.08,
,,B.G.09,,INDOORS,B,Ground,B.G.09,
,,B - 1,grouping,B - 1,,,,
,,B.1.01,,INDOORS,B,1,B.1.01,
,,B.1.02,,INDOORS,B,1,B.1.02,
,,B.1.03,,INDOORS,B,1,B.1.03,
,,B.1.04,,INDOORS,B,1,B.1.04,
,,B.1.05,,INDOORS,B,1,B.1.05,
,,B.1.06,,INDOORS,B,1,B.1.06,
,,B.1.07,,INDOORS,B,1,B.1.07,
,,B.1.08,,INDOORS,B,1,B.1.08,
,,B.1.09,,INDOORS,B,1,B.1.09,
,,B.1.10,,INDOORS,B,1,B.1.10,
,,B.1.11,,INDOORS,B,1,B.1.11,
,,B.1.12,,INDOORS,B,1,B.1.12,
,,B - 2,grouping,B - 2,,,,
,,B.2.01,,INDOORS,B,2,B.2.01,
,,B.2.02,,INDOORS,B,2,B.2.02,
,,B.2.03,,INDOORS,B,2,B.2.03,
,,B.2.04,,INDOORS,B,2,B.2.04,
,,B.2.05,,INDOORS,B,2,B.2.05,
,,B.2.06,,INDOORS,B,2,B.2.06,
,,B.2.07,,INDOORS,B,2,B.2.07,
,,B.2.08,,INDOORS,B,2,B.2.08,
,,B.2.09,,INDOORS,B,2,B.2.09,
,,B.2.10,,INDOORS,B,2,B.2.10,
,,B.2.11,,INDOORS,B,2,B.2.11,
,,B.2.12,,INDOORS,B,2,B.2.12,
,,B - 3,grouping,B - 3,,,,
,,B.3.01,,INDOORS,B,3,B.3.01,
,,B.3.02,,INDOORS,B,3,B.3.02,
,,B.3.03,,INDOORS,B,3,B.3.03,
,,B.3.04,,INDOORS,B,3,B.3.04,
,,B.3.05,,INDOORS,B,3,B.3.05,
,,B.3.06,,INDOORS,B,3,B.3.06,
,,B.3.07,,INDOORS,B,3,B.3.07,
,,B.3.08,,INDOORS,B,3,B.3.08,
,,B.3.09,,INDOORS,B,3,B.3.09,
,,B.3.10,,INDOORS,B,3,B.3.10,
,,B.3.11,,INDOORS,B,3,B.3.11,
,,B.3.12,,INDOORS,B,3,B.3.12,
,,B - 4,grouping,B - 4,,,,
,,B.4.01,,INDOORS,B,4,B.4.01,
,,B.4.02,,INDOORS,B,4,B.4.02,
,,B.4.03,,INDOORS,B,4,B.4.03,
,,B.4.04,,INDOORS,B,4,B.4.04,
,,B.4.05,,INDOORS,B,4,B.4.05,
,,B.4.06,,INDOORS,B,4,B.4.06,
,,B.4.07,,INDOORS,B,4,B.4.07,
,,B.4.08,,INDOORS,B,4,B.4.08,
,,B.4.09,,INDOORS,B,4,B.4.09,
,,B.4.10,,INDOORS,B,4,B.4.10,
,,B.4.11,,INDOORS,B,4,B.4.11,
,,B.4.12,,INDOORS,B,4,B.4.12,
,,B - 5,grouping,B - 5,,,,
,,B.5.01,,INDOORS,B,5,B.5.01,
,,B.5.02,,INDOORS,B,5,B.5.02,
,,B.5.03,,INDOORS,B,5,B.5.03,
,,B.5.04,,INDOORS,B,5,B.5.04,
,,B.5.05,,INDOORS,B,5,B.5.05,
,,B.5.06,,INDOORS,B,5,B.5.06,
,,B.5.07,,INDOORS,B,5,B.5.07,
,,B.5.08,,INDOORS,B,5,B.5.08,
,,B.5.09,,INDOORS,B,5,B.5.09,
,,B.5.10,,INDOORS,B,5,B.5.10,
,,B - 6,grouping,B - 6,,,,
,,B.6.01,,INDOORS,B,6,B.6.01,
,,B.6.02,,INDOORS,B,6,B.6.02,
,,B.6.03,,INDOORS,B,6,B.6.03,
,,B.6.04,,INDOORS,B,6,B.6.04,
,,B.6.05,,INDOORS,B,6,B.6.05,
,,B.6.06,,INDOORS,B,6,B.6.06,
,,B.6.07,,INDOORS,B,6,B.6.07,
,,B.6.08,,INDOORS,B,6,B.6.08,
,,B.6.09,,INDOORS,B,6,B.6.09,
,,B.6.10,,INDOORS,B,6,B.6.10,
,,B - 7,grouping,B - 7,,,,
,,B.7.01,,INDOORS,B,7,B.7.01,
,,B.7.02,,INDOORS,B,7,B.7.02,
,,B.7.03,,INDOORS,B,7,B.7.03,
,,B.7.04,,INDOORS,B,7,B.7.04,
,,B.7.05,,INDOORS,B,7,B.7.05,
,,B.7.06,,INDOORS,B,7,B.7.06,
,,B.7.07,,INDOORS,B,7,B.7.07,
,,B.7.08,,INDOORS,B,7,B.7.08,
,,B.7.09,,INDOORS,B,7,B.7.09,
,,B.7.10,,INDOORS,B,7,B.7.10,
,,B - 8,grouping,B - 8,,,,
,,B.8.01,,INDOORS,B,8,B.8.01,
,,B.8.02,,INDOORS,B,8,B.8.02,
,,B.8.03,,INDOORS,B,8,B.8.03,
,,B.8.04,,INDOORS,B,8,B.8.04,
,,B.8.05,,INDOORS,B,8,B.8.05,
,,B.8.06,,INDOORS,B,8,B.8.06,
,,B.8.07,,INDOORS,B,8,B.8.07,
,,B.8.08,,INDOORS,B,8,B.8.08,
,,B.8.09,,INDOORS,B,8,B.8.09,
,,B.8.10,,INDOORS,B,8,B.8.10,
,,C - Ground,grouping,C - Ground,,,,
,,C.G.01,,INDOORS,C,Ground,C.G.01,
,,C.G.02,,INDOORS,C,Ground,C.G.02,
,,C.G.03,,INDOORS,C,Ground,C.G.03,
,,C.G.04,,INDOORS,C,Ground,C.G.04,
,,C.G.05,,INDOORS,C,Ground,C.G.05,
,,C.G.06,,INDOORS,C,Ground,C.G.06,
,,C.G.07,,INDOORS,C,Ground,C.G.07,
,,C.G.08,,INDOORS,C,Ground,C.G.08,
,,C.G.09,,INDOORS,C,Ground,C.G.09,
,,C.G.10,,INDOORS,C,Ground,C.G.10,
,,C - 1,grouping,C - 1,,,,
,,C.1.01,,INDOORS,C,1,C.1.01,
,,C.1.02,,INDOORS,C,1,C.1.02,
,,C.1.03,,INDOORS,C,1,C.1.03,
,,C.1.04,,INDOORS,C,1,C.1.04,
,,C.1.05,,INDOORS,C,1,C.1.05,
,,C.1.06,,INDOORS,C,1,C.1.06,
,,C.1.07,,INDOORS,C,1,C.1.07,
,,C.1.08,,INDOORS,C,1,C.1.08,
,,C.1.09,,INDOORS,C,1,C.1.09,
,,C.1.10,,INDOORS,C,1,C.1.10,
,,C.1.11,,INDOORS,C,1,C.1.11,
,,C.1.12,,INDOORS,C,1,C.1.12,
,,C - 2,grouping,C - 2,,,,
,,C.2.01,,INDOORS,C,2,C.2.01,
,,C.2.02,,INDOORS,C,2,C.2.02,
,,C.2.03,,INDOORS,C,2,C.2.03,
,,C.2.04,,INDOORS,C,2,C.2.04,
,,C.2.05,,INDOORS,C,2,C.2.05,
,,C.2.06,,INDOORS,C,2,C.2.06,
,,C.2.07,,INDOORS,C,2,C.2.07,
,,C.2.08,,INDOORS,C,2,C.2.08,
,,C.2.09,,INDOORS,C,2,C.2.09,
,,C.2.10,,INDOORS,C,2,C.2.10,
,,C.2.11,,INDOORS,C,2,C.2.11,
,,C.2.12,,INDOORS,C,2,C.2.12,
,,C - 3,grouping,C - 3,,,,
,,C.3.01,,INDOORS,C,3,C.3.01,
,,C.3.02,,INDOORS,C,3,C.3.02,
,,C.3.03,,INDOORS,C,3,C.3.03,
,,C.3.04,,INDOORS,C,3,C.3.04,
,,C.3.05,,INDOORS,C,3,C.3.05,
,,C.3.06,,INDOORS,C,3,C.3.06,
,,C.3.07,,INDOORS,C,3,C.3.07,
,,C.3.08,,INDOORS,C,3,C.3.08,
,,C.3.09,,INDOORS,C,3,C.3.09,
,,C.3.10,,INDOORS,C,3,C.3.10,
,,C.3.11,,INDOORS,C,3,C.3.11,
,,C.3.12,,INDOORS,C,3,C.3.12,
,,C - 4,grouping,C - 4,,,,
,,C.4.01,,INDOORS,C,4,C.4.01,
,,C.4.02,,INDOORS,C,4,C.4.02,
,,C.4.03,,INDOORS,C,4,C.4.03,
,,C.4.04,,INDOORS,C,4,C.4.04,
,,C.4.05,,INDOORS,C,4,C.4.05,
,,C.4.06,,INDOORS,C,4,C.4.06,
,,C.4.07,,INDOORS,C,4,C.4.07,
,,C.4.08,,INDOORS,C,4,C.4.08,
,,C.4.09,,INDOORS,C,4,C.4.09,
,,C.4.10,,INDOORS,C,4,C.4.10,
,,C.4.11,,INDOORS,C,4,C.4.11,
,,C.4.12,,INDOORS,C,4,C.4.12,
,,C - 5,grouping,C - 5,,,,
,,C.5.01,,INDOORS,C,5,C.5.01,
,,C.5.02,,INDOORS,C,5,C.5.02,
,,C.5.03,,INDOORS,C,5,C.5.03,
,,C.5.04,,INDOORS,C,5,C.5.04,
,,C.5.05,,INDOORS,C,5,C.5.05,
,,C.5.06,,INDOORS,C,5,C.5.06,
,,C.5.07,,INDOORS,C,5,C.5.07,
,,C.5.08,,INDOORS,C,5,C.5.08,
,,C.5.09,,INDOORS,C,5,C.5.09,
,,C.5.10,,INDOORS,C,5,C.5.10,
,,C.5.11,,INDOORS,C,5,C.5.11,
,,C - 6,grouping,C - 6,,,,
,,C.6.01,,INDOORS,C,6,C.6.01,
,,C.6.02,,INDOORS,C,6,C.6.02,
,,C.6.03,,INDOORS,C,6,C.6.03,
,,C.6.04,,INDOORS,C,6,C.6.04,
,,C.6.05,,INDOORS,C,6,C.6.05,
,,C.6.06,,INDOORS,C,6,C.6.06,
,,C.6.07,,INDOORS,C,6,C.6.07,
,,C.6.08,,INDOORS,C,6,C.6.08,
,,C.6.09,,INDOORS,C,6,C.6.09,
,,C.6.10,,INDOORS,C,6,C.6.10,
,,C.6.11,,INDOORS,C,6,C.6.11,
,,C - 7,grouping,C - 7,,,,
,,C.7.01,,INDOORS,C,7,C.7.01,
,,C.7.02,,INDOORS,C,7,C.7.02,
,,C.7.03,,INDOORS,C,7,C.7.03,
,,C.7.04,,INDOORS,C,7,C.7.04,
,,C.7.05,,INDOORS,C,7,C.7.05,
,,C.7.06,,INDOORS,C,7,C.7.06,
,,C.7.07,,INDOORS,C,7,C.7.07,
,,C.7.08,,INDOORS,C,7,C.7.08,
,,C.7.09,,INDOORS,C,7,C.7.09,
,,C.7.10,,INDOORS,C,7,C.7.10,
,,C.7.11,,INDOORS,C,7,C.7.11,
,,C - 8,grouping,C - 8,,,,
,,C.8.01,,INDOORS,C,8,C.8.01,
,,C.8.02,,INDOORS,C,8,C.8.02,
,,C.8.03,,INDOORS,C,8,C.8.03,
,,C.8.04,,INDOORS,C,8,C.8.04,
,,C.8.05,,INDOORS,C,8,C.8.05,
,,C.8.06,,INDOORS,C,8,C.8.06,
,,C.8.07,,INDOORS,C,8,C.8.07,
,,C.8.08,,INDOORS,C,8,C.8.08,
,,C.8.09,,INDOORS,C,8,C.8.09,
,,C.8.10,,INDOORS,C,8,C.8.10,
,,C.8.11,,INDOORS,C,8,C.8.11,
,,D - 1,grouping,D - 1,,,,
,,D.01.01,,INDOORS,D,1,D.01.01,
,,D.01.02,,INDOORS,D,1,D.01.02,
,,D.01.03,,INDOORS,D,1,D.01.03,
,,D.01.04,,INDOORS,D,1,D.01.04,
,,D.01.05,,INDOORS,D,1,D.01.05,
,,D.01.06,,INDOORS,D,1,D.01.06,
,,D.01.07,,INDOORS,D,1,D.01.07,
,,D.01.08,,INDOORS,D,1,D.01.08,
,,D.01.09,,INDOORS,D,1,D.01.09,
,,D.01.10a,,INDOORS,D,1,D.01.10a,
,,D.01.10b,,INDOORS,D,1,D.01.10b,
,,D.01.10c,,INDOORS,D,1,D.01.10c,
,,D - 2,grouping,D - 2,,,,
,,D.02.01,,INDOORS,D,2,D.02.01,
,,D.02.02,,INDOORS,D,2,D.02.02,
,,D.02.03,,INDOORS,D,2,D.02.03,
,,D.02.04,,INDOORS,D,2,D.02.04,
,,D.02.05,,INDOORS,D,2,D.02.05,
,,D.02.06,,INDOORS,D,2,D.02.06,
,,D.02.07,,INDOORS,D,2,D.02.07,
,,D.02.08,,INDOORS,D,2,D.02.08,
,,D.02.09,,INDOORS,D,2,D.02.09,
,,D.02.10a,,INDOORS,D,2,D.02.10a,
,,D.02.10b,,INDOORS,D,2,D.02.10b,
,,D.02.10c,,INDOORS,D,2,D.02.10c,
,,D - 3,grouping,D - 3,,,,
,,D.03.01,,INDOORS,D,3,D.03.01,
,,D.03.02,,INDOORS,D,3,D.03.02,
,,D.03.03,,INDOORS,D,3,D.03.03,
,,D.03.04,,INDOORS,D,3,D.03.04,
,,D.03.05,,INDOORS,D,3,D.03.05,
,,D.03.06,,INDOORS,D,3,D.03.06,
,,D.03.07,,INDOORS,D,3,D.03.07,
,,D.03.08,,INDOORS,D,3,D.03.08,
,,D.03.09,,INDOORS,D,3,D.03.09,
,,D.03.10a,,INDOORS,D,3,D.03.10a,
,,D.03.10b,,INDOORS,D,3,D.03.10b,
,,D.03.10c,,INDOORS,D,3,D.03.10c,
,,D - 4,grouping,D - 4,,,,
,,D.04.01,,INDOORS,D,4,D.04.01,
,,D.04.02,,INDOORS,D,4,D.04.02,
,,D.04.03,,INDOORS,D,4,D.04.03,
,,D.04.04,,INDOORS,D,4,D.04.04,
,,D.04.05,,INDOORS,D,4,D.04.05,
,,D.04.06,,INDOORS,D,4,D.04.06,
,,D.04.07,,INDOORS,D,4,D.04.07,
,,D.04.08,,INDOORS,D,4,D.04.08,
,,D.04.09,,INDOORS,D,4,D.04.09,
,,D.04.10a,,INDOORS,D,4,D.04.10a,
,,D.04.10b,,INDOORS,D,4,D.04.10b,
,,D.04.10c,,INDOORS,D,4,D.04.10c,
,,D - 5,grouping,D - 5,,,,
,,D.05.01,,INDOORS,D,5,D.05.01,
,,D.05.02,,INDOORS,D,5,D.05.02,
,,D.05.03,,INDOORS,D,5,D.05.03,
,,D.05.04,,INDOORS,D,5,D.05.04,
,,D.05.05,,INDOORS,D,5,D.05.05,
,,D.05.06,,INDOORS,D,5,D.05.06,
,,D.05.07,,INDOORS,D,5,D.05.07,
,,D.05.08,,INDOORS,D,5,D.05.08,
,,D.05.09,,INDOORS,D,5,D.05.09,
,,D.05.10a,,INDOORS,D,5,D.05.10a,
,,D.05.10b,,INDOORS,D,5,D.05.10b,
,,D.05.10c,,INDOORS,D,5,D.05.10c,
,,D - 6,grouping,D - 6,,,,
,,D.06.01,,INDOORS,D,6,D.06.01,
,,D.06.02,,INDOORS,D,6,D.06.02,
,,D.06.03a,,INDOORS,D,6,D.06.03a,
,,D.06.03b,,INDOORS,D,6,D.06.03b,
,,D.06.03c,,INDOORS,D,6,D.06.03c,
,,D - 7,grouping,D - 7,,,,
,,D.07.01,,INDOORS,D,7,D.07.01,
,,D.07.02,,INDOORS,D,7,D.07.02,
,,D.07.03,,INDOORS,D,7,D.07.03,
,,D.07.04a,,INDOORS,D,7,D.07.04a,
,,D.07.04b,,INDOORS,D,7,D.07.04b,
,,D.07.04c,,INDOORS,D,7,D.07.04c,
,,D - 8,grouping,D - 8,,,,
,,D.08.01,,INDOORS,D,8,D.08.01,
,,D.08.02,,INDOORS,D,8,D.08.02,
,,D.08.03,,INDOORS,D,8,D.08.03,
,,D.08.04a,,INDOORS,D,8,D.08.04a,
,,D.08.04b,,INDOORS,D,8,D.08.04b,
,,D.08.04c,,INDOORS,D,8,D.08.04c,
,,D - 9,grouping,D - 9,,,,
,,D.09.01,,INDOORS,D,9,D.09.01,
,,D.09.02,,INDOORS,D,9,D.09.02,
,,D.09.03,,INDOORS,D,9,D.09.03,
,,D.09.04a,,INDOORS,D,9,D.09.04a,
,,D.09.04b,,INDOORS,D,9,D.09.04b,
,,D.09.04c,,INDOORS,D,9,D.09.04c,
,,D - 10,grouping,D - 10,,,,
,,D.10.01,,INDOORS,D,10,D.10.01,
,,D.10.02,,INDOORS,D,10,D.10.02,
,,D.10.03,,INDOORS,D,10,D.10.03,
,,D.10.04a,,INDOORS,D,10,D.10.04a,
,,D.10.04b,,INDOORS,D,10,D.10.04b,
,,D.10.04c,,INDOORS,D,10,D.10.04c,
,,D - 11,grouping,D - 11,,,,
,,D.11.01,,INDOORS,D,11,D.11.01,
,,D.11.02,,INDOORS,D,11,D.11.02,
,,D.11.03,,INDOORS,D,11,D.11.03,
,,D.11.04a,,INDOORS,D,11,D.11.04a,
,,D.11.04b,,INDOORS,D,11,D.11.04b,
,,D.11.04c,,INDOORS,D,11,D.11.04c,
,,E - Ground,grouping,E - Ground,,,,
,,E.G.01,,INDOORS,E,Ground,E.G.01,
,,E.G.02,,INDOORS,E,Ground,E.G.02,
,,E.G.03,,INDOORS,E,Ground,E.G.03,
,,E.G.04,,INDOORS,E,Ground,E.G.04,
,,E.G.05,,INDOORS,E,Ground,E.G.05,
,,E.G.06,,INDOORS,E,Ground,E.G.06,
,,E.G.07,,INDOORS,E,Ground,E.G.07,
,,E.G.08,,INDOORS,E,Ground,E.G.08,
,,E.G.09,,INDOORS,E,Ground,E.G.09,
,,E.G.10,,INDOORS,E,Ground,E.G.10,
,,E.G.11,,INDOORS,E,Ground,E.G.11,
,,E.G.12,,INDOORS,E,Ground,E.G.12,
,,E.G.13,,INDOORS,E,Ground,E.G.13,
,,E - 1,grouping,E - 1,,,,
,,E.1.01,,INDOORS,E,2,E.1.01,
,,E.1.02,,INDOORS,E,2,E.1.02,
,,E.1.03,,INDOORS,E,2,E.1.03,
,,E.1.04,,INDOORS,E,2,E.1.04,
,,E.1.05,,INDOORS,E,2,E.1.05,
,,E.1.06,,INDOORS,E,2,E.1.06,
,,E.1.07,,INDOORS,E,2,E.1.07,
,,E.1.08,,INDOORS,E,2,E.1.08,
,,E.1.09,,INDOORS,E,2,E.1.09,
,,F - Ground,grouping,F - Ground,,,,
,,F.G.01,,INDOORS,F,Ground,F.G.01,
,,F.G.02,,INDOORS,F,Ground,F.G.02,
,,F.G.03,,INDOORS,F,Ground,F.G.03,
,,F.G.04,,INDOORS,F,Ground,F.G.04,
,,F.G.05,,INDOORS,F,Ground,F.G.05,
,,F.G.06,,INDOORS,F,Ground,F.G.06,
,,F - 1,grouping,F - 1,,,,
,,F.1.01,,INDOORS,F,2,F.1.01,
,,F.1.02,,INDOORS,F,2,F.1.02,
,,F.1.03,,INDOORS,F,2,F.1.03,
,,F.1.04,,INDOORS,F,2,F.1.04,
,,F - 2,grouping,F - 2,,,,
,,F.2.01,,INDOORS,F,3,F.2.01,
,,F.2.02,,INDOORS,F,3,F.2.02,
,,F.2.03,,INDOORS,F,3,F.2.03,
,,F.2.04,,INDOORS,F,3,F.2.04,
,Columns,,,,,,,
,,System Ready for Commissioning,,System Ready for Commissioning (COMMENT IF FAIL),,,,
