resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,HV Cable termination (MEGA ITPs),,,,,,,,
,step,,,,HV-01 - UT1.1 to MVSB-1-1,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-02 - UT1.3 to MVSB-1-3,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-03 - UT1.2  to MVSB-1-2,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-04 - UT1.2  to MVSB-1-4,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-05 - MVSB-1-1 to MVSB-1-2,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-06 - MVSB-1-3 to MVSB-1-4,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-07 - MVSB-1-1 to MVSSB-1A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-08 - MVSB-1-1 to MVSSB-2A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-09 - MVSB-1-2 to MVSSB-2C,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-10 - MVSB-1-3 to MVSSB-3C,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-11 - MVSB-1-3 to MVSSB-1B,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-12 - MVSB-1-4 to MVSSB-2B,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-13 - MVSB-1-4 to MVSSB-H,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-14 - GEN-1A to GSB-1A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-15 - GSB-1A to MVSSB-1A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-16 - MVSSB-1A to TX-1A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-17 - GEN-2A to GSB-2A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-18 - GSB-2A to MVSSB-2A,,,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP1 (Supply side),,,,,,
Add Sub-contractor ITPs/photos,checklist,,,,,ITP2 (Load side),,,,,,
,step,,,,HV-19 - MVSSB-2A to TX-2A,,,,,,,
