resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,LL1,,,,,,,
,step,,,,,Joinery Items,,,,,,
,step,,,,,,JO-220,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-220_Vanity Bench Top (Corian work & Marine PLY only) - Steel Support Frames & Brackets by others,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,JO-153,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-153_LL1_Administration Office Work Bench 1,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,JO-154,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-154_LL1_Administration Office Work Bench 2,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,JO-158,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-158_LL1_Storage joinery to CAFÉ KIOSK - 3 x Storage Unit Only,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,JO-148,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-148_Operable Wall Cupboard,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,JO-133,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_JO-133_First Aid Cupboard - Priced as JF-101 board material,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,Partitions & Lockers,,,,,,
,step,,,,,,IW-101/JF-402,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_IW-101/JF-402_Shower Partitions,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,,SW-205,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_SW-205_Privicy Screens,,,,
Loading,checklist,,,,,,,,Loading,,,
Joinery ITP,checklist,,,,,,,,Joinery,,,
,step,,,,,Amenity Mirrors,,,,,,
,step,,,,,,MR-101,,,,,
Drawings & Documents,checklist,,,,,,,Documents / Drawings,,,,
,step,,,,,,,WW1430_MR-101_LL1 Female 5700mm x 1500mm - Excl Lights & LEDs,,,,
Loading,checklist,,,,,,,,Loading,,,
