Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Doors/Frames,,,,,,
,Scope,,,Doors/Frames,,
,Rows,,,,,
,,Type 1,dynamic,Type 1,Doors/Frames,Site QA
,,Type 2,dynamic,Type 2,Doors/Frames,Site QA
,,Type 3,dynamic,Type 3,Doors/Frames,Site QA
,,Type 4,dynamic,Type 4,Doors/Frames,Site QA
,,Type 5,dynamic,Type 5,Doors/Frames,Site QA
,,Type 6,dynamic,Type 6,Doors/Frames,Site QA
,,Type 7,dynamic,Type 7,Doors/Frames,Site QA
,,Type 8,dynamic,Type 8,Doors/Frames,Site QA
,Columns,,,,,
,,"Prep (Bog, Seal, finish) ",,"Prep (Bog, Seal, finish) ",,
,,"Polishing (Blemish, Colour, Scratches & Detailing)",,"Polishing (Blemish, Colour, Scratches & Detailing)",,
,,Hardware,,Hardware,,
,,Sign off,,Sign off,,
,,,,,,
Skirting/Joinery/Wainscotting,,,,,,
,Scope,,,Skirting/Joinery/Wainscotting,,
,Rows,,,,,
,,Ground,dynamic,Ground,Skirting/Joinery/Wainscotting,Site QA
,Columns,,,,,
,,"Prep (Bog, Seal, finish) ",,"Prep (Bog, Seal, finish) ",,
,,"Polishing (Blemish, Colour, Scratches & Detailing)",,"Polishing (Blemish, Colour, Scratches & Detailing)",,
,,Sign off,,Sign off,,
