Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Seismic Suite (non curtain wall) Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,External,grouping,external,,
,,1,grouping,1,external,
,,L1.02,,1,external,l1.02
,,L1.03,,1,l1.03,external
,,L1.04,,1,l1.04,external
,,L1.06,,1,external,l1.06
,,L1.08,,1,l1.08,external
,,2,dynamic,2,external,
,,3,dynamic,3,external,
,,4,dynamic,4,external,
,,5,grouping,5,external,
,,L5.01,,5,l5.01,external
,,L5.02,,5,l5.02,external
,,L5.03,,5,l5.03,external
,,L5.04,,5,external,l5.04
,,L5.05,,5,l5.05,external
,,L5.06,,5,l5.06,external
,,L5.07,,5,l5.07,external
,,L5.08,,5,external,l5.08
,,L5.09,,5,l5.09,external
,,L5.10,,5,l5.10,external
,,L5.11,,5,external,l5.11
,,L5.12,,5,l5.12,external
,,L5.13,,5,l5.13,external
,,L5.14,,5,l5.14,external
,,L5.15,,5,external,l5.15
,,L5.16,,5,l5.16,external
,,L5.17,,5,l5.17,external
,,L5.18,,5,l5.18,external
,,L5.19,,5,external,l5.19
,,L5.20,,5,l5.20,external
,,L5.21,,5,l5.21,external
,,L5.22,,5,external,l5.22
,,L5.23,,5,l5.23,external
,,L5.24,,5,l5.24,external
,,L5.25,,5,l5.25,external
,,L5.26,,5,external,l5.26
,,L5.27,,5,l5.27,external
,,L5.28,,5,l5.28,external
,,L5.29,,5,l5.29,external
,,L5.30,,5,l5.30,external
,,L5.31,,5,l5.31,external
,,L5.32,,5,l5.32,external
,Columns,,,,,
,,"Opening Prepared, Wrapped & Datums",,"Opening Prepared, Wrapped & Datums",,
,,Seismic Installed As Per Shop Drawings,,Seismic Installed As Per Shop Drawings,,
,,Splicers/Soakers/Gussets/Fixings Sealed,,"Splicers, Soakers, Gussets & Fixings Sealed (provide photo reference)",,
,,Panel Fitted & Locked Off,,Panel Fitted & Locked Off,,
,,Airseal & Internal Flashings,,Airseal and Internal Flashings (Photo),,
,,External Flashings/Weather Seals/Drainage ,,External Flashings / Weather Seals / Drainage ,,
,,Glass - Frame Glazed,,Glass - Frame Glazed,,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,,
,,Trade Clean,,Trade Clean,,
,,Wights - Sign Off,,Wights - Sign Off,,
,,,,,,
Commercial/Domestic Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,External,grouping,external,,
,,1,grouping,1,external,
,,D1.2.3-001B,,1,d1.2.3-001b,external
,,2,grouping,2,external,
,,D2.2.3-C12E,,2,d2.2.3-c12e,external
,,Roof,grouping,roof,external,
,,Rooflight,,roof,external,rooflight
,Columns,,,,,
,,Opening Wraped & Prepared Correctly ,,Opening Wraped & Prepared Correctly ,,
,,Installed/Fixed As Per Shop Drawings,,Installed / Fixed As Per Shop Drawings,,
,,External Flashings/Weather Seals As Per Shop Drawing ,,External Flashings / Weather Seals As Per Shop Drawing ,,
,,Airseals Completed,,Airseals Completed (photo),,
,,Glass - Frame Glazed,,Glass - Frame Glazed,,
,,Glass - Glazing Rubbered & Complete,,Glass - Glazing Rubbered and Complete,,
,,Trade Clean & Sign off,,Trade Clean & Sign off,,
,,Wights - Sign Off,,Wights - Sign Off,,
