"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"40d9eb4c-6281-441d-b6f3-2f524d12e766","","fail","","folder","TRUE","FALSE","Danielle"
"3124aa9a-9fdd-47fa-98f0-c1030d4589ae","","fail","3df4a59a3bb150587abba672de55d11c299e9a7032d9f721679a7f918f6e1f5e","checklist","FALSE","FALSE","Danielle","QA_TEM_042_Rough In Checklist - Area 1"
"3d60aaee-9851-43da-9c40-076ade260e0f","","work-in-progress","cabe8689f84de32e6a7307dc63bb0343a38e30dd86d8324ad1e45aa552534b73","checklist","FALSE","FALSE","Danielle","QA_TEM_014_mssb1"
"24ca7b8d-6f55-4839-92a4-7fc2a4b9f5b3","","not-started","aa354e50a2a84d90a4ae10e3d1514ea1648e9c1a6550f48f439b80600771379d","checklist","FALSE","FALSE","Danielle","QA_TEM_003_Earth Electrode"
"27849a62-0dac-46cf-83b0-565028faefb8","","not-started","b057a5d299da44f77e372a881ad1e015bebc8ac0791d3559c60f9b96d3ccb40f","checklist","FALSE","FALSE","Danielle","QA_TEM_012_Switchboard & Distribution Board Installation"
"60d07121-10aa-4198-861c-bb715073c537","","not-started","e83e77087ea04b16cf4a3bb0d4893b9ac68d8214ab6148b071bd392c9c5af940","checklist","FALSE","FALSE","Danielle","QA_TEM_006_Surface Conduit Installation"
"6098d4b4-1659-4588-86aa-5ae08cd7f7ce","","not-started","0a2e4bb2ac36e2ae2a2d90c5f717998e5db6a26f1969f15e64dacacbad84bd7f","checklist","FALSE","FALSE","Danielle","QA_TEM_079_Equipotential Bonding"
"7bd7d80c-3f0b-4983-9e5d-ae4d88ca950c","","not-started","0a2e4bb2ac36e2ae2a2d90c5f717998e5db6a26f1969f15e64dacacbad84bd7f","checklist","FALSE","FALSE","Danielle","QA_TEM_079_Equipotential Bonding - test points"
"298f6c9e-1125-4172-a4ab-3238c50c1d3a","","work-in-progress","cabe8689f84de32e6a7307dc63bb0343a38e30dd86d8324ad1e45aa552534b73","checklist","FALSE","FALSE","Cable Terminations - MSB1"
"95f990e1-ac26-42da-be2e-f1059e96d105","","work-in-progress","006f1e35e02746e47fdb5c893aee4351a7e10fab360c4f443e3b3c697609ecf9","checklist","FALSE","FALSE","QA_TEM_030_Security Inspection"
"c53f0eab-300f-4cfb-8add-689ae270ffc8","","work-in-progress","42a35d1761f3b688361ff1b50c2a8a46a0ac2591a87df7747fdc808154e5812d","checklist","FALSE","FALSE","QA_TEM_063_Construction Distribution Boards"
"19cd1009-6131-4ce3-9f0f-f55a72f5cfa8","","not-started","9a8d9517e467325a6207997326fb4e14a7403e5b6a0942bb2c90f466e8a5aadc","checklist","FALSE","FALSE","QA_TEM_042_Rough In Checklist"
"280e5d3c-4a9f-4fec-9ed7-dd28aaa478a2","","work-in-progress","006f1e35e02746e47fdb5c893aee4351a7e10fab360c4f443e3b3c697609ecf9","checklist","FALSE","FALSE","QA_TEM_030_Security Inspection"
"793ded02-4d43-436a-9da9-790fde112f0a","","not-started","299948b0676ee3ff8d5b9879119617b5881ea931dc5b34a971aa0fc88541f39c","checklist","FALSE","FALSE","QA_TEM_018_LCP's & Field Devices"
"4acf9bd7-f189-45f1-ac93-d435d0f36278","","work-in-progress","f9b2a08623fe03f547ededa9bfe03670d493d0a3d0ecf7b1e28e8dd393893b74","checklist","FALSE","FALSE","QA_TEM_013_Switchboard & Distribution Board Assembly"
"cc580493-a0da-4175-a0f5-7801630140ed","","not-started","6a9f26340de40b08a830da9ed65c091a8300bb1ca117b2e1b9fb4341059cb838","checklist","FALSE","FALSE","QA_TEM_011_Mains & Submains Installation"
"5aa2d47a-8bfc-45d7-bb5b-ebb168e9e8ba","","not-started","c0bb81517ab6c06f7849a8169b402b055532bc8144ba9e105f6e56a5fb419be1","checklist","FALSE","FALSE","QA_TEM_033_Control Cable Point to Point Testing"
"a8bcd621-e6a7-4b6a-a3c7-093086687092","","not-started","9a8d9517e467325a6207997326fb4e14a7403e5b6a0942bb2c90f466e8a5aadc","checklist","FALSE","FALSE","QA_TEM_042_Rough In Checklist"
"7edd09da-6397-4ce3-a42b-08ff66a4ba34","","not-started","3df4a59a3bb150587abba672de55d11c299e9a7032d9f721679a7f918f6e1f5e","checklist","FALSE","FALSE","QA_TEM_042_Rough In Checklist"
"340e4a0d-1c24-45ea-b85d-ed36986eb41f","","not-started","","folder","TRUE","FALSE","New Checklists 7.12.23"
"7c63a834-dbd8-476a-a888-215c9097b979","","not-started","12d99b0187e8881d1afcdd3e7d615b22a7694bcd7c659b7da143bc211d7beb4b","checklist","FALSE","FALSE","New Checklists 7.12.23","QA_TEM_005_Underground Conduit Installation"
"3e64a29d-423c-46f5-9865-106f7c051244","","not-started","fe95bad8b47c5445e4fa053d27bc812331863eecab177b692d7a571263e9c41f","checklist","FALSE","FALSE","New Checklists 7.12.23","QA_TEM_007_Cast in Conduit Installation"
"0e8b4e1e-d4c8-4948-82c7-b96a9b27ca94","","not-started","daba71118d47693c06baf43760a71b014d608f1471e5a01aa2a07ece256169b5","checklist","FALSE","FALSE","New Checklists 7.12.23","QA_TEM_020(QR)_Lighting & CCTV Poles"
