Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
First Fix - Overall Progress,,,,,,,
,Scope,,,First Fix,,,
,Rows,,,,,,
,,Temple Premises,grouping,Temple Premises,,,
,,Control Room,,Control Room,First Fix,Temple Premises,Site QA
,,Covered Patio,,Covered Patio,First Fix,Temple Premises,Site QA
,,Entry Lobby,,Entry Lobby,First Fix,Temple Premises,Site QA
,,Reception,,Reception,First Fix,Temple Premises,Site QA
,,Book Store,,Book Store,First Fix,Temple Premises,Site QA
,,Pujari Apartment,,Pujari Apartment,First Fix,Temple Premises,Site QA
,,Ladies Office,,Ladies Office,First Fix,Temple Premises,Site QA
,,Temple Offering Office,,Temple Offering Office,First Fix,Temple Premises,Site QA
,,Main Temple Office,,Main Temple Office,First Fix,Temple Premises,Site QA
,,Male Toilet - G,,Male Toilet - G,First Fix,Temple Premises,Site QA
,,Female Toilet - G,,Female Toilet - G,First Fix,Temple Premises,Site QA
,,Male Shoes Room,,Male Shoes Room,First Fix,Temple Premises,Site QA
,,Female Shoes Room,,Female Shoes Room,First Fix,Temple Premises,Site QA
,,Male Staircase - G,,Male Staircase - G,First Fix,Temple Premises,Site QA
,,Female Staircase - G,,Female Staircase - G,First Fix,Temple Premises,Site QA
,,Dinning Hall,,Dinning Hall,First Fix,Temple Premises,Site QA
,,Kitchen,,Kitchen,First Fix,Temple Premises,Site QA
,,Washing Bay,,Washing Bay,First Fix,Temple Premises,Site QA
,,Stores - G,,Stores - G,First Fix,Temple Premises,Site QA
,,Fire Exit Lights,,Fire Exit Lights,First Fix,Temple Premises,Site QA
,,Temple Periphery Light,,Temple Periphery Light,First Fix,Temple Premises,Site QA
,,Extension Voids,,Extension Voids,First Fix,Temple Premises,Site QA
,,Dome Areas,,Dome Areas,First Fix,Temple Premises,Site QA
,,Vagha Costume Store,,Vagha Costume Store,First Fix,Temple Premises,Site QA
,,Varni - Altar,,Varni - Altar,First Fix,Temple Premises,Site QA
,,Deity Preparation Room,,Deity Preparation Room,First Fix,Temple Premises,Site QA
,,Pradakshina,,Pradakshina,First Fix,Temple Premises,Site QA
,,Quite Room,,Quite Room,First Fix,Temple Premises,Site QA
,,Temple Bldg Floor,,Temple Bldg Floor,First Fix,Temple Premises,Site QA
,,Deities - Altar,,Deities - Altar,First Fix,Temple Premises,Site QA
,,Male Toilet - 1,,Male Toilet - 1,First Fix,Temple Premises,Site QA
,,Female Toilet - 1,,Female Toilet - 1,First Fix,Temple Premises,Site QA
,,Male Staircase - 1,,Male Staircase - 1,First Fix,Temple Premises,Site QA
,,Female Staircase - 1,,Female Staircase - 1,First Fix,Temple Premises,Site QA
,,Auditorium,,Auditorium,First Fix,Temple Premises,Site QA
,,Screen and Stage curtain,,Screen and Stage curtain,First Fix,Temple Premises,Site QA
,,Stores -1,,Stores -1,First Fix,Temple Premises,Site QA
,,DB-G1,,DB-G1,First Fix,Temple Premises,Site QA
,,DB-A,,DB-A,First Fix,Temple Premises,Site QA
,,DB-K1,,DB-K1,First Fix,Temple Premises,Site QA
,,MCC-01,,MCC-01,First Fix,Temple Premises,Site QA
,,FAP,,FAP,First Fix,Temple Premises,Site QA
,,DB-F1,,DB-F1,First Fix,Temple Premises,Site QA
,,DB-F3,,DB-F3,First Fix,Temple Premises,Site QA
,,DB-B,,DB-B,First Fix,Temple Premises,Site QA
,,MCC-02,,MCC-02,First Fix,Temple Premises,Site QA
,,DB Lift,,DB Lift,First Fix,Temple Premises,Site QA
,,Ground Floor Data Cable,,Ground Floor Data Cable,First Fix,Temple Premises,Site QA
,,First Floor Data Cable,,First Floor Data Cable,First Fix,Temple Premises,Site QA
,,Learning Centre,grouping,Learning Centre,,,
,,Games Room - Girls,,Games Room - Girls,First Fix,Learning Centre,Site QA
,,AV Equipment Store,,AV Equipment Store,First Fix,Learning Centre,Site QA
,,Toilet - Girls,,Toilet - Girls,First Fix,Learning Centre,Site QA
,,Classroom - Girls,,Classroom - Girls,First Fix,Learning Centre,Site QA
,,Language Room - Girls,,Language Room - Girls,First Fix,Learning Centre,Site QA
,,Meeting Room - Girls,,Meeting Room - Girls,First Fix,Learning Centre,Site QA
,,Seminar Room - Girls,,Seminar Room - Girls,First Fix,Learning Centre,Site QA
,,Staircase - LCG,,Staircase - LCG,First Fix,Learning Centre,Site QA
,,Sant Nivas,,Sant Nivas,First Fix,Learning Centre,Site QA
,,Toilet - Boys,,Toilet - Boys,First Fix,Learning Centre,Site QA
,,Classroom - Boys,,Classroom - Boys,First Fix,Learning Centre,Site QA
,,Language Room - Boys,,Language Room - Boys,First Fix,Learning Centre,Site QA
,,Meeting Room - Boys,,Meeting Room - Boys,First Fix,Learning Centre,Site QA
,,Seminar Room - Boys,,Seminar Room - Boys,First Fix,Learning Centre,Site QA
,,Staircase- LC1,,Staircase- LC1,First Fix,Learning Centre,Site QA
,,DB-G2,,DB-G2,First Fix,Learning Centre,Site QA
,,DB-F2,,DB-F2,First Fix,Learning Centre,Site QA
,,Ground Floor Data Cable,,Ground Floor Data Cable,First Fix,Learning Centre,Site QA
,,First Floor Data Cable,,First Floor Data Cable,First Fix,Learning Centre,Site QA
,Columns,,,,,,
,,MSSB,,MSSB,,,
,,Cabling - Lighting,,Lighting,Cabling,,
,,Cabling - Power,,Power,Cabling,,
,,Distribution Board,,Distribution Board,,,
,,Submains,,Submains,,,
,,Floor Penetrations,,Floor Penetrations,,,
,,Body Protection First Fix,,Body Protection First Fix,,,
,,Ground Floor Data Cable,,Ground Floor Data Cable,,,
,,First Floor Data Cable,,First Floor Data Cable,,,
,,,,,,,
First Fix - Detailed Progress,,,,,,,
,Scope,,,First Fix,,,
,Rows,,,,,,
,,Temple Premises,grouping,Temple Premises,,,
,,Control Room,,Control Room,First Fix,Temple Premises,Site QA
,,Covered Patio,,Covered Patio,First Fix,Temple Premises,Site QA
,,Entry Lobby,,Entry Lobby,First Fix,Temple Premises,Site QA
,,Reception,,Reception,First Fix,Temple Premises,Site QA
,,Book Store,,Book Store,First Fix,Temple Premises,Site QA
,,Pujari Apartment,,Pujari Apartment,First Fix,Temple Premises,Site QA
,,Ladies Office,,Ladies Office,First Fix,Temple Premises,Site QA
,,Temple Offering Office,,Temple Offering Office,First Fix,Temple Premises,Site QA
,,Main Temple Office,,Main Temple Office,First Fix,Temple Premises,Site QA
,,Male Toilet - G,,Male Toilet - G,First Fix,Temple Premises,Site QA
,,Female Toilet - G,,Female Toilet - G,First Fix,Temple Premises,Site QA
,,Male Shoes Room,,Male Shoes Room,First Fix,Temple Premises,Site QA
,,Female Shoes Room,,Female Shoes Room,First Fix,Temple Premises,Site QA
,,Male Staircase - G,,Male Staircase - G,First Fix,Temple Premises,Site QA
,,Female Staircase - G,,Female Staircase - G,First Fix,Temple Premises,Site QA
,,Dinning Hall,,Dinning Hall,First Fix,Temple Premises,Site QA
,,Kitchen,,Kitchen,First Fix,Temple Premises,Site QA
,,Washing Bay,,Washing Bay,First Fix,Temple Premises,Site QA
,,Stores - G,,Stores - G,First Fix,Temple Premises,Site QA
,,Fire Exit Lights,,Fire Exit Lights,First Fix,Temple Premises,Site QA
,,Temple Periphery Light,,Temple Periphery Light,First Fix,Temple Premises,Site QA
,,Extension Voids,,Extension Voids,First Fix,Temple Premises,Site QA
,,Dome Areas,,Dome Areas,First Fix,Temple Premises,Site QA
,,Vagha Costume Store,,Vagha Costume Store,First Fix,Temple Premises,Site QA
,,Varni - Altar,,Varni - Altar,First Fix,Temple Premises,Site QA
,,Deity Preparation Room,,Deity Preparation Room,First Fix,Temple Premises,Site QA
,,Pradakshina,,Pradakshina,First Fix,Temple Premises,Site QA
,,Quite Room,,Quite Room,First Fix,Temple Premises,Site QA
,,Temple Bldg Floor,,Temple Bldg Floor,First Fix,Temple Premises,Site QA
,,Deities - Altar,,Deities - Altar,First Fix,Temple Premises,Site QA
,,Male Toilet - 1,,Male Toilet - 1,First Fix,Temple Premises,Site QA
,,Female Toilet - 1,,Female Toilet - 1,First Fix,Temple Premises,Site QA
,,Male Staircase - 1,,Male Staircase - 1,First Fix,Temple Premises,Site QA
,,Female Staircase - 1,,Female Staircase - 1,First Fix,Temple Premises,Site QA
,,Auditorium,,Auditorium,First Fix,Temple Premises,Site QA
,,Screen and Stage curtain,,Screen and Stage curtain,First Fix,Temple Premises,Site QA
,,Stores -1,,Stores -1,First Fix,Temple Premises,Site QA
,,DB-G1,,DB-G1,First Fix,Temple Premises,Site QA
,,DB-A,,DB-A,First Fix,Temple Premises,Site QA
,,DB-K1,,DB-K1,First Fix,Temple Premises,Site QA
,,MCC-01,,MCC-01,First Fix,Temple Premises,Site QA
,,FAP,,FAP,First Fix,Temple Premises,Site QA
,,DB-F1,,DB-F1,First Fix,Temple Premises,Site QA
,,DB-F3,,DB-F3,First Fix,Temple Premises,Site QA
,,DB-B,,DB-B,First Fix,Temple Premises,Site QA
,,MCC-02,,MCC-02,First Fix,Temple Premises,Site QA
,,DB Lift,,DB Lift,First Fix,Temple Premises,Site QA
,,Ground Floor Data Cable,,Ground Floor Data Cable,First Fix,Temple Premises,Site QA
,,First Floor Data Cable,,First Floor Data Cable,First Fix,Temple Premises,Site QA
,,Learning Centre,grouping,Learning Centre,,,
,,Games Room - Girls,,Games Room - Girls,First Fix,Learning Centre,Site QA
,,AV Equipment Store,,AV Equipment Store,First Fix,Learning Centre,Site QA
,,Toilet - Girls,,Toilet - Girls,First Fix,Learning Centre,Site QA
,,Classroom - Girls,,Classroom - Girls,First Fix,Learning Centre,Site QA
,,Language Room - Girls,,Language Room - Girls,First Fix,Learning Centre,Site QA
,,Meeting Room - Girls,,Meeting Room - Girls,First Fix,Learning Centre,Site QA
,,Seminar Room - Girls,,Seminar Room - Girls,First Fix,Learning Centre,Site QA
,,Staircase - LCG,,Staircase - LCG,First Fix,Learning Centre,Site QA
,,Sant Nivas,,Sant Nivas,First Fix,Learning Centre,Site QA
,,Toilet - Boys,,Toilet - Boys,First Fix,Learning Centre,Site QA
,,Classroom - Boys,,Classroom - Boys,First Fix,Learning Centre,Site QA
,,Language Room - Boys,,Language Room - Boys,First Fix,Learning Centre,Site QA
,,Meeting Room - Boys,,Meeting Room - Boys,First Fix,Learning Centre,Site QA
,,Seminar Room - Boys,,Seminar Room - Boys,First Fix,Learning Centre,Site QA
,,Staircase- LC1,,Staircase- LC1,First Fix,Learning Centre,Site QA
,,DB-G2,,DB-G2,First Fix,Learning Centre,Site QA
,,DB-F2,,DB-F2,First Fix,Learning Centre,Site QA
,,Ground Floor Data Cable,,Ground Floor Data Cable,First Fix,Learning Centre,Site QA
,,First Floor Data Cable,,First Floor Data Cable,First Fix,Learning Centre,Site QA
,Columns,,,,,,
,,Switchboard securly fastened,,Switchboard securly fastened,,,
,,Switcboard bonded,,Switcboard bonded,,,
,,Teminals correctly crimped,,Teminals correctly crimped,,,
,,Lugs heat shrinked,,Lugs heat shrinked,,,
,,Lugs torqued,,Lugs torqued,,,
,,Polarity correct,,Polarity correct,,,
,,Test all cables,,Test all cables,,,
,,All labels installed,,All labels installed,,,
,,Test sheets complete,,Test sheets complete,,,
,,COC complete,,COC complete,,,
,,ROI,,ROI,,,
,,Cabling to correct location as per plan,,Cabling to correct location as per plan,,,
,,Emergency lighting cabelled,,Emergency lighting cabelled,,,
,,Number of fittings correct,,Number of fittings correct,,,
,,Local switch wire installed,,Local switch wire installed,,,
,,Sensor control wire installed,,Sensor control wire installed,,,
,,Cabinet lighting confirmed/cabled,,Cabinet lighting confirmed / cabled,,,
,,Lighting controls cabled,,Lighting controls cabled,,,
,,Cable schedule,,Cable schedule,,,
,,Cable size correct,,Cable size correct,,,
,,Position on elevations confirmed,,Position on elevations confirmed,,,
,,Droppers/Starters wired,,Droppers / Starters wired,,,
,,TV locations wired,,TV locations wired,,,
,,Correct location,,Correct location,,,
,,Correct height,,Correct height,,,
,,Main switchboard (63 Amps),,Main switchboard (63 Amps),,,
,,Number of circuit breakers (20 Amps),,Number of circuit breakers (20 Amps),,,
,,Number of RCD,,Number of RCD,,,
,,Loop link completed,,Loop link completed,,,
,,Earth tag done,,Earth tag done,,,
,,Switchboard labelling done,,Switchboard labelling done,,,
,,Switchboard cover installed,,Switchboard cover installed,,,
,,Correct size confirmed,,Correct size confirmed,,,
,,Length of tails,,Length of tails,,,
,,Lugs correct size/hole size,,Lugs correct size / hole size,,,
,,Penetration/chase marked as per plan,,Penetration/chase marked as per plan,,,
,,Depth/width correct for conduit/floor box,,Depth/width correct for conduit/floor box,,,
,,Cables to floor box,,Cables to floor box,,,
,,Data for TV locations,,Data for TV locations,,,
,,WAP locations wired,,WAP locations wired,,,
,,,,,,,
Second Fix - Overall Progress,,,,,,,
,Scope,,,Second Fix,,,
,Rows,,,,,,
,,Temple Premises,grouping,Temple Premises,,,
,,Control Room,,Control Room,Second Fix,Temple Premises,Site QA
,,Covered Patio,,Covered Patio,Second Fix,Temple Premises,Site QA
,,Entry Lobby,,Entry Lobby,Second Fix,Temple Premises,Site QA
,,Reception,,Reception,Second Fix,Temple Premises,Site QA
,,Book Store,,Book Store,Second Fix,Temple Premises,Site QA
,,Pujari Apartment,,Pujari Apartment,Second Fix,Temple Premises,Site QA
,,Ladies Office,,Ladies Office,Second Fix,Temple Premises,Site QA
,,Temple Offering Office,,Temple Offering Office,Second Fix,Temple Premises,Site QA
,,Main Temple Office,,Main Temple Office,Second Fix,Temple Premises,Site QA
,,Male Toilet - G,,Male Toilet - G,Second Fix,Temple Premises,Site QA
,,Female Toilet - G,,Female Toilet - G,Second Fix,Temple Premises,Site QA
,,Male Shoes Room,,Male Shoes Room,Second Fix,Temple Premises,Site QA
,,Female Shoes Room,,Female Shoes Room,Second Fix,Temple Premises,Site QA
,,Male Staircase - G,,Male Staircase - G,Second Fix,Temple Premises,Site QA
,,Female Staircase - G,,Female Staircase - G,Second Fix,Temple Premises,Site QA
,,Dinning Hall,,Dinning Hall,Second Fix,Temple Premises,Site QA
,,Kitchen,,Kitchen,Second Fix,Temple Premises,Site QA
,,Washing Bay,,Washing Bay,Second Fix,Temple Premises,Site QA
,,Stores - G,,Stores - G,Second Fix,Temple Premises,Site QA
,,Fire Exit Lights,,Fire Exit Lights,Second Fix,Temple Premises,Site QA
,,Temple Periphery Light,,Temple Periphery Light,Second Fix,Temple Premises,Site QA
,,Extension Voids,,Extension Voids,Second Fix,Temple Premises,Site QA
,,Dome Areas,,Dome Areas,Second Fix,Temple Premises,Site QA
,,Vagha Costume Store,,Vagha Costume Store,Second Fix,Temple Premises,Site QA
,,Varni - Altar,,Varni - Altar,Second Fix,Temple Premises,Site QA
,,Deity Preparation Room,,Deity Preparation Room,Second Fix,Temple Premises,Site QA
,,Pradakshina,,Pradakshina,Second Fix,Temple Premises,Site QA
,,Quite Room,,Quite Room,Second Fix,Temple Premises,Site QA
,,Temple Bldg Floor,,Temple Bldg Floor,Second Fix,Temple Premises,Site QA
,,Deities - Altar,,Deities - Altar,Second Fix,Temple Premises,Site QA
,,Male Toilet - 1,,Male Toilet - 1,Second Fix,Temple Premises,Site QA
,,Female Toilet - 1,,Female Toilet - 1,Second Fix,Temple Premises,Site QA
,,Male Staircase - 1,,Male Staircase - 1,Second Fix,Temple Premises,Site QA
,,Female Staircase - 1,,Female Staircase - 1,Second Fix,Temple Premises,Site QA
,,Auditorium,,Auditorium,Second Fix,Temple Premises,Site QA
,,Screen and Stage curtain,,Screen and Stage curtain,Second Fix,Temple Premises,Site QA
,,Stores -1,,Stores -1,Second Fix,Temple Premises,Site QA
,,DB-G1,,DB-G1,Second Fix,Temple Premises,Site QA
,,DB-A,,DB-A,Second Fix,Temple Premises,Site QA
,,DB-K1,,DB-K1,Second Fix,Temple Premises,Site QA
,,MCC-01,,MCC-01,Second Fix,Temple Premises,Site QA
,,FAP,,FAP,Second Fix,Temple Premises,Site QA
,,DB-F1,,DB-F1,Second Fix,Temple Premises,Site QA
,,DB-F3,,DB-F3,Second Fix,Temple Premises,Site QA
,,DB-B,,DB-B,Second Fix,Temple Premises,Site QA
,,MCC-02,,MCC-02,Second Fix,Temple Premises,Site QA
,,DB Lift,,DB Lift,Second Fix,Temple Premises,Site QA
,,Learning Centre,grouping,Learning Centre,,,
,,Games Room - Girls,,Games Room - Girls,Second Fix,Learning Centre,Site QA
,,AV Equipment Store,,AV Equipment Store,Second Fix,Learning Centre,Site QA
,,Toilet - Girls,,Toilet - Girls,Second Fix,Learning Centre,Site QA
,,Classroom - Girls,,Classroom - Girls,Second Fix,Learning Centre,Site QA
,,Language Room - Girls,,Language Room - Girls,Second Fix,Learning Centre,Site QA
,,Meeting Room - Girls,,Meeting Room - Girls,Second Fix,Learning Centre,Site QA
,,Seminar Room - Girls,,Seminar Room - Girls,Second Fix,Learning Centre,Site QA
,,Staircase - LCG,,Staircase - LCG,Second Fix,Learning Centre,Site QA
,,Sant Nivas,,Sant Nivas,Second Fix,Learning Centre,Site QA
,,Toilet - Boys,,Toilet - Boys,Second Fix,Learning Centre,Site QA
,,Classroom - Boys,,Classroom - Boys,Second Fix,Learning Centre,Site QA
,,Language Room - Boys,,Language Room - Boys,Second Fix,Learning Centre,Site QA
,,Meeting Room - Boys,,Meeting Room - Boys,Second Fix,Learning Centre,Site QA
,,Seminar Room - Boys,,Seminar Room - Boys,Second Fix,Learning Centre,Site QA
,,Staircase- LC1,,Staircase- LC1,Second Fix,Learning Centre,Site QA
,,DB-G2,,DB-G2,Second Fix,Learning Centre,Site QA
,,DB-F2,,DB-F2,Second Fix,Learning Centre,Site QA
,Columns,,,,,,
,,Cabling - Lighting,,Lighting,Cabling,,
,,Cabling - Power,,Power,Cabling,,
,,Distribution Board,,Distribution Board,,,
,,Gate Control Panel,,Gate Control Panel,,,
,,,,,,,
Second Fix - Detailed Progress,,,,,,,
,Scope,,,Second Fix,,,
,Rows,,,,,,
,,Temple Premises,grouping,Temple Premises,,,
,,Control Room,,Control Room,Second Fix,Temple Premises,Site QA
,,Covered Patio,,Covered Patio,Second Fix,Temple Premises,Site QA
,,Entry Lobby,,Entry Lobby,Second Fix,Temple Premises,Site QA
,,Reception,,Reception,Second Fix,Temple Premises,Site QA
,,Book Store,,Book Store,Second Fix,Temple Premises,Site QA
,,Pujari Apartment,,Pujari Apartment,Second Fix,Temple Premises,Site QA
,,Ladies Office,,Ladies Office,Second Fix,Temple Premises,Site QA
,,Temple Offering Office,,Temple Offering Office,Second Fix,Temple Premises,Site QA
,,Main Temple Office,,Main Temple Office,Second Fix,Temple Premises,Site QA
,,Male Toilet - G,,Male Toilet - G,Second Fix,Temple Premises,Site QA
,,Female Toilet - G,,Female Toilet - G,Second Fix,Temple Premises,Site QA
,,Male Shoes Room,,Male Shoes Room,Second Fix,Temple Premises,Site QA
,,Female Shoes Room,,Female Shoes Room,Second Fix,Temple Premises,Site QA
,,Male Staircase - G,,Male Staircase - G,Second Fix,Temple Premises,Site QA
,,Female Staircase - G,,Female Staircase - G,Second Fix,Temple Premises,Site QA
,,Dinning Hall,,Dinning Hall,Second Fix,Temple Premises,Site QA
,,Kitchen,,Kitchen,Second Fix,Temple Premises,Site QA
,,Washing Bay,,Washing Bay,Second Fix,Temple Premises,Site QA
,,Stores - G,,Stores - G,Second Fix,Temple Premises,Site QA
,,Fire Exit Lights,,Fire Exit Lights,Second Fix,Temple Premises,Site QA
,,Temple Periphery Light,,Temple Periphery Light,Second Fix,Temple Premises,Site QA
,,Extension Voids,,Extension Voids,Second Fix,Temple Premises,Site QA
,,Dome Areas,,Dome Areas,Second Fix,Temple Premises,Site QA
,,Vagha Costume Store,,Vagha Costume Store,Second Fix,Temple Premises,Site QA
,,Varni - Altar,,Varni - Altar,Second Fix,Temple Premises,Site QA
,,Deity Preparation Room,,Deity Preparation Room,Second Fix,Temple Premises,Site QA
,,Pradakshina,,Pradakshina,Second Fix,Temple Premises,Site QA
,,Quite Room,,Quite Room,Second Fix,Temple Premises,Site QA
,,Temple Bldg Floor,,Temple Bldg Floor,Second Fix,Temple Premises,Site QA
,,Deities - Altar,,Deities - Altar,Second Fix,Temple Premises,Site QA
,,Male Toilet - 1,,Male Toilet - 1,Second Fix,Temple Premises,Site QA
,,Female Toilet - 1,,Female Toilet - 1,Second Fix,Temple Premises,Site QA
,,Male Staircase - 1,,Male Staircase - 1,Second Fix,Temple Premises,Site QA
,,Female Staircase - 1,,Female Staircase - 1,Second Fix,Temple Premises,Site QA
,,Auditorium,,Auditorium,Second Fix,Temple Premises,Site QA
,,Screen and Stage curtain,,Screen and Stage curtain,Second Fix,Temple Premises,Site QA
,,Stores -1,,Stores -1,Second Fix,Temple Premises,Site QA
,,DB-G1,,DB-G1,Second Fix,Temple Premises,Site QA
,,DB-A,,DB-A,Second Fix,Temple Premises,Site QA
,,DB-K1,,DB-K1,Second Fix,Temple Premises,Site QA
,,MCC-01,,MCC-01,Second Fix,Temple Premises,Site QA
,,FAP,,FAP,Second Fix,Temple Premises,Site QA
,,DB-F1,,DB-F1,Second Fix,Temple Premises,Site QA
,,DB-F3,,DB-F3,Second Fix,Temple Premises,Site QA
,,DB-B,,DB-B,Second Fix,Temple Premises,Site QA
,,MCC-02,,MCC-02,Second Fix,Temple Premises,Site QA
,,DB Lift,,DB Lift,Second Fix,Temple Premises,Site QA
,,Learning Centre,grouping,Learning Centre,,,
,,Games Room - Girls,,Games Room - Girls,Second Fix,Learning Centre,Site QA
,,AV Equipment Store,,AV Equipment Store,Second Fix,Learning Centre,Site QA
,,Toilet - Girls,,Toilet - Girls,Second Fix,Learning Centre,Site QA
,,Classroom - Girls,,Classroom - Girls,Second Fix,Learning Centre,Site QA
,,Language Room - Girls,,Language Room - Girls,Second Fix,Learning Centre,Site QA
,,Meeting Room - Girls,,Meeting Room - Girls,Second Fix,Learning Centre,Site QA
,,Seminar Room - Girls,,Seminar Room - Girls,Second Fix,Learning Centre,Site QA
,,Staircase - LCG,,Staircase - LCG,Second Fix,Learning Centre,Site QA
,,Sant Nivas,,Sant Nivas,Second Fix,Learning Centre,Site QA
,,Toilet - Boys,,Toilet - Boys,Second Fix,Learning Centre,Site QA
,,Classroom - Boys,,Classroom - Boys,Second Fix,Learning Centre,Site QA
,,Language Room - Boys,,Language Room - Boys,Second Fix,Learning Centre,Site QA
,,Meeting Room - Boys,,Meeting Room - Boys,Second Fix,Learning Centre,Site QA
,,Seminar Room - Boys,,Seminar Room - Boys,Second Fix,Learning Centre,Site QA
,,Staircase- LC1,,Staircase- LC1,Second Fix,Learning Centre,Site QA
,,DB-G2,,DB-G2,Second Fix,Learning Centre,Site QA
,,DB-F2,,DB-F2,Second Fix,Learning Centre,Site QA
,Columns,,,,,,
,,Correct light type installed,,Correct light type installed,,,
,,Correct number installed,,Correct number installed,,,
,,Correct location,,Correct location,,,
,,Local switching installed,,Local switching installed,,,
,,Sensor installed,,Sensor installed,,,
,,Emergency lighting type installed,,Emergency lighting type installed,,,
,,"Outlets installed, level & labelled",,"Outlets installed, level and labelled",,,
,,RCD outlets correct rating for space 10ma/30ma,,RCD outlets correct rating for space 10ma/30ma,,,
,,Starters installed,,Starters installed,,,
,,Kitchen outlets/isolators/hw kits,,Kitchen outlets/isolators/hw kits,,,
,,Floor boxes fit off,,Floor boxes fit off,,,
,,RCD/Outlet labeling,,RCD/Outlet labeling,,,
,,Earthing terminated,,Earthing terminated,,,
,,Location & height correct,,Location and height correct,,,
,,Power cable termination panel side,,Power cable termination panel side,,,
,,Control cable termination panel side,,Control cable termination panel side,,,
,,Power cable termination motor side,,Power cable termination motor side,,,
,,Earthing on panel side,,Earthing on panel side,,,
,,Earthing on Motor side,,Earthing on Motor side,,,
,,Sealing of panel for any opening,,Sealing of panel for any opening,,,
