Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Main Building ,dynamic,Main Building ,
,,Hulme Northern Apartment ,dynamic,Hulme Northern Apartment ,
,,Monaco North Eastern Apartment ,dynamic,Monaco North Eastern Apartment ,
,,Austin Southern Apartments ,dynamic,Austin Southern Apartments ,
,Columns,,,,
,,Main Building & Townhouse Spiderproofing,,Main Building & Townhouse Spiderproofing,
,,Main Building Gutter Debris Removal,,Main Building Gutter Debris Removal,
,,Main Building Plaster Wall Washdowns,,Main Building Plaster Wall Washdowns,
,,Main Building Roof Treatment,,Main Building Roof Treatment,
,,Path Treatments & Lamp Cleaning,,Path Treatments & Lamp Cleaning,
