resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,ALS 289,,,,,,,,
PRE - S - Timber Framing,checklist,,,,PRE - S - Timber Framing,,,,,,,
PRE - S - Nogs,checklist,,,,PRE - S - Nogs,,,,,,,
POST - S - Fire Door Receival,checklist,,,,POST - S - Fire Door Receival,,,,,,,
POST - S - Fire door installation,checklist,,,,POST - S - Fire door installation,,,,,,,
POST - S - Internal door installation,checklist,,,,POST - S - Internal door installation,,,,,,,
POST - S - Handrails,checklist,,,,POST - S - Handrails,,,,,,,
POST - S - Hardware Installation,checklist,,,,POST - S - Hardware Installation,,,,,,,
POST - S - Skirting/ Architraves & Trims,checklist,,,,POST - S - Skirting/ Architraves & Trims,,,,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",,,,,,,
,step,,,ALS 290,,,,,,,,
PRE - S - Timber Framing,checklist,,,,PRE - S - Timber Framing,,,,,,,
PRE - S - Nogs,checklist,,,,PRE - S - Nogs,,,,,,,
POST - S - Fire Door Receival,checklist,,,,POST - S - Fire Door Receival,,,,,,,
POST - S - Fire door installation,checklist,,,,POST - S - Fire door installation,,,,,,,
POST - S - Internal door installation,checklist,,,,POST - S - Internal door installation,,,,,,,
POST - S - Handrails,checklist,,,,POST - S - Handrails,,,,,,,
POST - S - Hardware Installation,checklist,,,,POST - S - Hardware Installation,,,,,,,
POST - S - Skirting/ Architraves & Trims,checklist,,,,POST - S - Skirting/ Architraves & Trims,,,,,,,
"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",checklist,,,,"POST - S - Joinery and Cabinets Installation - Kitchen, Ensuite, Bathroom and Wardrobes",,,,,,,
