resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,2.3 Level 1,,,,,,,,
Precast Elements,checklist,,,,PRECAST ELEMENTS,,,,,,,
Structure - PT Slab,checklist,,,,PT SLABS,,,,,,,
"Structure - In-situ Elements (Beams, Columns & Walls)",checklist,,,,INSITU COLUMNS & WALLS,,,,,,,
Structure - Steel Beams & Columns,checklist,,,,STEEL BEAMS AND COLUMNS,,,,,,,
,step,,,2.4 Level 2,,,,,,,,
Precast Elements,checklist,,,,PRECAST ELEMENTS,,,,,,,
Structure - PT Slab,checklist,,,,PT SLABS,,,,,,,
"Structure - In-situ Elements (Beams, Columns & Walls)",checklist,,,,INSITU COLUMNS & WALLS,,,,,,,
Structure - Steel Beams & Columns,checklist,,,,STEEL BEAMS AND COLUMNS,,,,,,,
,step,,,2.4 Level 3,,,,,,,,
Precast Elements,checklist,,,,PRECAST ELEMENTS,,,,,,,
Structure - PT Slab,checklist,,,,PT SLABS,,,,,,,
"Structure - In-situ Elements (Beams, Columns & Walls)",checklist,,,,INSITU COLUMNS & WALLS,,,,,,,
Structure - Steel Beams & Columns,checklist,,,,STEEL BEAMS AND COLUMNS,,,,,,,
,step,,,2.6 Roof,,,,,,,,
Precast Elements,checklist,,,,PRECAST ELEMENTS,,,,,,,
Structure - Steel Beams & Columns,checklist,,,,BLOCKWALLS,,,,,,,
"Structure - In-situ Elements (Beams, Columns & Walls)",checklist,,,,INSITU COLUMNS & WALLS,,,,,,,
Structure - PT Slab,checklist,,,,PT SLABS,,,,,,,
