Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
52682f55-d835-4f30-b98c-645d86d4ada5,checklist,Loose - SU-01 SUITE,,Loose - SU-01 SUITE,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
7cbfc747-d8d1-4a2e-9298-421a4462d0d6,checkpoint,FT-002 COFFEE TABLE,,,,
a996968c-d5a3-49ae-8311-f20fb90cb3e1,checkpoint,FT-006 COCKTAIL TABLE OUTDOOR,,,,
a32aa6a9-7054-4bcb-96e2-7036eb53c959,checkpoint,FT-008 ARMCHAIR,,,,
7b897230-0a23-49b3-ba18-ea80e46ba6e9,checkpoint,FT-013 DESK CHAIR,,,,
a3522bb2-fda5-4119-9fe8-51afb3e61142,checkpoint,FT-018 SOFA,,,,
b88cf1d3-bc0b-48af-8eaa-e31e1abed91f,checkpoint,FT-021 OUTDOOR DINING TABLE,,,,
c4c2fd66-98e2-4b7d-83cb-33b6967e182a,checkpoint,FT-022 OUTDOOR DINING CHAIR x2,,,,
5b980ecc-963f-4025-b00c-3440098f731d,checkpoint,LI-001 BEDSIDE LAMPS x2,,,,
2600afb3-dfd0-4fc5-b87f-12392203b4c8,checkpoint,LI-003A BEDSIDE LAMPS HANGING x2,,,,
6947dca4-39be-45e9-82a5-c0832cfb5852,checkpoint,LI-003E BEDSIDE TABLE LAMP CA -003 x2,,,,
bd1a2e74-7c39-4be0-83d9-27e10adf0d9e,checkpoint,LI-005 LIGHT BATHROOM x2,,,,
310e419b-c3a6-4e5a-86cf-14a4deadb38a,checkpoint,LI-006 FLOOR LAMP LOUNGE,,,,
39037e92-8ee0-42c5-9f69-483b0c908ee6,checkpoint,LI-007 DESK LAMP,,,,
6cbb096e-5fb1-4981-aacb-1fd320cd541c,checkpoint,MIS-001 SOFA DECORATIVE CUSHION x2,,,,
d6964e1e-65e9-42e2-abbc-78f04f0361e0,checkpoint,MIS-002 SOFA DECORATIVE CUSHION,,,,
6d282687-2231-431d-ad06-81e2a471c4a2,checkpoint,MIS-004 SOFA DECORATIVE CUSHION,,,,
447029b2-b6fa-4538-b19b-f3fe55b243d7,checkpoint,MIS-007B THROW LIVING/OUTDOOR x4,,,,
336c1099-eef4-4696-80e8-bd9b6bebdbb0,checkpoint,MIS-007C THROW MAIN BEDROOM/LIVING x2,,,,
4b2309ae-ba27-410e-9c14-bb9e6ce23a68,checkpoint,MIS-011 BED DECORATIVE CUSHIONS x2,,,,
7f4a88f6-8cd9-4ef1-a860-07a7fc75ea3b,checkpoint,MIS-012B SUITE ARTWORK ABOVE SOFA x2,,,,
37d703d7-1993-4d03-bfac-7e7c770ac197,checkpoint,MIS-014 LARGE BASKET BATHROOM x2,,,,
c8f8e53e-1317-4797-b180-cfccbbb3a603,checkpoint,MIS-015 ARTWORK x2,,,,
bcf0a50e-e6ed-4980-a989-3f86a15b1d93,checkpoint,MIS-016 BOOKS 5 per room,,,,
c4b4366f-8989-4c82-b729-74f617dbea6f,checkpoint,MIS-017 VASES LIVING BOOK SHELF x2,,,,
02c2baed-0b8d-404d-ae3f-66e5a2ed8683,checkpoint,MIS-023 BOOK WEDGE LIVING BOOK SHELF x2,,,,
693a80ce-a858-4a4d-b5c1-74ae59cc8812,checkpoint,MIS-025 VASE BEDROOM BOOK SHELF x2,,,,
fe45b396-ea50-48ec-a921-7500f7da1798,checkpoint,MIS-026 VASE CLUSTER BEDROOM BOOKSHELF x2,,,,
c1fa24cd-5297-408b-880d-e61e9db8d707,checkpoint,"MIS-027 VASE CLUSTER 1 SML, 1 LRG BED BOOKSHELF & BATHROOM x2",,,,
98852091-d3d2-4f9d-8437-de7e15e2e442,checkpoint,MIS-028 ORNAMENT BEDROOM BOOKSHELF,,,,
a7c6c69b-7a10-4ae5-84e0-cf89c28c26b0,checkpoint,MIS-029 VASE COFFEE TABLE,,,,
1c901719-2684-4f9b-b235-ff2f114f66a0,checkpoint,MIS-030 ORNAMENTAL DISH COFFEE TABLE,,,,
b831ee8b-9cc4-47a9-9f56-99e41b8490ee,checkpoint,"MIS-037 VASE CLUSTER 1 Small, 1 Large DESK",,,,
5b187c5b-77a4-4c40-a57b-84a9fa483f04,checkpoint,MIS-038 SCULPTED BOWL DESK,,,,
2dc65f4f-172c-47d8-8d7a-cebdfccd3697,checkpoint,MIS-039 PLANTER LARGE BALCONY,,,,
81aed0bc-16af-4e81-810e-736f616b8aee,checkpoint,MIS-040 SEATING NOOK CUSHION,,,,
13d78391-97d6-43fc-8298-28c87abd5045,checkpoint,Window Treatment,,,,
36fcde5e-03d1-4bd0-967e-b20d85c92966,checkpoint,OS&E,,,,
d8c5c9bd-90ab-417b-b24c-89ce3ec173c5,checkpoint,Miscellaneous,,,,
,,,,,,
aacb6892-a4ec-450d-a5cf-601ba0e60996,checklist,Loose - SK-ACC,,Loose - SK-ACC,,
45e8814a-82cf-423b-a9fd-c3a56e777229,section,Details,,,,
5a3e5772-906d-4c36-a703-6a762a457691,checkpoint,FT-002 COFFEE TABLE,,,,
7b0dc750-d38b-4e6b-8792-e089aeb71030,checkpoint,FT-003 SOFA,,,,
f98cc045-3c4b-4366-a1ac-0ebc833e27ce,checkpoint,FT-005 ARMCHAIR OUTDOOR x2,,,,
4135ec35-4bf4-45ab-868b-0d6d60e1b3e9,checkpoint,FT-006 COCKTAIL TABLE OUTDOOR,,,,
246bd77d-0ec3-491d-98f0-50c5cdd2b1c6,checkpoint,FT-013 DESK CHAIR,,,,
4aa691fa-12cb-4618-bf97-639b3d387be0,checkpoint,LI-001 BEDSIDE LAMPS x2,,,,
e10b88e9-6b28-4fbe-a1af-0e5bd07d2dd5,checkpoint,LI-003A BEDSIDE LAMPS HANGING x2,,,,
d4636c2c-43b0-4c37-8c35-c2089b69f40f,checkpoint,LI-003B HANGING LAMP TO DESK,,,,
ada70d64-a8f3-4f4c-a17e-90e58007f77f,checkpoint,LI-005 LIGHT BATHROOM x2,,,,
fdb7b260-fbf1-4b89-bfbf-85ebba058215,checkpoint,MIS-001 SOFA DECORATIVE CUSHION x2,,,,
088ee5c2-8ab0-4026-bc6d-c1a9d4f6b521,checkpoint,MIS-002 SOFA DECORATIVE CUSHION,,,,
b63a02d1-8539-4836-9c6f-f0d6a834581a,checkpoint,MIS-003 SOFA DECORATIVE CUSHION,,,,
3cadda04-29ed-4b6e-b360-1ae8c1154a07,checkpoint,MIS-007 THROW MAIN BEDROOM/LIVING,,,,
2a61fdfe-1b2a-456b-9662-1bf3e7fd3a3c,checkpoint,MIS-007B THROW LIVING/OUTDOOR x2,,,,
b96c015c-f94c-428e-b494-aa2938d1a79b,checkpoint,MIS-008 VASE BEDROOM BOOKSHELF,,,,
f12cd039-6dd8-4aa7-8c97-ecf7a8276f0f,checkpoint,MIS-009 VASE BEDROOM BOOKSHELF,,,,
08234d1d-07c3-4c07-924e-b9ed203fb4e2,checkpoint,MIS-010 VASE BEDROOM BOOKSHELF,,,,
41c00cdc-e58e-4a7d-8cac-9a169adae6d0,checkpoint,MIS-011 BED DECORATIVE CUSHIONS x2,,,,
cc54dbe0-aadd-4906-b2f0-b78e1f2e7a57,checkpoint,MIS-012A ARTWORK ABOVE SOFA,,,,
b73f8889-d87a-4d57-b988-3cf1d2de9dcb,checkpoint,MIS-013 LUGGAGE RACK SEAT CUSHION,,,,
93f20829-6fd9-4ecb-a99b-eb22d27a1f97,checkpoint,MIS-014 LARGE BASKET BATHROOM,,,,
9e1ee89f-179d-48ce-9e99-8bdd453fe9fe,checkpoint,MIS-015 ARTWORK,,,,
5563e96b-aee4-454a-84ad-c0be4c82a66f,checkpoint,MIS-016 BOOKS 5 per room,,,,
b859f820-e932-4902-8583-1e24776f288b,checkpoint,MIS-017 VASES LIVING BOOKSHELF,,,,
c1a9a3b8-c5b0-4ee6-a52d-eb88a0b9514e,checkpoint,MIS-018 ORNAMENT LIVING BOOKSHELF,,,,
276cb129-f6a1-456a-b740-1f3ee8a71486,checkpoint,MIS-019 VASES DESK,,,,
094832e7-150d-4dc0-8ec7-cff66f2ddef8,checkpoint,MIS-020 VASES DESK,,,,
13f9f2c1-b943-4cbf-afd4-010d5d450e45,checkpoint,MIS-021 ORNAMENT COFFEE TABLE,,,,
717ffbfa-e8ab-4057-bf86-ec869db15d59,checkpoint,MIS-022 ORNAMENTAL DISH COFFEE TABLE,,,,
bb873a45-e346-4ba0-82da-107a9f127253,checkpoint,MIS-023 BOOK WEDGE LIVING BOOK SHELF,,,,
625f1183-912a-4a09-b59b-0338767f8542,checkpoint,"MIS-024 VASE CLUSTER 1 Small, 1 Large BATHROOM",,,,
7892863d-4905-454d-802f-c5e760179d4e,checkpoint,Window Treatment,,,,
012f9282-7b77-4e6f-8ed9-4e6a009d41bc,checkpoint,OS&E,,,,
,checkpoint,Miscellaneous,,,,
