"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"3baf15cf-0b88-4f22-b872-1ac50583baed/3","checklist","Joinery - SK (Split King) Prototype","","Joinery - SK (Split King)",1,"30d2855c-c010-4802-85d0-3e1c0ea3be96"
"45e8814a-82cf-423b-a9fd-c3a56e777229","section","Details",,,,
"f3ee1ef9-20b3-4248-b608-9de1ec2591ee","checkpoint","JN-002 - Wardrobe",,,,
"cfb197fc-83d4-56e0-8f65-6a8ab84d76bf","tickbox","A",,,,
"0033219e-1c66-5d40-aa4c-5005eb02436b","tickbox","B",,,,
"61234174-a1f2-59f7-aa9e-bff74b7dd50b","tickbox","C",,,,
"bc182462-834e-545c-90b3-3edcdcee8f8b","tickbox","D",,,,
"872d77a1-3df9-5085-84ac-430848426ae7","tickbox","E",,,,
"7d69e6c6-832c-5aa8-a7ee-fdbe8e24a554","tickbox","F",,,,
"64e76160-4803-45f5-b486-945ad789ee38","checkpoint","JN-003 - Vanity Wall Hung",,,,
"e9ff4835-a2ff-5665-83c2-eb34ae47ef7a","tickbox","A",,,,
"0b7b96e1-9f7f-543b-8647-0e322f4fa20a","tickbox","B",,,,
"c34c4af4-84b8-5609-b6b8-511697fef008","tickbox","C",,,,
"82730810-d8b8-4fb7-af80-dc19ad969865","checkpoint","JN-004 - Headboard",,,,
"b14541bd-7b46-5297-911c-40ff9b672312","tickbox","A",,,,
"b939d1b6-4506-5063-94b0-116a521d6284","tickbox","B",,,,
"2728bdc3-4fd8-5efc-88c5-954fe8a7d74d","tickbox","C",,,,
"0c4f6358-a868-5a4c-ba03-f85007229aa0","tickbox","D",,,,
"715fdeee-d5af-5f0e-bdbf-4cc4809958b4","tickbox","E",,,,
"88967c91-f652-5fb1-8f9d-391330703555","tickbox","F",,,,
"43765f07-c402-504d-84f7-76dd3c89bd25","tickbox","G",,,,
"3fb475ee-1835-5657-854a-6ce8307b3889","tickbox","H",,,,
"707696ff-40c5-5923-b234-2493fe41ae3e","tickbox","I",,,,
"5a347523-9f7c-459b-b6d6-0b4394be58b6","checkpoint","JN-005 & JN-007 Luggage Rack and Desk",,,,
"6e721287-b6dd-5c34-a14d-50d90ed9e3ca","tickbox","A",,,,
"802cc381-e8fd-503c-aca0-d22e2ad9927f","tickbox","B",,,,
"fc6dc9e6-9b0c-59d5-b682-a999c97de8f8","tickbox","C",,,,
"ec7796ac-d30d-5c07-a5d3-e9ee2a21ad3f","tickbox","D",,,,
"bab35bd7-da2f-56c1-acb8-53c31d4b403e","tickbox","E",,,,
"5afb4ddf-355f-595d-92b6-55a8102edd10","tickbox","F",,,,
"019d0860-6c87-514d-943a-16a4cc7929ba","tickbox","G",,,,
"b130342b-cc6c-5c94-9f21-72924973d19b","tickbox","H",,,,
"b6b2b7b5-490b-541b-b00b-9f183770a34c","tickbox","I",,,,
"1850a8a0-6716-46d5-8bfe-85e7c96722d9","checkpoint","JN-006 TV Frame",,,,
