"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6c7a9bfb-0fe5-4f06-9b2e-eca5ea8a9f33","","not-started","","folder","TRUE","FALSE","Room 208 (Mock Room)"
"192c828e-3db8-46ac-af84-411426ba34c4","","not-started","Joinery - SK (Split King) Prototype","checklist","FALSE","FALSE","Room 208 (Mock Room)","Joinery - SK (Split King)"
"ab4056c7-6359-4be1-a099-092037203f7d","","not-started","Loose - SK (Split King) Prototype","checklist","FALSE","FALSE","Room 208 (Mock Room)","Loose - SK (Split King)"
"e8b9ca76-35e0-47bf-ab23-b2262b46f97e","","not-started","","folder","TRUE","FALSE","Site QA"
"322a96df-788e-4273-ae36-606d2afebee6","","not-started","","folder","TRUE","FALSE","Site QA","H1"
"b2a22d8c-b02a-4db6-a73c-0ec361683071","","not-started","","folder","TRUE","FALSE","Site QA","H1","100"
"1fcc6072-9701-4b1c-b6d2-5441cc4da610","","not-started","Loose - SK-100","checklist","FALSE","FALSE","Site QA","H1","100","Loose - SK-100"
"6146e506-d149-4390-949d-c621ac5fe982","","not-started","Joinery - SK-100","checklist","FALSE","FALSE","Site QA","H1","100","Joinery - SK-100"
"f28f1e33-2c77-4fd8-9c3a-a96eeb624344","","not-started","","folder","TRUE","FALSE","Site QA","H1","104"
"5969db32-1d23-4fc1-9e9d-2acbc7fada7f","","not-started","Loose - SKL-SPLIT","checklist","FALSE","FALSE","Site QA","H1","104","Loose - SKL-SPLIT"
"41819262-0b04-4340-8cf0-2917d3e4c900","","not-started","Joinery - SKL-SPLIT","checklist","FALSE","FALSE","Site QA","H1","104","Joinery - SKL-SPLIT"
"2983d60a-ccf5-41ab-a6aa-315b93a1fd11","","not-started","","folder","TRUE","FALSE","Site QA","H1","106"
"a7a5622a-5178-494d-afe4-080a943b1ab8","","not-started","Loose - SK-L","checklist","FALSE","FALSE","Site QA","H1","106","Loose - SK-L"
"5ab03cc1-eba6-40a8-adbc-c11181ab1b2f","","not-started","Joinery - SK-L","checklist","FALSE","FALSE","Site QA","H1","106","Joinery - SK-L"
