type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,QA - Curtain Window Install,,,,,,QA - Curtain Window Install
checkpoint,Install as shop drawings,,,,,,
checkpoint,Brackets installed correctly,,,,,,
checkpoint,Interstory fire rating installed,,,,,,
checkpoint,Correct packing,,,,,,
checkpoint,Airseal completed,,,,,,
checkpoint,Glazing installed,,,,,,
checkpoint,Protection installed,,,,,,
checkpoint,Windows Operational,,,,,,
