"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Plumbing (Sub-Mains/Rough-ins) - Common Amenities (Sub-Mains)"
,"Scope",,
,"Rows"
,,"BMZ","dynamic","common amenities (sub-mains)","bmz","plumbing (sub-mains/rough-ins)"
,,"B1","dynamic","common amenities (sub-mains)","plumbing (sub-mains/rough-ins)","b1"
,,"GL","dynamic","common amenities (sub-mains)","gl"
,,"L1","dynamic","common amenities (sub-mains)","l1","plumbing (sub-mains/rough-ins)"
,,"L2","dynamic","common amenities (sub-mains)","l2","plumbing (sub-mains/rough-ins)"
,,"L6","dynamic","common amenities (sub-mains)","l6","plumbing (sub-mains/rough-ins)"
,,"L7","dynamic","common amenities (sub-mains)","plumbing (sub-mains/rough-ins)","l7"
,,"L8","dynamic","l8","common amenities (sub-mains)","plumbing (sub-mains/rough-ins)"
,,"L9","dynamic","common amenities (sub-mains)","l9","plumbing (sub-mains/rough-ins)"
,,"L10","dynamic","common amenities (sub-mains)","l10","plumbing (sub-mains/rough-ins)"
,"Columns"
,,"1.4 SD Sewer Wastes & Vents (Low Level)",,"1.4 sd sewer wastes & vents (low level)"
,,"4.4 CW Cold Water Rough-in (Low Level)",,"4.4 cw cold water rough-in (low level)"
,,"5.4 HW Hot Water Rough-in (Low Level)",,"5.4 hw hot water rough-in (low level)"
,,"12.0 SC Sub-Contractor Works - Internal",,"12.0 sc sub-contractor works - internal"
,,"6.4 RW Recycled Water Rough-in (Low Level)",,"6.4 rw recycled water rough-in (low level)"
,,"7.4 NG Natural Gas Rough-in (Low Level)",,"7.4 ng natural gas rough-in (low level)"
,,"12.0 SC Sub-Contractor Works - Internal",,"12.0 sc sub-contractor works - internal"

"Plumbing (Sub-Mains/Rough-ins) - Hotel Suites (Sub-Mains)"
,"Scope",,
,"Rows"
,,"L3","grouping","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h01","expanded","h01","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h02","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h02","l3"
,,"h03","expanded","h03","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h04","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h04","l3"
,,"h05","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h05","l3"
,,"h06","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3","h06"
,,"h07","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h07","l3"
,,"h08","expanded","h08","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h09","expanded","h09","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h29","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h29","l3"
,,"h30","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h30","l3"
,,"h31","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3","h31"
,,"h32","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h32","l3"
,,"h33","expanded","h33","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h34","expanded","h34","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h35","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h35","l3"
,,"h36","expanded","h36","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3"
,,"h37","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h37","l3"
,,"h38","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","h38","l3"
,,"h39","expanded","plumbing (sub-mains/rough-ins)","hotel suites (sub-mains)","l3","h39"
