"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0b7eb3f6-9352-4e94-bab2-a71125e703e6","","work-in-progress","","folder","TRUE","FALSE","SP1- OOG2"
"a53d382b-c0d9-4d55-98d5-69e2833af591","","pass","SYS - QA - Reinforcing Checklist - v1","checklist","FALSE","FALSE","SP1- OOG2","QA - Reinforcing Checklist"
"9a21c33d-67cf-4b94-bf1f-acff5f2486cb","","pass","SYS - QA - Concrete Pour Checklist - v1","checklist","FALSE","FALSE","SP1- OOG2","Concrete Pour for Area:"
"0dae5b7f-2633-411d-b62f-4a753f2b80d3","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","SP1- OOG2","Wall Framing Checks"
"562fb867-6f2f-47d7-8ee9-b6f474ce0d3f","","pass","SYS - Ecoply Sheet Fixing","checklist","FALSE","FALSE","SP1- OOG2","Ecoply Sheet Fixing"
"88822ddd-8c2c-4daa-96e6-bc3613b60f6c","","not-started","SYS - Doors Checklist - v1","checklist","FALSE","FALSE","SP1- OOG2","Doors"
"f871c276-d2d9-4902-98d0-6876aa268651","","pass","SYS - QA - Structural Steel","checklist","FALSE","FALSE","SP1- OOG2","QA - Structural Steel"
"0c417778-c945-4a0a-b018-87c5e9e20686","","pass","SYS - Bollard Checklist","checklist","FALSE","FALSE","SP1- OOG2","Bollard Checklist"
"c1526798-8686-46e8-90b1-fbc879e4fc0f","","pass","SYS - Fencing Checklist","checklist","FALSE","FALSE","SP1- OOG2","Fencing Checklist"
"a36281fd-a3ce-4505-aa61-9910807ba965","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs "
"8c130796-46de-473d-b406-e605f786a950","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation"
"61c89a1b-9506-425b-8728-092d86169fc3","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Wall Framing Checks - L2 parapet"
"48783205-632c-48bb-b37d-afaa2094cf1d","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Wall Framing Checks - L1 External wall"
"eda56720-8827-430b-96f3-31bd63af59ae","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Wall Framing Checks - WBH ground floor"
"48a18d52-e80a-439e-ac4b-aeb5c630bf46","","pass","SYS - Vaproshield Installation Checklist","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Vaproshield Installation Checklist"
"c7ae547e-e8ec-4d68-9274-1470884259f5","","pass","SYS - GIB Weatherline","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","GIB Weatherline"
"ed535c01-0755-43bf-abeb-24fb970889ce","","pass","SYS - Ecoply Sheet Fixing - L2 parapet","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Ecoply Sheet Fixing - L2 parapet"
"75a969c4-256b-4fdc-8048-6987e3531e9b","","pass","SYS - Doors Checklist - v1","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","Doors Checklist - L1 fire door"
"8a4ccdca-39da-47ba-a4d0-d645d5e893fb","","pass","SYS - GIB Lining - fyreline ground floor","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","South elevation","GIB Lining - fyreline ground floor"
"bf11a92a-41ff-4a3f-9817-c7c786f2e26d","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation "
"01dad13b-b1e1-4ef6-afa8-591edc3c0f49","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation ","Wall Framing Checks - L2 parapet"
"c0c87265-4d26-4de1-a495-9f1eb41d0bc3","","pass","SYS - GIB Weatherline","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation ","GIB Weatherline"
"2a1afdb5-c10f-43dc-92cd-47dfc2b3a096","","pass","SYS - Ecoply Sheet Fixing - L2 parapet","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation ","Ecoply Sheet Fixing - L2 parapet"
"e23709e5-263e-4ff1-83ad-050b2b11ae5b","","pass","SYS - Vaproshield Installation Checklist","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation ","Vaproshield Installation Checklist"
"dc1a771f-1db2-48e0-abea-14b9478716f5","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","East elevation ","Wall Framing Checks - L1 External wall"
"9cb96c23-146b-4f1b-b1f3-489fcb5aba1c","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","North elevation"
"af353cc7-42fb-411c-9f35-63322eb63814","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","North elevation","Wall Framing Checks - L2 North parapet"
"8f02e7e3-2540-42e9-a19d-7997c543731d","","pass","SYS - Ecoply Sheet Fixing - L2 parapet","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","North elevation","Ecoply Sheet Fixing - North Parapet"
"284919ae-4082-46c8-a76e-1addde2b70e2","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter"
"297c71e5-d9e7-46a8-864b-0de2f205bd94","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter","Wall Framing Checks - L2 roof"
"a0e4598f-be92-4b03-a567-13b44ef453e2","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter","Wall Framing Checks - L2 gutter"
"33602437-9472-4f97-9c89-6ce94418e12d","","pass","SYS - Ecoply Sheet Fixing - L2 parapet","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter","Ecoply Sheet Fixing - L2 Roof, Gutter, plinths"
"8839e1a0-103d-4453-b334-bb80d54f67d7","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter","Wall Framing Checks - Plinths"
"a890a6a1-ca49-409d-9b98-1d1384837cd0","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","L2 Roof/Gutter","Wall Framing Checks - L2 Roof Fire wall"
"fe1a48db-bf4e-460c-8fd0-944266808b70","","pass","","folder","TRUE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser"
"214000a8-4912-4d74-8bd8-87c06629ed56","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","Wall Framing Checks"
"c4f0660b-3e40-4083-97e8-7fe9f2ff2971","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","Wall Framing Checks - Riser roof"
"34b883d3-b4c9-452d-83c4-388ad45f5d1f","","pass","SYS - GIB Weatherline","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","GIB Weatherline"
"52fe03b1-e35b-4b0f-bf26-ed0f8e866d1e","","pass","SYS - Vaproshield Installation Checklist","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","Vaproshield Installation Checklist"
"be02ccc6-0b88-4406-8c9e-dcea8028d390","","pass","SYS - Ecoply Sheet Fixing - L2 parapet","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","Ecoply Sheet Fixing "
"8957a601-6fe3-4225-a488-e51f87dd07a3","","pass","SYS - GIB Lining - fyreline ground floor","checklist","FALSE","FALSE","L2 Lounge Extension and Fire Egress Stairs ","Riser","GIB Lining - fyreline riser"
"8fe218fb-2f48-4707-a517-79ddeffff1ac","","fail","","folder","TRUE","FALSE","Hawkins East Terminal"
"21931b2f-d69f-4a69-ac9e-65ea08a8576a","","fail","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry"
"19117169-b576-4656-a925-4bf5f78a2f63","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","OOG2"
"d919202a-373a-48e5-8691-1908a8de6e8a","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","OOG2","Wall Framing Checks"
"c5490db7-5417-4cd5-b39e-527993dbb82e","","pass","SYS - QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","OOG2","QA - GIB Lining"
"1cff185a-aab6-4288-aefe-0330c2955671","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","E3 timber plinth"
"fcc07234-bfaa-469f-a4d3-e226a0f39cc5","","pass","SYS - Floor framing and plywood flooring","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","E3 timber plinth","Floor framing and plywood flooring"
"68d95832-8c7e-4c81-b984-1267e141f943","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Portacom ramp"
"e59fb1d9-9693-4cdd-a001-f5c23af8345e","","pass","SYS - Floor framing and plywood flooring","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Portacom ramp","Floor framing and plywood flooring"
"a3aa5a45-0aa3-458a-a2de-28ad348866a9","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","SP2B"
"a52304bd-c54d-4054-82cd-5e042fc30b5f","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","SP2B","Timber framing "
"e4a399a3-0cbc-42f8-bb33-328dda49aba2","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","SP2B","Timber framing ","Wall Framing Checks Canopy"
"b27d27b0-85b9-4b06-931f-645a82e62d49","","not-started","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","SP2B","QA - GIB Lining"
"8f355d6f-08ce-4427-9525-326a21f08582","","not-started","QA - Insulation","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","SP2B","QA - Insulation"
"55a2f7c6-8e39-4033-bb8b-fc8247bce969","","fail","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 "
"7a851210-bced-4612-8c3f-a4f6dd930a1b","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 E4M "
"8cecfdfb-d363-4c39-9256-3b039b3b8398","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 E4M ","Wall Framing Checks (Comms & UPS and UPS battery) "
"cfc47fd9-9b89-47d1-8774-33c14a5dbefc","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 E4M ","QA - GIB Lining (Comms & UPS and UPS battery)"
"9041420c-02fc-451f-a9f2-6a25a046a110","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms"
"806d40cd-4e2b-4a97-9a9a-6f877170ec2b","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","Wall Framing Checks(W2-12,13,14)"
"feb6ba30-a8db-4651-ba29-e87a88bc786e","","pass","Floor framing and plywood flooring","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","Floor framing and plywood flooring (W2-10,11,12,13,14)"
"927e7d18-1c89-49c6-9a6f-859b0b416b5c","","work-in-progress","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","Wall Framing Checks (GL EC W2-22)"
"1f77f630-599d-427c-ba30-784020a7a5c6","","pass","SYS - Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","Wall Framing Checks (W2-10&11)"
"c27232c8-c09b-4aea-a57e-7531f3cd811a","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","QA - GIB Lining (w2-12,13,14) wall + Ceiling "
"03c82816-84dd-4c75-8cb1-c4dcaa5c46ad","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Lv2 east comms","QA - GIB Lining (W2-10,11) wall + Ceiling "
"4e6cc84e-d64e-4d6a-95fb-861ebbfd10fb","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EC (W2-33)"
"5cdb52ec-6d1f-4449-9d32-420b0184cf62","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EC (W2-33)","Wall Framing Checks"
"a6c07f88-eef7-4a8d-86d8-3a42becefdf0","","not-started","QA - Gib Weatherline","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EC (W2-33)","QA - Gib Weatherline"
"548408e3-493e-42a1-8f19-196322b70464","","not-started","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EC (W2-33)","QA - GIB Lining"
"138151e0-68db-4528-8ae5-884aaf8d85e4","","pass","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Doors (D2.08.1)"
"e1306578-7b2b-4727-b8df-7b369a1c1f6a","","pass","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Doors (D2.09.1)"
"962a54de-2914-4f69-af26-5c7ad25a877c","","fail","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Doors (D2.10.1)"
"881aa81e-8ce6-418e-897e-8d97ca06abfa","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EE Mezz "
"8e4fdec3-8031-4f75-9c28-8637d5fcc343","","work-in-progress","Floor framing and plywood flooring","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EE Mezz ","Floor framing and plywood flooring (W2-16)"
"ad167fdc-9e2b-4e25-bc7f-0ed64724d18f","","work-in-progress","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","GL EE Mezz ","Wall Framing Checks (W2-16)"
"b30d6e6c-96a0-4b33-a9e5-1f4e91ede674","","fail","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Doors (D2.11.1)"
"9c98feab-b2aa-4ae9-b5b3-652ef8583fe7","","fail","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv2 ","Doors (D2.11.2)"
"8be0a42e-e53e-4c50-955c-0f43d67a4e4c","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1"
"8ad6e924-8a7d-4850-b1c0-b0ce99c45302","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1","Lv1 comms & sita"
"c23346cf-a056-4d17-a3e3-cf5af33e41ae","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1","Lv1 comms & sita","QA - GIB Lining"
"c464119b-e161-44d3-b05e-c52fef09f744","","work-in-progress","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1","L1 riser "
"922078d3-67fd-40b9-bd86-9f75168f88bf","","work-in-progress","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1","L1 riser ","QA - GIB Lining (Hv riser 1.05)"
"119d5cdc-e0c8-4e7c-9cdb-938a04717f34","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Lv1","L1 riser ","Wall Framing Checks (HV riser 1.05)"
"5c709ca7-20d5-41b3-8e90-dc8b851450ec","","fail","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor "
"2f79a7ab-ed23-4a56-b61e-5695288be3d1","","fail","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2"
"72784b8c-2428-463c-b91e-9ff3aade6b56","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Wall Framing Checks (WT05-S)"
"6b06a480-7e57-4437-9f16-3faf4f29fb8f","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","QA - GIB Lining (WT05-S)"
"b41824a3-543a-429d-b621-d124ed635cc6","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Wall Framing Checks (WT08)"
"85a0e0cf-b622-4d4e-af22-56532fada073","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","QA - GIB Lining (WT08)"
"9af0f441-131d-4691-a1c1-8f03f31cb6ef","","fail","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Doors (DG.222.1)"
"0aec26ca-798b-47f4-8964-4c6fbf5c5749","","pass","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Doors (DG.222.2)"
"78cfa24a-a815-4292-bca7-6d4bc1d1387b","","pass","Wall Framing Checks","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Wall Framing Checks (WG-23,23a&23b)"
"2f301144-3f79-4f3e-b3b5-c4c4d0a59681","","pass","Floor framing and plywood flooring","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Floor framing and plywood flooring (WG23,23a&23b)"
"ab48362c-679b-451d-8992-14c5ad323b37","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","QA - GIB Lining (WG-23,23a&23b)"
"4f299c21-10a1-4a9f-b3b1-eb43cf16bdc9","","pass","QA - GIB Lining","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","QA - GIB Lining Ceiling Comms (G.224) & Splitter (G.223) "
"9a0f8aae-b3b1-40a9-b561-fc993d7fa79b","","pass","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Doors (DG.223.2)"
"0fc66fd4-5fde-45a3-9454-1dac0136ac32","","fail","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Doors (DG.223.1)"
"c74b892b-21f4-4613-9d4d-9a556cbccd6d","","pass","Doors Checklist","checklist","FALSE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","SP2B-2","Doors (DG.224.1)"
"8d10b3eb-7d95-4f28-80dd-b8c03d19cabf","","pass","","folder","TRUE","FALSE","Hawkins East Terminal","Internal Carpentry","Ground floor ","PC68"
