Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
0e17cf5e-5dfa-4060-bbc3-ac3203ca7c83,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-301,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
9b6f846a-0b30-4183-8888-038a99c5a9eb,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-301,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
6bf1b6c8-908a-41ef-9b38-07020f48659b,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-302,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
f4871815-bde6-4c82-9fdd-6a587487c52c,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-302,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
b0b4d22e-d4da-447d-894f-a4aad41b7d56,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-401,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
17f71251-8cf8-4972-94c7-2527689511cd,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-401,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
42015383-6635-422c-96c2-2c29d13a7e2d,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-402,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
cb2a1c96-ef96-4e42-ab8f-aa40afccb8d5,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-402,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
5e659717-d001-4307-941b-a685f8b056e5,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-403,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
007a3521-1008-4989-b094-44dbe168b1cb,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-403,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
3e2e541f-49ef-4b41-b2ac-3fc922411995,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-404,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
a173d84e-d85a-4946-8e19-9adf05f44476,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-404,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
b8049170-741b-47cf-bdf6-05680ec6f8d0,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-501,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
375fe891-d68a-473a-b1dd-52cae247c247,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-501,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
f12f26c1-ec08-4fd7-8a67-47202ead954a,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-502,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
8d4dfccc-e4f2-441d-9937-a0829b1a5dd9,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-502,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
da1c845b-46ee-41cd-9f2d-b041c7b7fe7f,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-503,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
837cd2a6-e6cc-4171-aa93-117db32d5549,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-503,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
9e64028b-9cae-422e-8626-6a2a53db9684,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Pre-Energisation),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-504,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31072000 - Construction Tests (Pre-energisation)
261b5608-bcd2-40dd-9666-96c8cdc91a55,,checklist-sectioned,not-started,Testing & Commissioning - Subcircuits (Energised),checklist,FALSE,FALSE,Testing & Commissioning,Terminal,Distribution Boards,CDBU,EL-CDBU-01-504,Subcircuits,Power,WSA20-MPX-04000-EL-ITC-31073000 - Component (Energised)
