Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
ACS Commissioning,,,,,,
,Scope,,,ACS COMMISSIONING,,
,Rows,,,,,
,,Level 8,grouping,Level 8,,
,,AC-8.1,,Level 8,AC-8.1,ACS COMMISSIONING
,,AC-8.2,,Level 8,AC-8.2,ACS COMMISSIONING
,,AC-8.3,,Level 8,AC-8.3,ACS COMMISSIONING
,,Level 9,grouping,Level 9,,
,,AC-9.01,,Level 9,AC-9.01,ACS COMMISSIONING
,,AC-9.02,,Level 9,AC-9.02,ACS COMMISSIONING
,,AC-9.03,,Level 9,AC-9.03,ACS COMMISSIONING
,,AC-9.04,,Level 9,AC-9.04,ACS COMMISSIONING
,,AC-9.05,,Level 9,AC-9.05,ACS COMMISSIONING
,,AC-9.06,,Level 9,AC-9.06,ACS COMMISSIONING
,,Level 11,grouping,Level 11,,
,,AC-11.1,,Level 11,AC-11.1,ACS COMMISSIONING
,,AC-11.2,,Level 11,AC-11.2,ACS COMMISSIONING
,,AC-11.3,,Level 11,AC-11.3,ACS COMMISSIONING
,,AC-11.4,,Level 11,AC-11.4,ACS COMMISSIONING
,,AC-11.5,,Level 11,AC-11.5,ACS COMMISSIONING
,,AC-11.6,,Level 11,AC-11.6,ACS COMMISSIONING
,,AC-11.7,,Level 11,AC-11.7,ACS COMMISSIONING
,,AC-11.8,,Level 11,AC-11.8,ACS COMMISSIONING
,,AC-11.9,,Level 11,AC-11.9,ACS COMMISSIONING
,,AC-11.10,,Level 11,AC-11.10,ACS COMMISSIONING
,,Level 12,grouping,Level 12,,
,,AC-12.1,,Level 12,AC-12.1,ACS COMMISSIONING
,,AC-12.2,,Level 12,AC-12.2,ACS COMMISSIONING
,,AC-12.3,,Level 12,AC-12.3,ACS COMMISSIONING
,,AC-12.4,,Level 12,AC-12.4,ACS COMMISSIONING
,,AC-12.5,,Level 12,AC-12.5,ACS COMMISSIONING
,,AC-12.6,,Level 12,AC-12.6,ACS COMMISSIONING
,,AC-12.7,,Level 12,AC-12.7,ACS COMMISSIONING
