"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Chiller Progress"
,"Scope",,
,"Rows"
,,"CH-01",,"project qa","plant area","ch-01"
,"Columns"
,,"Mounting Area/Platform Level",,"mounting area/platform level"
,,"Power Cables Run",,"power cables run"
,,"Comms Cables Run",,"comms cables run"
,,"Pipework Complete",,"pipework complete"
,,"External Valves installed as per plan",,"external valves installed as per plan"
,,"Isolator Installed",,"isolator installed"
,,"Power Cables Fit off and tested",,"power cables fit off and tested"
,,"Control Cables Fit off.",,"control cables fit off."

"Cowls Progress"
,"Scope",,
,"Rows"
,,"RC-01",,"project qa","roof","rc-01"
,,"RC-02",,"project qa","roof","rc-02"
,,"RC-03",,"project qa","roof","rc-03"
,,"RC-04",,"project qa","rc-04","roof"
,,"RC-05",,"project qa","roof","rc-05"
,,"RC-06",,"project qa","roof","rc-06"
,,"RC-07",,"project qa","roof","rc-07"
,,"RC-08",,"project qa","rc-08","roof"
,"Columns"
,,"Outside Air Roof Cowl Installed",,"outside air roof cowl installed"
,,"Builder - Waterproof and Seal to be installed",,"builder - waterproof and seal to be installed"

"ERV Progress"
,"Scope",,
,"Rows"
,,"ERV-GF-01",,"project qa","erv-gf-01","level g"
,,"ERV-GF-02",,"project qa","erv-gf-02","level g"
,,"ERV-GF-03",,"project qa","erv-gf-03","level g"
,,"ERV-GF-04",,"project qa","level g","erv-gf-04"
,,"ERV-GF-05",,"project qa","erv-gf-05","level g"
,,"ERV-L1-01",,"project qa","level 1","erv-l1-01"
,,"ERV-L1-02",,"project qa","level 1","erv-l1-02"
,,"ERV-L1-03",,"project qa","level 1","erv-l1-03"
,,"ERV-L1-04",,"project qa","erv-l1-04","level 1"
,,"ERV-L1-05",,"project qa","level 1","erv-l1-05"
,,"ERV-L1-06",,"project qa","level 1","erv-l1-06"
,,"ERV-L2-01",,"project qa","erv-l2-01","level 2"
,,"ERV-L2-02",,"project qa","erv-l2-02","level 2"
,,"ERV-L2-03",,"project qa","level 2","erv-l2-03"
,,"ERV-L2-04",,"project qa","level 2","erv-l2-04"
,,"ERV-L2-05",,"project qa","erv-l2-05","level 2"
,"Columns"
,,"Pre-Start ERV",,"pre-start erv"
,,"First Fix ERV",,"first fix erv"
,,"Second Fix ERV",,"second fix erv"
,,"Commission ERV",,"commission erv"

"Extract Fan Progress"
,"Scope",,
,"Rows"
,,"EF-01",,"project qa","level g","ef-01"
,,"EF-02",,"project qa","ef-02","level g"
,,"EF-03",,"project qa","ef-03","level 2"
,,"EF-04",,"project qa","level 2","ef-04"
,,"EF-05",,"project qa","level 2","ef-05"
