resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
"UQ Drains: Sewer, Stormwater & Vent - Underslung","UQ Stack Riser: Sewer, Vent, Trade Waste Vent & Stormwater",UQ Drains: Trade Waste - Underslung,folder-with-checklists,,,,,,605,,,,,
,,,step,,,,Syphonic,,,,,,,
,,,step,,,,,B1,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Ground,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 1,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 2,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 3,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 4,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 5,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 6,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,,Level 7,,,,,,
UQ Drains: Syphonic - Underslung,,,checklist,,,,,,UQ Drains: Syphonic - Underslung,,,,,
UQ Stack Riser: Syphonic,,,checklist,,,,,,UQ Stack Riser: Syphonic,,,,,
,,,step,,,,Corridor Rough In,,,,,,,
,,,step,,,,,Level 2,,,,,,
,,,step,,,,,,Corridor - McLister St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Melbourne Rd,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Macindoe St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,Level 3,,,,,,
,,,step,,,,,,Corridor - McLister St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Melbourne Rd,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Macindoe St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,Level 4,,,,,,
,,,step,,,,,,Corridor - McLister St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Melbourne Rd,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Macindoe St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,Level 5,,,,,,
,,,step,,,,,,Corridor - McLister St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Melbourne Rd,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Macindoe St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,Level 6,,,,,,
,,,step,,,,,,Corridor - McLister St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Melbourne Rd,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,,,Corridor - Macindoe St,,,,,
UQ Corridor Rough In (Cold Water),,,checklist,,,,,,,UQ Corridor Rough In (Cold Water),,,,
UQ Corridor Rough In (Hot Water),,,checklist,,,,,,,UQ Corridor Rough In (Hot Water),,,,
UQ Corridor Rough In (Gas),,,checklist,,,,,,,UQ Corridor Rough In (Gas),,,,
UQ Corridor Rough In (Non Potable/Rainwater),,,checklist,,,,,,,UQ Corridor Rough In (Non Potable/Rainwater),,,,
UQ Corridor - Meter Manifold Install,,,checklist,,,,,,,UQ Corridor - Meter Manifold Install,,,,
,,,step,,,,Risers,,,,,,,
,,,step,,,,,Level 1,,,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Riser,,,,,
,,,step,,,,,Level 2,,,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 24),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 17),,,,,
,,,step,,,,,Level 3,,,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 24),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 22),,,,,
,,,step,,,,,Level 4,,,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 29),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 17),,,,,
,,,step,,,,,Level 5,,,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 03),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,HYD Riser (near Apt 29),,,,,
"UQ Risers (CW, HW, Gas, Non Potable)",,,checklist,,,,,,Gas Riser (near Apt 17),,,,,
,,,step,,,,High Level Rough In,,,,,,,
,,,step,,,,,Level 1,,,,,,
UQ High Level Rough In,,,checklist,,,,,,101,,,,,
UQ High Level Rough In,,,checklist,,,,,,102,,,,,
UQ High Level Rough In,,,checklist,,,,,,103,,,,,
UQ High Level Rough In,,,checklist,,,,,,104,,,,,
UQ High Level Rough In,,,checklist,,,,,,105,,,,,
UQ High Level Rough In,,,checklist,,,,,,106,,,,,
UQ High Level Rough In,,,checklist,,,,,,107,,,,,
UQ High Level Rough In,,,checklist,,,,,,108,,,,,
,,,step,,,,,Level 2,,,,,,
UQ High Level Rough In,,,checklist,,,,,,201,,,,,
UQ High Level Rough In,,,checklist,,,,,,202,,,,,
UQ High Level Rough In,,,checklist,,,,,,203,,,,,
UQ High Level Rough In,,,checklist,,,,,,204,,,,,
UQ High Level Rough In,,,checklist,,,,,,205,,,,,
UQ High Level Rough In,,,checklist,,,,,,206,,,,,
UQ High Level Rough In,,,checklist,,,,,,207,,,,,
UQ High Level Rough In,,,checklist,,,,,,208,,,,,
UQ High Level Rough In,,,checklist,,,,,,209,,,,,
UQ High Level Rough In,,,checklist,,,,,,210,,,,,
UQ High Level Rough In,,,checklist,,,,,,211,,,,,
UQ High Level Rough In,,,checklist,,,,,,212,,,,,
UQ High Level Rough In,,,checklist,,,,,,213,,,,,
UQ High Level Rough In,,,checklist,,,,,,214,,,,,
UQ High Level Rough In,,,checklist,,,,,,215,,,,,
UQ High Level Rough In,,,checklist,,,,,,216,,,,,
UQ High Level Rough In,,,checklist,,,,,,217,,,,,
UQ High Level Rough In,,,checklist,,,,,,218,,,,,
UQ High Level Rough In,,,checklist,,,,,,219,,,,,
UQ High Level Rough In,,,checklist,,,,,,220,,,,,
UQ High Level Rough In,,,checklist,,,,,,221,,,,,
UQ High Level Rough In,,,checklist,,,,,,222,,,,,
UQ High Level Rough In,,,checklist,,,,,,223,,,,,
UQ High Level Rough In,,,checklist,,,,,,224,,,,,
UQ High Level Rough In,,,checklist,,,,,,225,,,,,
,,,step,,,,,Level 3,,,,,,
UQ High Level Rough In,,,checklist,,,,,,301,,,,,
UQ High Level Rough In,,,checklist,,,,,,302,,,,,
UQ High Level Rough In,,,checklist,,,,,,303,,,,,
UQ High Level Rough In,,,checklist,,,,,,304,,,,,
UQ High Level Rough In,,,checklist,,,,,,305,,,,,
UQ High Level Rough In,,,checklist,,,,,,306,,,,,
UQ High Level Rough In,,,checklist,,,,,,307,,,,,
UQ High Level Rough In,,,checklist,,,,,,308,,,,,
UQ High Level Rough In,,,checklist,,,,,,309,,,,,
UQ High Level Rough In,,,checklist,,,,,,310,,,,,
UQ High Level Rough In,,,checklist,,,,,,311,,,,,
UQ High Level Rough In,,,checklist,,,,,,312,,,,,
UQ High Level Rough In,,,checklist,,,,,,313,,,,,
UQ High Level Rough In,,,checklist,,,,,,314,,,,,
UQ High Level Rough In,,,checklist,,,,,,315,,,,,
UQ High Level Rough In,,,checklist,,,,,,316,,,,,
UQ High Level Rough In,,,checklist,,,,,,317,,,,,
UQ High Level Rough In,,,checklist,,,,,,318,,,,,
UQ High Level Rough In,,,checklist,,,,,,319,,,,,
UQ High Level Rough In,,,checklist,,,,,,320,,,,,
UQ High Level Rough In,,,checklist,,,,,,321,,,,,
UQ High Level Rough In,,,checklist,,,,,,322,,,,,
UQ High Level Rough In,,,checklist,,,,,,323,,,,,
UQ High Level Rough In,,,checklist,,,,,,324,,,,,
,,,step,,,,,Level 4,,,,,,
UQ High Level Rough In,,,checklist,,,,,,401,,,,,
UQ High Level Rough In,,,checklist,,,,,,402,,,,,
UQ High Level Rough In,,,checklist,,,,,,403,,,,,
UQ High Level Rough In,,,checklist,,,,,,404,,,,,
UQ High Level Rough In,,,checklist,,,,,,405,,,,,
UQ High Level Rough In,,,checklist,,,,,,406,,,,,
UQ High Level Rough In,,,checklist,,,,,,407,,,,,
UQ High Level Rough In,,,checklist,,,,,,408,,,,,
UQ High Level Rough In,,,checklist,,,,,,409,,,,,
UQ High Level Rough In,,,checklist,,,,,,410,,,,,
UQ High Level Rough In,,,checklist,,,,,,411,,,,,
UQ High Level Rough In,,,checklist,,,,,,412,,,,,
UQ High Level Rough In,,,checklist,,,,,,413,,,,,
UQ High Level Rough In,,,checklist,,,,,,414,,,,,
UQ High Level Rough In,,,checklist,,,,,,415,,,,,
UQ High Level Rough In,,,checklist,,,,,,416,,,,,
UQ High Level Rough In,,,checklist,,,,,,417,,,,,
UQ High Level Rough In,,,checklist,,,,,,418,,,,,
UQ High Level Rough In,,,checklist,,,,,,419,,,,,
UQ High Level Rough In,,,checklist,,,,,,420,,,,,
UQ High Level Rough In,,,checklist,,,,,,421,,,,,
UQ High Level Rough In,,,checklist,,,,,,422,,,,,
UQ High Level Rough In,,,checklist,,,,,,423,,,,,
UQ High Level Rough In,,,checklist,,,,,,424,,,,,
UQ High Level Rough In,,,checklist,,,,,,425,,,,,
UQ High Level Rough In,,,checklist,,,,,,426,,,,,
UQ High Level Rough In,,,checklist,,,,,,427,,,,,
UQ High Level Rough In,,,checklist,,,,,,428,,,,,
UQ High Level Rough In,,,checklist,,,,,,429,,,,,
,,,step,,,,,Level 5,,,,,,
UQ High Level Rough In,,,checklist,,,,,,501,,,,,
UQ High Level Rough In,,,checklist,,,,,,502,,,,,
UQ High Level Rough In,,,checklist,,,,,,503,,,,,
UQ High Level Rough In,,,checklist,,,,,,504,,,,,
UQ High Level Rough In,,,checklist,,,,,,505,,,,,
UQ High Level Rough In,,,checklist,,,,,,506,,,,,
UQ High Level Rough In,,,checklist,,,,,,507,,,,,
UQ High Level Rough In,,,checklist,,,,,,508,,,,,
UQ High Level Rough In,,,checklist,,,,,,509,,,,,
UQ High Level Rough In,,,checklist,,,,,,510,,,,,
UQ High Level Rough In,,,checklist,,,,,,511,,,,,
UQ High Level Rough In,,,checklist,,,,,,512,,,,,
UQ High Level Rough In,,,checklist,,,,,,513,,,,,
UQ High Level Rough In,,,checklist,,,,,,514,,,,,
UQ High Level Rough In,,,checklist,,,,,,515,,,,,
UQ High Level Rough In,,,checklist,,,,,,516,,,,,
UQ High Level Rough In,,,checklist,,,,,,517,,,,,
UQ High Level Rough In,,,checklist,,,,,,518,,,,,
UQ High Level Rough In,,,checklist,,,,,,519,,,,,
UQ High Level Rough In,,,checklist,,,,,,520,,,,,
UQ High Level Rough In,,,checklist,,,,,,521,,,,,
UQ High Level Rough In,,,checklist,,,,,,522,,,,,
UQ High Level Rough In,,,checklist,,,,,,523,,,,,
UQ High Level Rough In,,,checklist,,,,,,524,,,,,
UQ High Level Rough In,,,checklist,,,,,,525,,,,,
UQ High Level Rough In,,,checklist,,,,,,526,,,,,
UQ High Level Rough In,,,checklist,,,,,,527,,,,,
UQ High Level Rough In,,,checklist,,,,,,528,,,,,
UQ High Level Rough In,,,checklist,,,,,,529,,,,,
,,,step,,,,,Level 6,,,,,,
UQ High Level Rough In,,,checklist,,,,,,601,,,,,
UQ High Level Rough In,,,checklist,,,,,,602,,,,,
UQ High Level Rough In,,,checklist,,,,,,603,,,,,
UQ High Level Rough In,,,checklist,,,,,,604,,,,,
UQ High Level Rough In,,,checklist,,,,,,605,,,,,
,,,step,,,,Low Level Rough In,,,,,,,
,,,step,,,,,Level 1,,,,,,
UQ Low Level Rough In,,,checklist,,,,,,101,,,,,
UQ Low Level Rough In,,,checklist,,,,,,102,,,,,
UQ Low Level Rough In,,,checklist,,,,,,103,,,,,
UQ Low Level Rough In,,,checklist,,,,,,104,,,,,
UQ Low Level Rough In,,,checklist,,,,,,105,,,,,
UQ Low Level Rough In,,,checklist,,,,,,106,,,,,
UQ Low Level Rough In,,,checklist,,,,,,107,,,,,
UQ Low Level Rough In,,,checklist,,,,,,108,,,,,
,,,step,,,,,Level 2,,,,,,
UQ Low Level Rough In,,,checklist,,,,,,201,,,,,
UQ Low Level Rough In,,,checklist,,,,,,202,,,,,
UQ Low Level Rough In,,,checklist,,,,,,203,,,,,
UQ Low Level Rough In,,,checklist,,,,,,204,,,,,
UQ Low Level Rough In,,,checklist,,,,,,205,,,,,
UQ Low Level Rough In,,,checklist,,,,,,206,,,,,
UQ Low Level Rough In,,,checklist,,,,,,207,,,,,
UQ Low Level Rough In,,,checklist,,,,,,208,,,,,
UQ Low Level Rough In,,,checklist,,,,,,209,,,,,
UQ Low Level Rough In,,,checklist,,,,,,210,,,,,
UQ Low Level Rough In,,,checklist,,,,,,211,,,,,
UQ Low Level Rough In,,,checklist,,,,,,212,,,,,
UQ Low Level Rough In,,,checklist,,,,,,213,,,,,
UQ Low Level Rough In,,,checklist,,,,,,214,,,,,
UQ Low Level Rough In,,,checklist,,,,,,215,,,,,
UQ Low Level Rough In,,,checklist,,,,,,216,,,,,
UQ Low Level Rough In,,,checklist,,,,,,217,,,,,
UQ Low Level Rough In,,,checklist,,,,,,218,,,,,
UQ Low Level Rough In,,,checklist,,,,,,219,,,,,
UQ Low Level Rough In,,,checklist,,,,,,220,,,,,
UQ Low Level Rough In,,,checklist,,,,,,221,,,,,
UQ Low Level Rough In,,,checklist,,,,,,222,,,,,
UQ Low Level Rough In,,,checklist,,,,,,223,,,,,
UQ Low Level Rough In,,,checklist,,,,,,224,,,,,
UQ Low Level Rough In,,,checklist,,,,,,225,,,,,
,,,step,,,,,Level 3,,,,,,
UQ Low Level Rough In,,,checklist,,,,,,301,,,,,
UQ Low Level Rough In,,,checklist,,,,,,302,,,,,
UQ Low Level Rough In,,,checklist,,,,,,303,,,,,
UQ Low Level Rough In,,,checklist,,,,,,304,,,,,
UQ Low Level Rough In,,,checklist,,,,,,305,,,,,
UQ Low Level Rough In,,,checklist,,,,,,306,,,,,
UQ Low Level Rough In,,,checklist,,,,,,307,,,,,
UQ Low Level Rough In,,,checklist,,,,,,308,,,,,
UQ Low Level Rough In,,,checklist,,,,,,309,,,,,
UQ Low Level Rough In,,,checklist,,,,,,310,,,,,
UQ Low Level Rough In,,,checklist,,,,,,311,,,,,
UQ Low Level Rough In,,,checklist,,,,,,312,,,,,
UQ Low Level Rough In,,,checklist,,,,,,313,,,,,
UQ Low Level Rough In,,,checklist,,,,,,314,,,,,
UQ Low Level Rough In,,,checklist,,,,,,315,,,,,
UQ Low Level Rough In,,,checklist,,,,,,316,,,,,
UQ Low Level Rough In,,,checklist,,,,,,317,,,,,
UQ Low Level Rough In,,,checklist,,,,,,318,,,,,
UQ Low Level Rough In,,,checklist,,,,,,319,,,,,
UQ Low Level Rough In,,,checklist,,,,,,320,,,,,
UQ Low Level Rough In,,,checklist,,,,,,321,,,,,
UQ Low Level Rough In,,,checklist,,,,,,322,,,,,
UQ Low Level Rough In,,,checklist,,,,,,323,,,,,
