resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,R&B Zone 1,,,,,,,,
,step,,,,Level 0,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,,Level 1,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,,Level 2,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,R&B Zone 2,,,,,,,,
,step,,,,Level 0,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,,Level 1,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,,Level 2,,,,,,,
QA - Brickwork,checklist,,,,,QA - Brickwork,,,,,,
,step,,,Block 69,,,,,,,,
,step,,,Block 01,,,,,,,,
,step,,,Block 70,,,,,,,,
