Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,602,,602,level 6,rough in
,,603,,603,level 6,rough in
,,604,,604,level 6,rough in
,,605,,605,level 6,rough in
,,606,,606,level 6,rough in
,,607,,607,level 6,rough in
,,608,,608,level 6,rough in
,,609,,609,level 6,rough in
,,Level 7,grouping,rough in,level 7,
,,701,,701,rough in,level 7
,,702,,702,rough in,level 7
,,703,,703,rough in,level 7
,,704,,704,rough in,level 7
,,705,,705,rough in,level 7
,,706,,706,rough in,level 7
,,707,,707,rough in,level 7
,,708,,708,rough in,level 7
,,709,,709,rough in,level 7
,,Level 8,grouping,level 8,rough in,
,,801,,801,level 8,rough in
,,802,,802,level 8,rough in
,,803,,803,level 8,rough in
,,804,,804,level 8,rough in
,,805,,805,level 8,rough in
,,806,,806,level 8,rough in
,,807,,807,level 8,rough in
,,808,,808,level 8,rough in
,,809,,809,level 8,rough in
,,Level 9,grouping,level 9,rough in,
,,901,,901,level 9,rough in
,,902,,902,level 9,rough in
,,903,,903,level 9,rough in
,,904,,904,level 9,rough in
,,905,,905,level 9,rough in
,,906,,906,level 9,rough in
,,907,,907,level 9,rough in
,,908,,908,level 9,rough in
,,909,,909,level 9,rough in
,,Level 10,grouping,level 10,rough in,
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,1001,,1001,level 10,rough in
,,Level 11,grouping,level 11,rough in,
,,1101,,1101,level 11,rough in
,,1102,,1102,level 11,rough in
,,1103,,1103,level 11,rough in
,,1104,,1104,level 11,rough in
,,1105,,1105,level 11,rough in
,,1106,,1106,level 11,rough in
,,1107,,1107,level 11,rough in
,,1108,,1108,level 11,rough in
,,1109,,1109,level 11,rough in
,,Level 12,grouping,level 12,rough in,
,,1201,,1201,level 12,rough in
,,1202,,1202,level 12,rough in
,,1203,,1203,level 12,rough in
,,1204,,1204,level 12,rough in
,,1205,,1205,level 12,rough in
,,1206,,1206,level 12,rough in
,,1207,,1207,level 12,rough in
,,1208,,1208,level 12,rough in
,,1209,,1209,level 12,rough in
,,Level 13,grouping,rough in,level 13,
,,1301,,1301,rough in,level 13
,,1302,,1302,rough in,level 13
,,1303,,1303,rough in,level 13
,,1304,,1304,rough in,level 13
,,1305,,1305,rough in,level 13
,,1306,,1306,rough in,level 13
,,1307,,1307,rough in,level 13
,,1308,,1308,rough in,level 13
,,1309,,1309,rough in,level 13
,,Level 14,grouping,level 14,rough in,
,,1401,,1401,level 14,rough in
,,1402,,1402,level 14,rough in
,,1403,,1403,level 14,rough in
,,1404,,1404,level 14,rough in
,,1405,,1405,level 14,rough in
,,1406,,1406,level 14,rough in
,,1407,,1407,level 14,rough in
,,1408,,1408,level 14,rough in
,,1409,,1409,level 14,rough in
,,Level 15,grouping,level 15,rough in,
,,1501,,1501,level 15,rough in
,,1502,,1502,level 15,rough in
,,1503,,1503,level 15,rough in
,,1504,,1504,level 15,rough in
,,1505,,1505,level 15,rough in
,,1506,,1506,level 15,rough in
,,1507,,1507,level 15,rough in
,,1508,,1508,level 15,rough in
,,1509,,1509,level 15,rough in
,,Level 16,grouping,level 16,rough in,
,,1601,,1601,level 16,rough in
,,1602,,1602,level 16,rough in
,,1603,,1603,level 16,rough in
,,1604,,1604,level 16,rough in
,,1605,,1605,level 16,rough in
,,1606,,1606,level 16,rough in
,,1607,,1607,level 16,rough in
,,1608,,1608,level 16,rough in
,,1609,,1609,level 16,rough in
,,Level 17,grouping,rough in,level 17,
,,1701,,1701,rough in,level 17
,,1702,,1702,rough in,level 17
,,1703,,1703,rough in,level 17
,,1704,,1704,rough in,level 17
,,1705,,1705,rough in,level 17
,,1706,,1706,rough in,level 17
,,1707,,1707,rough in,level 17
,,1708,,1708,rough in,level 17
,,1709,,1709,rough in,level 17
,,Level 18,grouping,level 18,rough in,
,,1801,,1801,level 18,rough in
,,1802,,1802,level 18,rough in
,,1803,,1803,level 18,rough in
,,1804,,1804,level 18,rough in
,,1805,,1805,level 18,rough in
,,1806,,1806,level 18,rough in
,,1807,,1807,level 18,rough in
,,1808,,1808,level 18,rough in
,,1809,,1809,level 18,rough in
,,Level 19,grouping,level 19,rough in,
,,1901,,1901,level 19,rough in
,,1902,,1902,level 19,rough in
,,1903,,1903,level 19,rough in
,,1904,,1904,level 19,rough in
,,1905,,1905,level 19,rough in
,,1906,,1906,level 19,rough in
,,1907,,1907,level 19,rough in
,,1908,,1908,level 19,rough in
,,1909,,1909,level 19,rough in
,,Level 20,grouping,rough in,level 20,
,,2001,,2001,rough in,level 20
,,2002,,2002,rough in,level 20
,,2003,,2003,rough in,level 20
,,2004,,2004,rough in,level 20
,,2005,,2005,rough in,level 20
,,2006,,2006,rough in,level 20
,,2007,,2007,rough in,level 20
,,2008,,2008,rough in,level 20
,,2009,,2009,rough in,level 20
,,Level 21,grouping,level 21,rough in,
,,2101,,2101,level 21,rough in
,,2102,,2102,level 21,rough in
,,2103,,2103,level 21,rough in
,,2104,,2104,level 21,rough in
,,2105,,2105,level 21,rough in
,,2106,,2106,level 21,rough in
,,2107,,2107,level 21,rough in
,,2108,,2108,level 21,rough in
,,2109,,2109,level 21,rough in
,,Level 22,grouping,level 22,rough in,
,,2201,,2201,level 22,rough in
,,2202,,2202,level 22,rough in
,,2203,,2203,level 22,rough in
,,2204,,2204,level 22,rough in
,,2205,,2205,level 22,rough in
,,2206,,2206,level 22,rough in
,,2207,,2207,level 22,rough in
,,2208,,2208,level 22,rough in
,,2209,,2209,level 22,rough in
,,Level 23,grouping,level 23,rough in,
,,2301,,2301,level 23,rough in
,,2302,,2302,level 23,rough in
,,2303,,2303,level 23,rough in
,,2304,,2304,level 23,rough in
,,2305,,2305,level 23,rough in
,,2306,,2306,level 23,rough in
,,2307,,2307,level 23,rough in
,,2308,,2308,level 23,rough in
,,2309,,2309,level 23,rough in
,,Level 24,grouping,rough in,level 24,
,,2401,,2401,rough in,level 24
,,2402,,2402,rough in,level 24
,,2403,,2403,rough in,level 24
,,2404,,2404,rough in,level 24
,,2405,,2405,rough in,level 24
,,2406,,2406,rough in,level 24
,,2407,,2407,rough in,level 24
,,2408,,2408,rough in,level 24
,,2409,,2409,rough in,level 24
,,Level 25,grouping,level 25,rough in,
,,2501,,2501,level 25,rough in
,,2502,,2502,level 25,rough in
,,2503,,2503,level 25,rough in
,,2504,,2504,level 25,rough in
,,2505,,2505,level 25,rough in
,,2506,,2506,level 25,rough in
,,2507,,2507,level 25,rough in
,,2508,,2508,level 25,rough in
,,2509,,2509,level 25,rough in
,,Level 26,grouping,level 26,rough in,
,,2601,,2601,level 26,rough in
,,2602,,2602,level 26,rough in
,,2603,,2603,level 26,rough in
,,2604,,2604,level 26,rough in
,,2605,,2605,level 26,rough in
,,2606,,2606,level 26,rough in
,,2607,,2607,level 26,rough in
,,2608,,2608,level 26,rough in
,,2609,,2609,level 26,rough in
,,Level 27,grouping,level 27,rough in,
,,2701,,2701,level 27,rough in
,,2702,,2702,level 27,rough in
,,2703,,2703,level 27,rough in
,,2704,,2704,level 27,rough in
,,2705,,2705,level 27,rough in
,,2706,,2706,level 27,rough in
,,2707,,2707,level 27,rough in
,,2708,,2708,level 27,rough in
,,2709,,2709,level 27,rough in
,,Level 28,grouping,rough in,level 28,
,,2801,,2801,rough in,level 28
,,2802,,2802,rough in,level 28
,,2803,,2803,rough in,level 28
,,2804,,2804,rough in,level 28
,,2805,,2805,rough in,level 28
,,2806,,2806,rough in,level 28
,,2807,,2807,rough in,level 28
,,2808,,2808,rough in,level 28
,,2809,,2809,rough in,level 28
,,Level 29,grouping,level 29,rough in,
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,2901,,2901,level 29,rough in
,,Level 30,grouping,level 30,rough in,
,,3001,,3001,level 30,rough in
,,3002,,3002,level 30,rough in
,,3003,,3003,level 30,rough in
,,3004,,3004,level 30,rough in
,,3005,,3005,level 30,rough in
,,3006,,3006,level 30,rough in
,,3007,,3007,level 30,rough in
,,3008,,3008,level 30,rough in
,,3009,,3009,level 30,rough in
,,Level 31,grouping,rough in,level 31,
,,3101,,3101,rough in,level 31
,,3102,,3102,rough in,level 31
,,3103,,3103,rough in,level 31
,,3104,,3104,rough in,level 31
,,3105,,3105,rough in,level 31
,,3106,,3106,rough in,level 31
,,3107,,3107,rough in,level 31
,,3108,,3108,rough in,level 31
,,3109,,3109,rough in,level 31
,,Level 32,grouping,level 32,rough in,
,,3201,,3201,level 32,rough in
,,3202,,3202,level 32,rough in
,,3203,,3203,level 32,rough in
,,3204,,3204,level 32,rough in
,,3205,,3205,level 32,rough in
,,3206,,3206,level 32,rough in
,,3207,,3207,level 32,rough in
,,3208,,3208,level 32,rough in
,,3209,,3209,level 32,rough in
,,Level 33,grouping,level 33,rough in,
,,3301,,3301,level 33,rough in
,,3302,,3302,level 33,rough in
,,3303,,3303,level 33,rough in
,,3304,,3304,level 33,rough in
,,3305,,3305,level 33,rough in
,,3306,,3306,level 33,rough in
,,3307,,3307,level 33,rough in
,,3308,,3308,level 33,rough in
,,3309,,3309,level 33,rough in
,,Level 34,grouping,level 34,rough in,
,,3401,,3401,level 34,rough in
,,3402,,3402,level 34,rough in
,,3403,,3403,level 34,rough in
,,3404,,3404,level 34,rough in
,,3405,,3405,level 34,rough in
,,3406,,3406,level 34,rough in
,,3407,,3407,level 34,rough in
,,3408,,3408,level 34,rough in
,,3409,,3409,level 34,rough in
,,Level 35,grouping,rough in,level 35,
,,3501,,3501,rough in,level 35
,,3502,,3502,rough in,level 35
,,3503,,3503,rough in,level 35
,,3504,,3504,rough in,level 35
,,3505,,3505,rough in,level 35
,,3506,,3506,rough in,level 35
,,3507,,3507,rough in,level 35
,,3508,,3508,rough in,level 35
,,3509,,3509,rough in,level 35
,,Level 36,grouping,level 36,rough in,
,,3601,,3601,level 36,rough in
,,3602,,3602,level 36,rough in
,,3603,,3603,level 36,rough in
,,3604,,3604,level 36,rough in
,,3605,,3605,level 36,rough in
,,3606,,3606,level 36,rough in
,,3607,,3607,level 36,rough in
,,3608,,3608,level 36,rough in
,,3609,,3609,level 36,rough in
,,Level 37,grouping,level 37,rough in,
,,3701,,3701,level 37,rough in
,,3702,,3702,level 37,rough in
,,3703,,3703,level 37,rough in
,,3704,,3704,level 37,rough in
,,3705,,3705,level 37,rough in
,,3706,,3706,level 37,rough in
,,3707,,3707,level 37,rough in
,,3708,,3708,level 37,rough in
,,3709,,3709,level 37,rough in
,,Level 38,grouping,level 38,rough in,
,,3801,,3801,level 38,rough in
,,3802,,3802,level 38,rough in
,,3803,,3803,level 38,rough in
,,3804,,3804,level 38,rough in
,,3805,,3805,level 38,rough in
,,3806,,3806,level 38,rough in
,,3807,,3807,level 38,rough in
,,3808,,3808,level 38,rough in
,,3809,,3809,level 38,rough in
,,Level 39,grouping,rough in,level 39,
,,3901,,3901,rough in,level 39
,,3902,,3902,rough in,level 39
,,3903,,3903,rough in,level 39
,,3904,,3904,rough in,level 39
,,3905,,3905,rough in,level 39
,,3906,,3906,rough in,level 39
,,3907,,3907,rough in,level 39
,,3908,,3908,rough in,level 39
,,3909,,3909,rough in,level 39
,,Level 40,grouping,level 40,rough in,
,,Commercial Space,,level 40,commercial space,rough in
,,Level 41,grouping,level 41,rough in,
,,Commercial Space,,level 41,commercial space,rough in
,,Level 42,grouping,rough in,level 42,
,,Commercial Space,,commercial space,rough in,level 42
,,Level 43,grouping,level 43,rough in,
,,Commercial Space,,commercial space,level 43,rough in
,,Level 44,grouping,level 44,rough in,
,,Commercial Space,,level 44,commercial space,rough in
,,Level 45,grouping,level 45,rough in,
,,Commercial Space,,level 45,commercial space,rough in
,Columns,,,,,
,,Rough-in cables for speakers,,rough-in cables for speakers,,
,,Fire seal- Acoustic & fire rating sealing of penetrations,,fire seal- acoustic & fire rating sealing of penetrations,,
,,Cut-outs for speakers/ detectors in ceiling,,cut-outs for speakers/ detectors in ceiling,,
,,,,,,
Fit Off - Basement,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Basement 6,,basement 6,fit off,
,,Basement 5,,basement 5,fit off,
,,Basement 4,,basement 4,fit off,
,,Basement 3,,basement 3,fit off,
,,Basement 2,,basement 2,fit off,
,,Basement 1,,basement 1,fit off,
,Columns,,,,,
,,Fit out- speakers,,fit out- speakers,,
,,Fit out- VADs (strobe lights),,fit out- vads (strobe lights),,
,,Fit out- detector bases,,fit out- detector bases,,
,,Fir out- WIP (Warden Intercom Point),,fir out- wip (warden intercom point),,
,,"Interface modules- installation, connection",,"interface modules- installation, connection",,
,,Fit out- detector heads,,fit out- detector heads,,
,,Testing and commissioning completed,,testing and commissioning completed,,
,,,,,,
Fit Off - Corridor,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 1,,level 1,fit off,
,,Level 2,,level 2,fit off,
,,Level 3,,fit off,level 3,
,,Level 4,,level 4,fit off,
,,Level 5,,level 5,fit off,
,,Level 6,,level 6,fit off,
,,Level 7,,fit off,level 7,
,,Level 8,,level 8,fit off,
,,Level 9,,level 9,fit off,
,,Level 10,,level 10,fit off,
,,Level 11,,level 11,fit off,
,,Level 12,,level 12,fit off,
,,Level 13,,fit off,level 13,
,,Level 14,,level 14,fit off,
,,Level 15,,level 15,fit off,
,,Level 16,,level 16,fit off,
,,Level 17,,fit off,level 17,
,,Level 18,,level 18,fit off,
,,Level 19,,level 19,fit off,
,,Level 20,,fit off,level 20,
,,Level 21,,level 21,fit off,
,,Level 22,,level 22,fit off,
,,Level 23,,level 23,fit off,
,,Level 24,,fit off,level 24,
,,Level 25,,level 25,fit off,
,,Level 26,,level 26,fit off,
,,Level 27,,level 27,fit off,
,,Level 28,,fit off,level 28,
,,Level 29,,level 29,fit off,
,,Level 30,,level 30,fit off,
,,Level 31,,fit off,level 31,
,,Level 32,,level 32,fit off,
,,Level 33,,level 33,fit off,
,,Level 34,,level 34,fit off,
,,Level 35,,fit off,level 35,
,,Level 36,,level 36,fit off,
,,Level 37,,level 37,fit off,
,,Level 38,,level 38,fit off,
,,Level 39,,fit off,level 39,
,,Level 40,,level 40,fit off,
,,Level 41,,level 41,fit off,
,,Level 42,,fit off,level 42,
,,Level 43,,level 43,fit off,
,,Level 44,,level 44,fit off,
,,Level 45,,level 45,fit off,
,Columns,,,,,
,,Fit-out of speakers and bases,,fit-out of speakers and bases,,
,,Fit-out of WIPs,,fit-out of wips,,
,,Fit out- detector heads,,fit out- detector heads,,
,,Testing and commissioning completed,,testing and commissioning completed,,
,,,,,,
Fit Off - Apartments,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 1,grouping,level 1,fit off,
,,101,,101,level 1,fit off
,,102,,102,level 1,fit off
,,103,,103,level 1,fit off
,,Level 2,grouping,level 2,fit off,
,,201,,201,level 2,fit off
,,202,,202,level 2,fit off
,,203,,203,level 2,fit off
,,Level 3,grouping,fit off,level 3,
,,301,,301,fit off,level 3
,,302,,302,fit off,level 3
,,303,,303,fit off,level 3
,,Level 4,grouping,level 4,fit off,
,,401,,401,level 4,fit off
,,402,,402,level 4,fit off
,,403,,403,level 4,fit off
,,404,,404,level 4,fit off
,,405,,405,level 4,fit off
,,406,,406,level 4,fit off
,,407,,407,level 4,fit off
,,Level 5,grouping,level 5,fit off,
,,501,,501,level 5,fit off
,,502,,502,level 5,fit off
,,503,,503,level 5,fit off
,,504,,504,level 5,fit off
,,505,,505,level 5,fit off
,,506,,506,level 5,fit off
,,507,,507,level 5,fit off
,,508,,508,level 5,fit off
,,509,,509,level 5,fit off
,,Level 6,grouping,level 6,fit off,
,,601,,601,level 6,fit off
,,602,,602,level 6,fit off
,,603,,603,level 6,fit off
,,604,,604,level 6,fit off
,,605,,605,level 6,fit off
,,606,,606,level 6,fit off
,,607,,607,level 6,fit off
,,608,,608,level 6,fit off
,,609,,609,level 6,fit off
,,Level 7,grouping,fit off,level 7,
,,701,,701,fit off,level 7
,,702,,702,fit off,level 7
,,703,,703,fit off,level 7
,,704,,704,fit off,level 7
,,705,,705,fit off,level 7
,,706,,706,fit off,level 7
,,707,,707,fit off,level 7
,,708,,708,fit off,level 7
,,709,,709,fit off,level 7
,,Level 8,grouping,level 8,fit off,
,,801,,801,level 8,fit off
,,802,,802,level 8,fit off
,,803,,803,level 8,fit off
,,804,,804,level 8,fit off
,,805,,805,level 8,fit off
,,806,,806,level 8,fit off
,,807,,807,level 8,fit off
,,808,,808,level 8,fit off
,,809,,809,level 8,fit off
,,Level 9,grouping,level 9,fit off,
,,901,,901,level 9,fit off
,,902,,902,level 9,fit off
,,903,,903,level 9,fit off
,,904,,904,level 9,fit off
,,905,,905,level 9,fit off
,,906,,906,level 9,fit off
,,907,,907,level 9,fit off
,,908,,908,level 9,fit off
,,909,,909,level 9,fit off
,,Level 10,grouping,level 10,fit off,
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,1001,,1001,level 10,fit off
,,Level 11,grouping,level 11,fit off,
,,1101,,1101,level 11,fit off
,,1102,,1102,level 11,fit off
,,1103,,1103,level 11,fit off
,,1104,,1104,level 11,fit off
,,1105,,1105,level 11,fit off
,,1106,,1106,level 11,fit off
,,1107,,1107,level 11,fit off
,,1108,,1108,level 11,fit off
,,1109,,1109,level 11,fit off
,,Level 12,grouping,level 12,fit off,
,,1201,,1201,level 12,fit off
,,1202,,1202,level 12,fit off
,,1203,,1203,level 12,fit off
,,1204,,1204,level 12,fit off
,,1205,,1205,level 12,fit off
,,1206,,1206,level 12,fit off
,,1207,,1207,level 12,fit off
,,1208,,1208,level 12,fit off
,,1209,,1209,level 12,fit off
,,Level 13,grouping,fit off,level 13,
,,1301,,1301,fit off,level 13
,,1302,,1302,fit off,level 13
,,1303,,1303,fit off,level 13
,,1304,,1304,fit off,level 13
,,1305,,1305,fit off,level 13
,,1306,,1306,fit off,level 13
,,1307,,1307,fit off,level 13
,,1308,,1308,fit off,level 13
,,1309,,1309,fit off,level 13
,,Level 14,grouping,level 14,fit off,
,,1401,,1401,level 14,fit off
,,1402,,1402,level 14,fit off
,,1403,,1403,level 14,fit off
,,1404,,1404,level 14,fit off
,,1405,,1405,level 14,fit off
,,1406,,1406,level 14,fit off
,,1407,,1407,level 14,fit off
,,1408,,1408,level 14,fit off
,,1409,,1409,level 14,fit off
,,Level 15,grouping,level 15,fit off,
,,1501,,1501,level 15,fit off
,,1502,,1502,level 15,fit off
,,1503,,1503,level 15,fit off
,,1504,,1504,level 15,fit off
,,1505,,1505,level 15,fit off
,,1506,,1506,level 15,fit off
,,1507,,1507,level 15,fit off
,,1508,,1508,level 15,fit off
,,1509,,1509,level 15,fit off
,,Level 16,grouping,level 16,fit off,
,,1601,,1601,level 16,fit off
,,1602,,1602,level 16,fit off
,,1603,,1603,level 16,fit off
,,1604,,1604,level 16,fit off
,,1605,,1605,level 16,fit off
,,1606,,1606,level 16,fit off
,,1607,,1607,level 16,fit off
,,1608,,1608,level 16,fit off
,,1609,,1609,level 16,fit off
,,Level 17,grouping,fit off,level 17,
,,1701,,1701,fit off,level 17
,,1702,,1702,fit off,level 17
,,1703,,1703,fit off,level 17
,,1704,,1704,fit off,level 17
,,1705,,1705,fit off,level 17
,,1706,,1706,fit off,level 17
,,1707,,1707,fit off,level 17
,,1708,,1708,fit off,level 17
,,1709,,1709,fit off,level 17
,,Level 18,grouping,level 18,fit off,
,,1801,,1801,level 18,fit off
,,1802,,1802,level 18,fit off
,,1803,,1803,level 18,fit off
,,1804,,1804,level 18,fit off
,,1805,,1805,level 18,fit off
,,1806,,1806,level 18,fit off
,,1807,,1807,level 18,fit off
,,1808,,1808,level 18,fit off
,,1809,,1809,level 18,fit off
,,Level 19,grouping,level 19,fit off,
,,1901,,1901,level 19,fit off
,,1902,,1902,level 19,fit off
,,1903,,1903,level 19,fit off
,,1904,,1904,level 19,fit off
,,1905,,1905,level 19,fit off
,,1906,,1906,level 19,fit off
,,1907,,1907,level 19,fit off
,,1908,,1908,level 19,fit off
,,1909,,1909,level 19,fit off
,,Level 20,grouping,fit off,level 20,
,,2001,,2001,fit off,level 20
,,2002,,2002,fit off,level 20
,,2003,,2003,fit off,level 20
,,2004,,2004,fit off,level 20
,,2005,,2005,fit off,level 20
,,2006,,2006,fit off,level 20
,,2007,,2007,fit off,level 20
,,2008,,2008,fit off,level 20
,,2009,,2009,fit off,level 20
,,Level 21,grouping,level 21,fit off,
,,2101,,2101,level 21,fit off
,,2102,,2102,level 21,fit off
,,2103,,2103,level 21,fit off
,,2104,,2104,level 21,fit off
,,2105,,2105,level 21,fit off
,,2106,,2106,level 21,fit off
,,2107,,2107,level 21,fit off
,,2108,,2108,level 21,fit off
,,2109,,2109,level 21,fit off
,,Level 22,grouping,level 22,fit off,
,,2201,,2201,level 22,fit off
,,2202,,2202,level 22,fit off
,,2203,,2203,level 22,fit off
,,2204,,2204,level 22,fit off
,,2205,,2205,level 22,fit off
,,2206,,2206,level 22,fit off
,,2207,,2207,level 22,fit off
,,2208,,2208,level 22,fit off
,,2209,,2209,level 22,fit off
,,Level 23,grouping,level 23,fit off,
,,2301,,2301,level 23,fit off
,,2302,,2302,level 23,fit off
,,2303,,2303,level 23,fit off
,,2304,,2304,level 23,fit off
,,2305,,2305,level 23,fit off
,,2306,,2306,level 23,fit off
,,2307,,2307,level 23,fit off
,,2308,,2308,level 23,fit off
,,2309,,2309,level 23,fit off
,,Level 24,grouping,fit off,level 24,
,,2401,,2401,fit off,level 24
,,2402,,2402,fit off,level 24
,,2403,,2403,fit off,level 24
,,2404,,2404,fit off,level 24
,,2405,,2405,fit off,level 24
,,2406,,2406,fit off,level 24
,,2407,,2407,fit off,level 24
,,2408,,2408,fit off,level 24
,,2409,,2409,fit off,level 24
,,Level 25,grouping,level 25,fit off,
,,2501,,2501,level 25,fit off
,,2502,,2502,level 25,fit off
,,2503,,2503,level 25,fit off
,,2504,,2504,level 25,fit off
,,2505,,2505,level 25,fit off
,,2506,,2506,level 25,fit off
,,2507,,2507,level 25,fit off
,,2508,,2508,level 25,fit off
,,2509,,2509,level 25,fit off
,,Level 26,grouping,level 26,fit off,
,,2601,,2601,level 26,fit off
,,2602,,2602,level 26,fit off
,,2603,,2603,level 26,fit off
,,2604,,2604,level 26,fit off
,,2605,,2605,level 26,fit off
,,2606,,2606,level 26,fit off
,,2607,,2607,level 26,fit off
,,2608,,2608,level 26,fit off
,,2609,,2609,level 26,fit off
,,Level 27,grouping,level 27,fit off,
,,2701,,2701,level 27,fit off
,,2702,,2702,level 27,fit off
,,2703,,2703,level 27,fit off
