"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8fe5637d-5c91-4c6e-aded-0a1bd7db03c1","","folder-normal","fail","","step","TRUE","FALSE","Project QA"
"8227efe0-f218-40c4-8c8b-260afaa5dbd6","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project QA","Project Start Up (G Specs)"
"fb218d40-8abe-4b3e-b861-cfe4e5dd4e25","","checklist-sectioned","pass","A173 Appin - G002 – General Requirements","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G002 – General Requirements"
"0b5dfd6c-e812-599b-a930-73af58cd61ff","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G002 – General Requirements","Clause 14.2 - Commencement of work on site"
"7798b047-5e45-5095-9681-af66e70faeb8","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G004 – Principal’s Project Accommodation","Clause 1.3 - Work to provide the principal's project accommodation","HOLD POINT"
"527766c3-bbc9-503e-8cae-f0d2f1eea6b5","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G004 – Principal’s Project Accommodation","Clause 1.3 - Work to provide the principal's project accommodation","HOLD POINT SIGN OFF"
"85bc35ab-e7b5-4e6a-82e8-42fd40c81496","","checklist-sectioned","pass","A173 Appin - G010 – Traffic Management","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management"
"5ab2be16-d66b-5d3c-bddb-92772fd164cc","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 1.7.4 - Any work controlling and directing traffic on the site"
"32810f0b-3f38-5fe1-9315-ecb761625136","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 1.7.4 - Any work controlling and directing traffic on the site","HOLD POINT"
"011e12c3-bbeb-5647-9d0e-cf6e5c7bec23","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 1.7.4 - Any work controlling and directing traffic on the site","HOLD POINT SIGN OFF"
"519aef44-ec45-5269-9f8d-d4159ea32743","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.2.1 - Submission of application for ROL"
"65907937-4f7e-52c2-8de2-e4c1e11b7665","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.2.1 - Submission of application for ROL","HOLD POINT"
"c06e5a75-cc02-5ea2-a729-6e6414b64679","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.2.1 - Submission of application for ROL","HOLD POINT SIGN OFF"
"8443eaa2-1019-5ef6-a996-179b8632ca35","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.4.1 - Any activities which will affect traffic conditions for a particular section of the site"
"9df1c07e-7eb0-5053-9a4a-7b60136eaa7b","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.4.1 - Any activities which will affect traffic conditions for a particular section of the site","HOLD POINT"
"e911c796-9131-55fd-b608-32052fd1b007","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 2.4.1 - Any activities which will affect traffic conditions for a particular section of the site","HOLD POINT SIGN OFF"
"6fd1317b-189d-5d42-93b0-95a98ac91259","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 4.4.2 - Implementation of traffic switch or opening of temporary roadway and detour of traffic"
"8bfae756-86cf-5ba1-91b7-05ca002f2829","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 4.4.2 - Implementation of traffic switch or opening of temporary roadway and detour of traffic","HOLD POINT"
"669b12d8-b018-5497-b7f2-685bc5ba04a2","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G010 – Traffic Management","Clause 4.4.2 - Implementation of traffic switch or opening of temporary roadway and detour of traffic","HOLD POINT SIGN OFF"
"69570e5f-5b32-487c-8821-d4a177cfde63","","checklist-sectioned","pass","A173 Appin - G036 – Environmental Protection","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection"
"b42e7b32-b9cd-588c-8d44-accecafc9abd","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.1 - Commencement of work not previously addressed by CEMS and CEMP documents and authorised by earlier Hold Point release"
"72929097-4077-5835-a21a-8913f7af32f1","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.1 - Commencement of work not previously addressed by CEMS and CEMP documents and authorised by earlier Hold Point release","HOLD POINT"
"a6c24a2b-31dd-5fee-ae63-66db67456e1c","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.1 - Commencement of work not previously addressed by CEMS and CEMP documents and authorised by earlier Hold Point release","HOLD POINT SIGN OFF"
"42aa31ba-773f-5074-beb0-49354fe5dce0","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.2 - Commencement of any activity requiring an approval, licence and/or permit from an appropriate authority"
"dca01486-673b-5e4a-b653-99961f8c09e1","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.2 - Commencement of any activity requiring an approval, licence and/or permit from an appropriate authority","HOLD POINT"
"fc32a64e-648c-59c2-b4db-a98dcc262bf9","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.2 - Commencement of any activity requiring an approval, licence and/or permit from an appropriate authority","HOLD POINT SIGN OFF"
"893fe20e-dcd2-58af-98ae-049be1d97f76","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.4 - Commencement of activities requiring an EWMS"
"e6072180-fde4-5e55-b2a5-4598785fd56a","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.4 - Commencement of activities requiring an EWMS","HOLD POINT"
"98329708-492d-57c9-9b88-31fa645317b9","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.2.4 - Commencement of activities requiring an EWMS","HOLD POINT SIGN OFF"
"722fc6a4-a010-53b2-a7ff-0a88ced82e36","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.10 - Verification that the failure has been rectified, and details of the measures implemented to prevent recurrence"
"ab886bf7-7689-5318-8f04-e9531c507639","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.10 - Verification that the failure has been rectified, and details of the measures implemented to prevent recurrence","HOLD POINT"
"3b0c0650-148c-5841-a8c7-48b62c27e485","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 3.10 - Verification that the failure has been rectified, and details of the measures implemented to prevent recurrence","HOLD POINT SIGN OFF"
"f81bbe3f-2350-59df-86e7-0ddcb29bb590","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.2.4 - Activities within the vicinity of actual or suspected contaminated land"
"94ff57ee-1976-5cad-876c-32c9b833df68","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.2.4 - Activities within the vicinity of actual or suspected contaminated land","HOLD POINT"
"591f8ca4-9975-5a05-8be3-9b2d2d5710ee","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.2.4 - Activities within the vicinity of actual or suspected contaminated land","HOLD POINT SIGN OFF"
"71f5fb54-d2a7-5d18-8e93-3d8935264869","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.7 - Commencement of blasting, pile driving, excavation by hammering or ripping, dynamic compaction, demolition operations, or any other activity which may cause damage through vibration or airblast"
"dd5a0d0f-92cb-522c-9669-f51b81b37f34","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.7 - Commencement of blasting, pile driving, excavation by hammering or ripping, dynamic compaction, demolition operations, or any other activity which may cause damage through vibration or airblast","HOLD POINT"
"942d5199-71e8-55ab-be80-b2f56dc0fae1","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.7 - Commencement of blasting, pile driving, excavation by hammering or ripping, dynamic compaction, demolition operations, or any other activity which may cause damage through vibration or airblast","HOLD POINT SIGN OFF"
"823c113e-fa3d-50eb-8474-2ca871d20711","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.11.4 - Transport of waste generate under the contract to the ""waste site"" outside the identified project boundaries"
"493fd967-4877-5d56-97d4-921badfc0c41","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.11.4 - Transport of waste generate under the contract to the ""waste site"" outside the identified project boundaries","HOLD POINT"
"6a485c7c-f4cf-53ea-bd17-3fb47202640b","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.11.4 - Transport of waste generate under the contract to the ""waste site"" outside the identified project boundaries","HOLD POINT SIGN OFF"
"8436d1eb-244f-5798-9fe7-2dee24f09e46","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.13 - Working in or near environmentally sensitive areas"
"75d4b081-3de2-5a73-86de-d648ad7736c1","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.13 - Working in or near environmentally sensitive areas","HOLD POINT"
"2e3160ae-92e2-5c95-a7e3-5503db9cae35","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.13 - Working in or near environmentally sensitive areas","HOLD POINT SIGN OFF"
"a2e8edeb-682c-53e0-883f-9ef8bed4835f","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.15.2 - Taking possession of any land nominated or authorised by the principal for use for the contractor's site facilities"
"01c51bbd-2034-5cbe-8b9f-4bee2fe239b6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.15.2 - Taking possession of any land nominated or authorised by the principal for use for the contractor's site facilities","HOLD POINT"
"0e0ae4d4-ca2c-5ba0-888b-76f5420cee0d","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G036 – Environmental Protection","Clause 4.15.2 - Taking possession of any land nominated or authorised by the principal for use for the contractor's site facilities","HOLD POINT SIGN OFF"
"50fd54cb-bad3-4f47-96f6-e88783c12750","","checklist-sectioned","work-in-progress","A173 Appin - G038 - Soil and Water Management","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management"
"b7d07aef-5c82-5d13-9eb4-f536bcec5197","","checkpoint-group","not-started","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 1.2.7 - Commencement of construction work"
"9ce345eb-4f64-5808-9f29-3b1040bccefd","","checkpoint-status","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 1.2.7 - Commencement of construction work","HOLD POINT"
"d2c0dd4b-1001-5f2e-9d81-b16dcba7e0dd","","holdpoint","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 1.2.7 - Commencement of construction work","HOLD POINT SIGN OFF"
"baf5d2f4-50dc-5e43-ba75-6795ed9bee11","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Commencement of work requiring the installation of erosion control and sediment capture measures not previously addressed by ESCP and authorised by an earlier HP release"
"b9a2091f-cebe-54ff-873a-84bd7bc9f831","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Commencement of work requiring the installation of erosion control and sediment capture measures not previously addressed by ESCP and authorised by an earlier HP release","HOLD POINT"
"b90c5057-e26b-5cb8-a774-cd554f3fd9ec","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Commencement of work requiring the installation of erosion control and sediment capture measures not previously addressed by ESCP and authorised by an earlier HP release","HOLD POINT SIGN OFF"
"6ae85ce2-175a-55ec-a328-b652e0b97a0d","","checkpoint-group","not-started","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Disturbance of the existing surface on a section of the site, other than for the installation of erosion and sediment capture measures (WP)"
"0c99e751-ca8f-5933-9e15-cbf3555196c6","","checkpoint-status","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Disturbance of the existing surface on a section of the site, other than for the installation of erosion and sediment capture measures (WP)","HOLD POINT"
"d241ac9a-b9ce-5613-a770-b89678238d50","","holdpoint","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.1 - Disturbance of the existing surface on a section of the site, other than for the installation of erosion and sediment capture measures (WP)","HOLD POINT SIGN OFF"
"5211c75e-a254-52b5-a465-7c3a1eae99b6","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.2.2 - Commencement of construction of each sediment basin and connecting drainage"
"0a356536-9982-59d4-9a2f-c4e764254bfd","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.2.2 - Commencement of construction of each sediment basin and connecting drainage","HOLD POINT"
"507d471d-0a22-536c-ab7b-d0a2a9ee9d52","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G038 - Soil and Water Management","Clause 3.2.2 - Commencement of construction of each sediment basin and connecting drainage","HOLD POINT SIGN OFF"
"e7f6de62-7bab-4193-a34b-5f09aa9987e0","","checklist-sectioned","pass","4f5c48347913b26c1682899d21f19b5f54f49a298eb232766db312e7c890a363","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing"
"d6dfcf57-0a13-5496-bebc-93e2959b0e3f","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing","Lot Information"
"4744160d-f7c1-5dfb-89ea-a81dc94170ee","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing","Lot Information","Lot Information complete"
"65591f2c-77c6-5338-a27a-209ff1af4acc","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing","Clause 2.4 - Clearing any area of work"
"a3355e0d-dac7-5b69-ade0-d55f3ef16808","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing","Clause 2.4 - Clearing any area of work","HOLD POINT"
"332683bf-6fb4-5877-90df-62e8c48415c2","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G040 – Clearing and Grubbing","Clause 2.4 - Clearing any area of work","HOLD POINT SIGN OFF"
"88e5b6fe-ac6c-409b-ac7c-8216af617110","","checklist-sectioned","work-in-progress","A173 Appin - G071 – Construction Survey","checklist","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey"
"357366c8-a981-5f7f-a574-924a8a5f0da0","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.3.3 - Commencement of any work at the site"
"4e46e359-534d-5c35-9902-bb9cf56cfa9f","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.3.3 - Commencement of any work at the site","HOLD POINT"
"383dd6a3-f280-52f7-bdde-1aacb371fb71","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.3.3 - Commencement of any work at the site","HOLD POINT SIGN OFF"
"0ffbd832-642d-572a-9eda-a4e4a8cee7fa","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.9 - Commencement of survey field work"
"219dd9c1-dd84-50b7-bfca-898cd5135664","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.9 - Commencement of survey field work","HOLD POINT"
"e565b3d9-fea1-55fa-9625-b3b3b20a6afe","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.9 - Commencement of survey field work","HOLD POINT SIGN OFF"
"247eaae6-b5a6-59a9-980d-33082819f1ec","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.1 - Commencement of each survey specified to be a joint survey"
"376dae74-b9ad-5fd0-907a-7b49ea92e34f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.1 - Commencement of each survey specified to be a joint survey","HOLD POINT"
"9ca31ee5-638f-5fa1-b0b5-7f1e98082656","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.1 - Commencement of each survey specified to be a joint survey","HOLD POINT SIGN OFF"
"d6e04733-fde7-5826-8d41-1a449e7837cc","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.2 - Disturbing or covering up area of joint survey"
"59294f0a-cf0d-5f21-8473-a752c56f0db0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.2 - Disturbing or covering up area of joint survey","HOLD POINT"
"b6000b22-cb7d-56d9-8044-052fa546b65b","","holdpoint","not-applicable","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 2.10.2 - Disturbing or covering up area of joint survey","HOLD POINT SIGN OFF"
"87129cfb-da67-5fe6-8e90-874919821c78","","checkpoint-group","not-started","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.2 - Commencement of construction activities near Survey Infrastructure"
"ae698538-8cec-5565-bd2e-c050c4c097a7","","checkpoint-status","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.2 - Commencement of construction activities near Survey Infrastructure","HOLD POINT"
"27786ed6-5fbb-5aa0-8066-cf94f2114e9e","","holdpoint","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.2 - Commencement of construction activities near Survey Infrastructure","HOLD POINT SIGN OFF"
"6cac8ac4-db4f-5918-a6c9-1f8d5aa44896","","checkpoint-group","not-started","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.4 - Any activities that may cause removal, damage, destruction etc of a permanent control or cadastral mark"
"cf60fd05-b801-5088-98be-298483bb29b9","","checkpoint-status","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.4 - Any activities that may cause removal, damage, destruction etc of a permanent control or cadastral mark","HOLD POINT"
"fe0ffac2-3c94-5603-996e-334151285e0d","","holdpoint","not-started","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.1.4 - Any activities that may cause removal, damage, destruction etc of a permanent control or cadastral mark","HOLD POINT SIGN OFF"
"6f4da879-9f3f-5a8f-b7ff-86eb24619050","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.2.1 - Use of survey control marks forming part of the Survey Control Network"
"9fe5b51c-74cc-570f-8d1e-3169c6abcb44","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.2.1 - Use of survey control marks forming part of the Survey Control Network","HOLD POINT"
"1f715512-431d-529e-8725-650bcb3908ac","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 3.2.1 - Use of survey control marks forming part of the Survey Control Network","HOLD POINT SIGN OFF"
"74b49651-371f-5c50-90a5-25744f4237f8","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.2 - Use of Machine Guidance, for purpose of guiding work"
"7716286a-19b4-56a9-b907-703cbc627a3a","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.2 - Use of Machine Guidance, for purpose of guiding work","HOLD POINT"
"9ba7a7ed-4b34-58dc-9600-d97b3133b991","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.2 - Use of Machine Guidance, for purpose of guiding work","HOLD POINT SIGN OFF"
"5a6365ea-33a5-54c4-bf4e-66985c36e52a","","checkpoint-group","pass","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.3 - Use of Design Model within Machine Guidance System"
"9ee4fc4a-1d2d-515b-8069-f2e32c9b94e4","","checkpoint-status","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.3 - Use of Design Model within Machine Guidance System","HOLD POINT"
"99b90114-d616-51f5-bcff-ed6741568f35","","holdpoint","pass","","","TRUE","TRUE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 4.6.3 - Use of Design Model within Machine Guidance System","HOLD POINT SIGN OFF"
"d61138af-896b-5949-89de-a6d692842195","","checkpoint-group","not-applicable","","","FALSE","FALSE","Project QA","Project Start Up (G Specs)","A173 Appin - G071 – Construction Survey","Clause 5.6.6 - Covering up of work subject to a conformity verification survey"
