"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Pads Preparation Progress"
,"Scope",,,"pads preparation"
,"Rows"
,,"stage 1 - b01","dynamic","stage 1 - b01"
,,"stage 2 - thb 01, 02, 03, 04, 05, 10 & 12","dynamic","stage 2 - thb 01, 02, 03, 04, 05, 10 & 12"
,,"stage 3 - thb11, 13","dynamic","stage 3 - thb11, 13"
,,"stage 4 - b02 (tbc - send excel to conqa)","dynamic","stage 4 - b02 (tbc - send excel to conqa)"
,,"stage 5 -b03 (tbc - send excel to conqa)","dynamic","stage 5 -b03 (tbc - send excel to conqa)"
,,"stage 6 -thb 06, 07, 08, 09","dynamic","stage 6 -thb 06, 07, 08, 09"
,,"stage 7 - thb 14, 15,16, 17","dynamic","stage 7 - thb 14, 15,16, 17"
,,"stage 8 - b04 (tbc - send excel to conqa)","dynamic","stage 8 - b04 (tbc - send excel to conqa)"
,,"stage 9 - b05 & b06","dynamic","stage 9 - b05 & b06"
,,"stage 10 - thb 18, 19","dynamic","stage 10 - thb 18, 19"
,"Columns"
,,"earthworks checks",,"earthworks checks"
,,"townhouse pads checks",,"townhouse pads checks"

"Civil Overall Progress"
,"Scope",,
,"Rows"
,,"stormwater - manholes runs","dynamic","stormwater - manholes runs"
,,"Stormwater - cirtex tank","dynamic","cirtex tank"
,,"sewer - manhole runs","dynamic","manhole runs","sewer"
,,"pump install","dynamic","pump install"
,"Columns"
,,"pipe laying",,"pipe laying"
,,"manhole install",,"manhole install"
,,"backfill",,"backfill"
,,"install",,"install"

