"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2cb81919-3f91-48e1-beec-ab407986aca8","","checklist-flat","pass","Job Details Checklist (V1)","checklist-flat","FALSE","FALSE","Job Details"
"176a499a-4757-43b6-bfb4-e12d0a6bf44d","","checklist-sectioned","pass","Pre-Commencement Checklist (V3)","checklist","FALSE","FALSE","Pre-Commencement Checks"
"71f816de-7390-4f47-b70f-e4bdebb420da","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project Build QA"
"9dc284f4-9845-40df-9c31-d48712da46a2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project Build QA","Pads Preparation "
"336fffa2-8943-4c04-8d3d-d447cf40beb6","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 401 - Fire Kiosk"
"1055312f-6dba-42e9-84da-c592b0bafb58","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 401 - Fire Kiosk","Valve House"
"5ddb8245-fd95-4c9b-ace2-90c068a6f598","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Detailed excavation","Area F"
"69635154-5104-4581-b53f-4566cd4b8ef3","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Lift excavation"
"217d8103-913d-4c1f-8b47-422851ae599d","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Lift excavation","Lift 1, Lift 2 and Lift 5"
"c26e0c08-2b77-4bc5-8ec5-b42ad598120a","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Lift excavation","Lift 3 & 4"
"0105fdb3-24ca-4495-bccf-137b70bc3a59","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling"
"4cbf83e9-af12-48cd-bea2-737f2f7e20a3","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area A"
"06d1dac8-e4f9-48e2-a8e3-d4678e5d761f","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area B"
"13bc7aa1-3608-4660-ab03-1797a2546d1d","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area C"
"9014fad9-9017-4ace-9efd-1947057754bd","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area D"
"3c0302a9-a4a6-435f-829e-6773cb5743b5","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area E1"
"f8d72669-b4be-474b-b915-665044969127","","checklist-flat","not-started","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area E2"
"d97698c6-2709-4f76-9b7b-f23455676fb2","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 1 - B01","Backfilling","Area F"
"61ddf84f-5952-497f-99e8-6c8866e7c229","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB01"
"302ec9c6-cf89-48c5-becb-07623df5b312","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB01","Earthworks Checks"
"de46f872-4a3f-4df7-9230-6a18b088296c","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB01","Townhouse Pads Checks"
"d9beeb13-bf38-4a39-b202-93743579ca93","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12"
"3e8b2e55-90b0-48ea-91ea-4e11854bca38","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 02"
"42fb80b0-4dca-4877-84b1-f5c529d1826d","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 02","Earthworks Checks"
"21879e45-220f-460f-b46f-4edd8683d04b","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 02","Townhouse Pads Checks"
"c5f6c9de-d2d3-4501-92f8-000bcc3a77ba","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 03"
"1a03cd5c-cd9a-462b-b86b-4dae0d3d8e0c","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 03","Earthworks Checks"
"caa8995c-8120-455d-bac0-65672381250c","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 03","Townhouse Pads Checks"
"0315b918-6296-4c26-911c-c3965692c2b9","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 04"
"514b8004-18aa-497f-9d6e-434597673f12","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 04","Earthworks Checks"
"2d6ad638-60a7-42fe-8622-c363c5e95646","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 04","Townhouse Pads Checks"
"28ed9d0c-41b3-46ef-a4c7-6a20c858dc37","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 05"
"549152fa-fdd8-490f-b9f4-e3d59ca88065","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 05","Earthworks Checks"
"4fe72f32-9f48-4030-a82e-4952b363e739","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 05","Townhouse Pads Checks"
"2391ba6e-7d51-47ce-9c85-27b4dfca6c7a","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 10"
"b57ad442-f6dd-46cc-816b-5a925e2d924c","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 10","Earthworks Checks"
"1033c24c-7e4a-40e6-9d83-61c46299992e","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 10","Townhouse Pads Checks"
"1032afa9-9a3a-45eb-83bb-cd4ba00dced3","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 12"
"08f4a84e-f353-4bf9-8cfb-f030b7d3b6c1","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 12","Earthworks Checks"
"c353a84e-e733-43fa-bf7a-430a8aa28d6d","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 2 - THB02, 03, 04, 05, 10, 12","THB 12","Townhouse Pads Checks"
"63b080e7-9351-4b54-ad2d-4106a6f9e655","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13"
"5937ba88-1d73-41b0-ba46-50b27cb5455e","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 11"
"12ece72e-8f7c-46b5-ae26-1393f91b816c","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 11","Earthworks Checks"
"55cee628-6e4a-47cb-af4a-3dd711c04d40","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 11","Townhouse Pads Checks"
"6f0f93d3-67dc-4553-a2c2-890699d6824a","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 13"
"d100779f-26ed-43b7-8577-5b6ece774e5f","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 13","Earthworks Checks"
"c163ac5c-744a-43ad-a8a4-15bde272362a","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 3 - THB11 & 13","THB 13","Townhouse Pads Checks"
"d358e297-7e68-4c3c-95a6-f7158ac85b63","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 "
"36bd8f05-ddf9-40ee-84ea-a0a0ee062ee7","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Earthworks Checks"
"59a8a788-0255-4936-86e3-90933d2daf5e","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Apartment Pads Check"
"d82aa39d-8798-4435-9144-d8a711428158","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Detailed Excavation"
"6be668c8-08fd-4460-ba7a-d05a32164e11","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Lift Pit - Detailed Excavation "
"3d76d3a6-18e8-41c5-b864-ff02d225c632","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Backfilling"
"85e9f77b-8958-4f19-bf9d-61d815afb3b8","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Backfilling","Area A"
"1d185580-6ee1-4d5e-a20d-e36a2a8a6d76","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 4 - B02 ","Backfilling","Area B"
"a4b09007-95f1-47c0-a9a1-a7a1dd8a4d77","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03"
"a417e977-1349-5e37-97d0-b462de4a26d1","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Earthworks Checks"
"b3c14a8a-906c-510f-a2ce-976547f9dcdc","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","B03 pad check"
"48fae09e-75f4-58e4-a07d-7a7bbb2684f4","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Detailed excavation"
"3cf316e2-01d1-58a2-bee6-a870506aee6b","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Lift excavation"
"7a735aa5-039a-429e-83d2-2e1bf55ce204","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Backfilling"
"a3e0e410-e449-48e4-b5ce-8e52993b28c5","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Backfilling","Area A"
"c91af794-13d0-4d7a-8c2e-3d23c2e0390d","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 5 - B03","Backfilling","Area B"
"e371df71-44b2-47db-a071-9f47a40c9fc2","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09"
"a7166733-cf66-4052-a15e-96e684511b51","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 06"
"ddd6f566-be2f-4c57-9bcf-79d1f63254e4","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 06","Earthworks Checks"
"6c38f0e6-e309-45ff-b1b0-7f4b39c070d3","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 06","Townhouse Pads Checks"
"9957e350-6c37-42b8-8b06-bcb36fa78737","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 07"
"eea9a5ab-b6d1-4d0e-a0ee-1dfa55caa394","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 07","Earthworks Checks"
"d236304f-f8d0-40e2-9bfb-baad2a299e00","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 07","Townhouse Pads Checks"
"c728b1fc-42a5-47ec-a04d-d36ffa920367","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 08"
"1a2a0bde-6427-48eb-85b0-8bae93d95086","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 08","Earthworks Checks"
"468f2aad-e3c9-47c7-be63-6e1eb9569d09","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 08","Townhouse Pads Checks"
"e4869c51-0646-4c8c-8f43-1060909fc439","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 09"
"06287fbb-5e73-4368-a64c-68ea0b653e70","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 09","Earthworks Checks"
"13e549c4-7652-4cfa-8448-c5d016857cd1","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 6 - THB06, THB07, THB08, THB09","THB 09","Townhouse Pads Checks"
"ec0271c0-62ca-412d-ad6a-69541f6701ba","","folder-normal","work-in-progress","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17"
"7bc7d014-7a65-4cf1-8042-3a40d50af3fc","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 14"
"a0da042c-2f2a-4b63-bd35-dc972593a14b","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 14","Earthworks Checks"
"43026ef2-efae-4d3e-bed1-b81215450646","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 14","Townhouse Pads Checks"
"1a5ebb29-bcef-41c4-8541-1a3ec9928f34","","folder-progress","pass","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 15"
"1995a1f2-fe58-469c-9b97-8592088ac4af","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 15","Earthworks Checks"
"9f3792f2-2203-4f33-bde8-d3942c99d1e6","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 15","Townhouse Pads Checks"
"35bdc3f9-aa0f-4a12-b173-3bd82ff97bff","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 16"
"b3c196f6-3d76-449b-8509-fc337b638b48","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 16","Earthworks Checks"
"070779fa-15e8-4d8e-aede-6f31aaad2ea6","","checklist-flat","not-started","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 16","Townhouse Pads Checks"
"788eed61-c836-4aaf-8fb2-84602a63d2b2","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 17"
"c2c5ba76-97fc-4606-815e-aee9b3458ac1","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 17","Earthworks Checks"
"1bbbe311-7a1e-405b-a7b4-cd9ed0c4ea80","","checklist-flat","not-started","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 7 - THB14, 15, 16 & 17","THB 17","Townhouse Pads Checks"
"46bbf3c8-4049-4257-8853-1085cd1a3e6a","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04"
"d051038c-d4b0-49ba-9356-5c7d8309eec8","","checklist-flat","pass","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Earthworks Checks"
"958ff844-1235-4a91-87c8-3ddfc02a411c","","checklist-flat","pass","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Apartment Pad Check"
"1d8bb16a-3f06-4160-947b-2f96737139da","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Detailed Excavation "
"9150c73f-cf11-40a1-b2b7-be45a2600adc","","checklist-flat","pass","e162ae304585f096f8f3c67cfc3ad93d4e7d92e69e19a7a2b58b26c194f35ca6","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Lift Pit - Detailed Excavation"
"f1e67c47-5f5c-4fa7-a8df-7bbbedcd2e0c","","folder-normal","pass","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Backfilling"
"98b8a8bb-2941-47fe-9149-9f16a9c9df83","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Backfilling","Area A"
"ac1f13b6-2a61-4d87-ab5d-d350c3eab900","","checklist-flat","pass","F - S - Backfilling","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 8 - B04","Backfilling","Area B"
"08df7d00-2a87-44ec-8e25-eea50b2e9726","","folder-normal","not-started","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06"
"461ae7c6-fa76-4178-925a-36dfc5bec40d","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B05"
"94dba141-d40c-41e1-8c81-47e3684e771b","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B05","Earthworks Checks"
"01e2b2f8-a6a9-40f6-8bf3-955b1f1f31ec","","checklist-flat","not-started","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B05","Townhouse Pads Checks"
"6c7d3c5b-206f-43bd-84a1-1a40de9d3b6b","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B06"
"fdf85e15-2d6d-46a0-8bda-a27514fffbb2","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B06","Earthworks Checks"
"63b04240-a19e-488e-a3f7-0abb3e06b1b9","","checklist-flat","not-started","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 9 - B05 & B06","B06","Townhouse Pads Checks"
"e9b02ec1-554e-4e43-a79b-bd052065c5e3","","folder-normal","not-started","","step","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19"
"9090f45c-2d8f-4c46-bb60-b826736ffc2a","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19","THB 18"
"88c81356-9b91-4880-bac4-c72203bdcab7","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19","THB 18","Earthworks Checks"
"c5184b96-8c7f-4462-8687-831725cd0345","","checklist-flat","not-started","QA - Townhouse Pads Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19","THB 18","Townhouse Pads Checks"
"16e62316-9801-4005-b831-b04bb1c61b8d","","folder-progress","not-started","","checklist","TRUE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19","THB 19"
"faea88e5-b1a4-4698-98c2-3e8dc7489fd8","","checklist-flat","not-started","QA - Earthworks Checklist (V1)","checklist-flat","FALSE","FALSE","Project Build QA","Pads Preparation ","Stage 10 - THB18 & 19","THB 19","Earthworks Checks"
