Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
227155ef-22e6-4b68-881b-3b06f605cacf,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Fresh Air Ductwork - Plantroom,,,
78ca94de-f3b2-4ea2-83fc-b4ad60d51584,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Fresh Air Attenuator - Plantroom,,,
cf42d257-a55d-4e4c-818e-5cbe4528d63e,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Fresh Air Volume Control Damper - Plantroom,,,
aef1acdf-dc7d-4cd7-88cd-70e1f8b0c4b1,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Return Air Attenuator - Plantroom,,,
3b74e01a-a432-4726-bc31-cb33e6d26aa8,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Return Air Plenum - Plantroom,,,
a51d85ad-2023-49cf-b4c3-18d3338e6b61,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Return Air Filters - Plantroom,,,
2a30836b-8dcd-4fb4-afb6-b6800e388c16,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Blower Plenum - Plantroom,,,
a98f73f1-3825-4085-be87-eb524c46280e,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Blower Components - Plantroom,,,
c1217481-8cba-42c0-984a-f216f98cbb34,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Blower - Plantroom,,,
12faddbc-94cf-4c4c-978d-134f36d4c48e,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Blower Fan - Plantroom,,,
0795a2de-5787-4441-b5c2-e17969a1ed7c,,checklist-flat,not-started,9f8deb6fc063c29cbd6a8e4fbfc561ccdac147b24c91c9d267db424f0b456f88,checklist-flat,FALSE,FALSE,Site QA,Components,Inside Blower - Plantroom,,,
