"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0846afe2-56a2-4600-b33f-6c12df3b6ab0","","folder-normal","","","step","TRUE","FALSE","Site QA"
"9d4522a4-cafd-4c2a-bbb1-d26b5e5cc916","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2"
"9f8f2157-a93a-440e-95e3-acf37aa8c290","","checklist-flat","","External Works","checklist-flat","FALSE","FALSE","Site QA","Building 2","External Works"
"6b3c7eb9-e49b-49f4-8415-a03a008f579c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","Structural Earth Bonding"
"bca786cf-05c0-4645-bfdc-b9d51cc874ee","","checklist-flat","","Structural Earth Bonding","checklist-flat","FALSE","FALSE","Site QA","Building 2","Structural Earth Bonding","Structural Earth Bonding 1"
"bd2714c7-0301-419b-be0f-ae08cbaf0980","","checklist-flat","","Structural Earth Bonding","checklist-flat","FALSE","FALSE","Site QA","Building 2","Structural Earth Bonding","Structural Earth Bonding 2"
"4d6d921b-fcbf-4742-b679-7e136f6e10a4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","Mains"
"1530ab86-2aab-47f8-acb0-4ac4534eba83","","checklist-flat","","Mains Earthing","checklist-flat","FALSE","FALSE","Site QA","Building 2","Mains","Mains Earthing"
"b338727c-cb31-4ac6-8efa-9fb15d7de098","","checklist-flat","","Mains","checklist-flat","FALSE","FALSE","Site QA","Building 2","Mains","Mains"
"8e6cc6d0-8a3c-4ed6-91b6-f3d83b83f87e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix"
"db87d8ef-2335-48be-91ef-1c66de414307","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Basement"
"3d9d321a-0d0a-406f-a258-357231aec262","","checklist-flat","","MSB","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Basement","MSSB"
"8bfc79e5-af9b-4c56-bc35-5e2bc294ce1f","","checklist-flat","","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Basement","Cable Tray"
"8cdf6245-b8d9-44e5-9d84-efd494887e09","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Basement","Cabling"
"56252f0d-d06b-40bc-82e0-f53757e364dd","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","L103","Flush Boxes"
"13183428-7e90-42ef-a696-55676b67d792","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","L103","Cabling"
"20201001-4822-4a8a-b5e5-e46b0d2b6b01","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","L103","Cabling","Lighting"
"293eaa9f-dcea-4e6a-9961-cca7422942b0","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","L103","Cabling","Power"
"b4c777f9-491d-43f1-ae7d-cac245edf88d","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","L103","Distribution Board"
"1489dfff-4e19-4ddf-bb80-802dd5b5fda5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101"
"a49598bf-d9aa-4c0f-b496-4288b471fd70","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101","Flush Boxes"
"fabfd17c-318b-4534-affd-9c13f55a2651","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101","Cabling"
"e61d440d-e8ab-4c51-b02f-5a62b56f2521","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101","Cabling","Lighting"
"8fbcefaf-b264-4c78-9edf-16d5fe6e9d0b","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101","Cabling","Power"
"8decb4e7-2706-4fe5-8dd4-d955c1eb3087","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J101","Distribution Board"
"d96a2279-9d97-4fc1-9a11-232effb8680b","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102"
"7aa22a06-214e-4019-bcdd-51cf655ae1eb","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102","Flush Boxes"
"5623fe99-e07b-46ee-a202-b89d6ec32082","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102","Cabling"
"f4c21fe1-3bea-4b8a-994d-20a30e50f5a0","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102","Cabling","Lighting"
"34ba54f0-7803-48b3-a943-916c695b4a58","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102","Cabling","Power"
"4532e1a0-21ce-4780-9e56-f8be2b4e3e66","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J102","Distribution Board"
"8d4338e3-0297-4c83-911d-e28f9e43e248","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103"
"596d6791-46d5-4240-9c7c-05d585ffaa65","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103","Flush Boxes"
"e000a526-d518-40da-88c8-2aec5fc7baca","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103","Cabling"
"baa7b2f0-4974-4ed1-9e4b-fad5e946d380","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103","Cabling","Lighting"
"c4ccb52d-f179-490f-a1ef-ec6f2df580dc","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103","Cabling","Power"
"672563a5-2741-414c-9a14-519f238e2231","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","J103","Distribution Board"
"ae7afff5-6454-45df-8bf8-cfaad12e95f9","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101"
"be19bee8-a11f-47ed-9ddc-ba138fbc0e8d","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101","Flush Boxes"
"14c6e49d-4b32-47a0-8efc-f97b46ec6478","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101","Cabling"
"bb0fb107-480a-4690-979a-c187098fc07a","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101","Cabling","Lighting"
"8bd67319-1a41-4bfa-bcd0-2c99fcead680","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101","Cabling","Power"
"6e89ead6-d323-445f-a3ab-8deae84997fd","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K101","Distribution Board"
"7f2199b4-3f06-4a21-bb84-8030748d2e42","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102"
"22b0f11e-9010-48a4-9757-0da59470281d","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102","Flush Boxes"
"5b3542e3-e68f-4b8d-b45b-36ef059dd5c1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102","Cabling"
"fa133239-1e2a-4894-bb0d-8578574a1201","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102","Cabling","Lighting"
"1cb72731-ab57-49d5-b72e-4b97e2abb69c","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102","Cabling","Power"
"a1c6e694-62d9-454e-9b07-cd6bc1c6eb76","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K102","Distribution Board"
"ca5acf50-f06a-4805-b4f1-9624d23a8f27","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103"
"7c535188-0084-4a67-ace7-e0745d0bb2fd","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103","Flush Boxes"
"aaec5baf-c566-4848-8c07-682f9e6c7196","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103","Cabling"
"566157f9-599a-4cf0-9188-9fb80fe58501","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103","Cabling","Lighting"
"d3721df5-9222-4f63-a900-4c8e4041ce1a","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103","Cabling","Power"
"e8421284-aa98-469d-aef9-dc6b3b477fe1","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K103","Distribution Board"
"e137fdb5-ea83-47eb-8d0a-7014d54c7a8e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104"
"7fa9fbf3-2c3e-4320-9531-b625508186c7","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104","Flush Boxes"
"cced7e3a-8bca-449c-8179-382ff4ead534","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104","Cabling"
"2072ffe8-9e2e-4e5d-83f0-e9dd618675d2","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104","Cabling","Lighting"
"e87517c3-7a96-4364-8537-175535c89b2f","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104","Cabling","Power"
"45c18161-8eff-4fce-a74c-c9ceefcd4f05","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K104","Distribution Board"
"37973ea8-a5cf-42b2-bbcc-d346014b6158","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105"
"f0d1a77d-7928-4fb8-96c2-a0c727730de3","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105","Flush Boxes"
"e8c85642-55d0-4101-8d5d-8e4b8547ac60","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105","Cabling"
"725a31ac-c023-4bf2-92eb-46bdd93b700a","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105","Cabling","Lighting"
"dd7f20b5-0ebc-404a-b1c2-4ff70f059407","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105","Cabling","Power"
"02e96f06-3818-422f-8cee-941d26c45065","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K105","Distribution Board"
"8ac538cb-5053-459f-837a-b3f523796258","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106"
"457430df-da70-4349-831b-17b6a5a4772a","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106","Flush Boxes"
"6c465683-9916-4837-96f7-125954db5219","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106","Cabling"
"b3f9cf5c-dd7d-4e0b-80cf-989bf3b98ac1","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106","Cabling","Lighting"
"3f8656fc-719a-48c6-aae0-eef5c60b04c6","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106","Cabling","Power"
"b60663ac-bce4-42ee-b526-d35a1a9ef5e9","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K106","Distribution Board"
"968ffa0d-c993-4b57-9647-efca6d85536d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107"
"89388b91-0cba-4655-9933-25ab0386a9a0","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107","Flush Boxes"
"29d0782b-8278-4a22-aa95-89b96f438876","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107","Cabling"
"f23e0b84-5953-485a-91c0-62bffd327f10","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107","Cabling","Lighting"
"ff458987-1759-4f51-9aef-72037f3fac2d","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107","Cabling","Power"
"3c787d4e-c19a-49f5-a553-60bfcedcfd21","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K107","Distribution Board"
"41e1643a-8920-45ae-97aa-b2c339a3340e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108"
"9a3288fe-92e7-4114-8289-bf50e2376fe6","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108","Flush Boxes"
"1e86d59d-b71f-4009-8c8a-a2d4238080b8","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108","Cabling"
"e42beabb-e875-4f94-ba62-d612eeb3ac88","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108","Cabling","Lighting"
"2748a4e4-31f3-4497-b025-01cda5e61925","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108","Cabling","Power"
"2178d55b-f274-4856-9355-64425c309deb","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K108","Distribution Board"
"3b38a3e7-9551-4f72-a4fc-3c094451c29a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109"
"9fdac33d-6837-457c-9c44-361f724ff358","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109","Flush Boxes"
"71c4c824-9a36-481f-8979-242b383af25e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109","Cabling"
"a0fd0a6c-5709-4d48-84df-609efb468760","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109","Cabling","Lighting"
"2d6f266d-1fe4-4cf3-b22b-102dd422ac57","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109","Cabling","Power"
"f08d058a-7c0f-4885-a397-03b788385185","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K109","Distribution Board"
"dcdd7cd7-4ba1-4174-ad63-7dcdea6b5c07","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110"
"f5ce7633-7b18-4d79-b522-164e27c07d3f","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110","Flush Boxes"
"caeb4ece-497f-4197-85b0-1c9bb419e53c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110","Cabling"
"f016020a-0678-4365-b23b-85e114cde5ac","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110","Cabling","Lighting"
"12bbc233-e59c-401a-a934-fa161e9123e1","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110","Cabling","Power"
"f58b7fa7-b19b-4612-9abd-3489cfdd844d","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Ground Floor","K110","Distribution Board"
"5465bee3-b51d-4f57-b0c1-f5e72e2ec045","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1"
"f4d97ad3-9a36-408c-bfa0-bf8713ff7bf8","","checklist-flat","","Cable Tray","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","Cable Tray"
"98eff4e2-3da0-4e26-9982-5bd1d1a0b786","","checklist-flat","","Distribution Board - Floor","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","Floor Distribution Board"
"48a15325-1305-4275-907c-838bd8f6a4d2","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L201"
"6b030432-ce3c-44cd-af7b-4d70f4990203","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L201","Flush Boxes"
"43c4c254-54a8-4a20-987a-880e257b9c80","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L201","Cabling"
"12310ad1-1a10-4b23-af2c-13d7a9953695","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L201","Cabling","Lighting"
"8f05a274-ee21-4e3d-9bad-d8a597b47739","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L201","Cabling","Power"
"314792e4-33c7-462d-8589-0792d2a22835","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L201","Distribution Board"
"0d85104b-7937-4318-84e1-8d1b4b9a7a87","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L202"
"9e0c7293-a73b-42de-b682-ffec30fc3b00","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L202","Flush Boxes"
"93dd8a80-71f5-49af-8c7b-779a717f5a0f","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L202","Cabling"
"b222c489-2e4a-4670-86b1-e7fa5cef2426","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L202","Cabling","Lighting"
"c39a67d4-49d4-4e78-994a-70381014ee69","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L202","Cabling","Power"
"34d7d60c-1eb3-441a-baf9-615bfbb81ea1","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L202","Distribution Board"
"c53dc25f-251e-4ef8-8e5c-7893dce75d54","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L203"
"04465889-403d-4791-95e8-8f8f5d3801e3","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L203","Flush Boxes"
"34c2bc88-8bfc-4799-86b2-337f11426114","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","L203","Cabling"
"96b39b41-e9b5-49ca-88bf-d5ed01924d9d","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L203","Cabling","Lighting"
"96e2250c-ec03-4e03-96e7-a96079ff48a8","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L203","Cabling","Power"
"92d30841-0878-4eb0-9bac-5335ef9119d6","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","L203","Distribution Board"
"833137aa-eeba-4ba6-a296-9212e21fd3f1","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","J201"
"e87fed1b-a29e-4721-bae4-8dcee607afd7","","checklist-flat","","Flush Boxes","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","J201","Flush Boxes"
"14b68ce2-18b7-4c53-a0a4-d76ded4effbe","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","J201","Cabling"
"e056b073-7d53-406a-9640-000095afb828","","checklist-flat","","Lighting Circuits First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","J201","Cabling","Lighting"
"8ceaf456-ac33-4886-9e0c-acb69b1d6d1b","","checklist-flat","","Power Circuit First Fix","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","J201","Cabling","Power"
"2bc96f98-65d4-4907-8154-5bc63b008dc9","","checklist-flat","","Distribution Board","checklist-flat","FALSE","FALSE","Site QA","Building 2","First Fix","Level 1","J201","Distribution Board"
"5bb67bdf-8f9a-4107-a17a-29de7a63b38a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building 2","First Fix","Level 1","J202"
