"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Apartments - Internal Tiling "
,"Scope",,,"internal tiling"
,"Rows"
,,"g40","dynamic","internal tiling","g40"
,,"G41","dynamic","g41","internal tiling"
,,"g42","dynamic","g42","internal tiling"
,,"g43","dynamic","internal tiling","g43"
,,"g44","dynamic","internal tiling","g44"
,,"g45","dynamic","g45","internal tiling"
,,"g46","dynamic","g46","internal tiling"
,,"g47","dynamic","internal tiling","g47"
,,"g48","dynamic","internal tiling","g48"
,,"g49","dynamic","g49","internal tiling"
,,"g50","dynamic","internal tiling","g50"
,,"g51","dynamic","internal tiling","g51"
,,"g52","dynamic","g52","internal tiling"
,,"g53","dynamic","g53","internal tiling"
,,"g54","dynamic","internal tiling","g54"
,,"g55","dynamic","internal tiling","g55"
,,"g56","dynamic","g56","internal tiling"
,,"g57","dynamic","g57","internal tiling"
,,"140","dynamic","140","internal tiling"
,,"141","dynamic","141","internal tiling"
,,"142","dynamic","142","internal tiling"
,,"143","dynamic","143","internal tiling"
,,"144","dynamic","144","internal tiling"
,,"145","dynamic","145","internal tiling"
,,"146","dynamic","146","internal tiling"
,,"147","dynamic","147","internal tiling"
,,"148","dynamic","148","internal tiling"
,,"149","dynamic","149","internal tiling"
,,"149","dynamic","149","internal tiling"
,,"150","dynamic","150","internal tiling"
,,"151","dynamic","151","internal tiling"
,,"152","dynamic","152","internal tiling"
,,"153","dynamic","153","internal tiling"
,,"154","dynamic","154","internal tiling"
,,"155","dynamic","155","internal tiling"
,,"156","dynamic","156","internal tiling"
,,"157","dynamic","157","internal tiling"
,,"240","dynamic","240","internal tiling"
,,"241","dynamic","241","internal tiling"
,,"242","dynamic","242","internal tiling"
,,"243","dynamic","243","internal tiling"
,,"244","dynamic","244","internal tiling"
,,"245","dynamic","245","internal tiling"
,,"246","dynamic","246","internal tiling"
,,"247","dynamic","247","internal tiling"
,,"248","dynamic","248","internal tiling"
,,"249",,"249","internal tiling"
,,"250","dynamic","250","internal tiling"
,,"251","dynamic","251","internal tiling"
,,"252","dynamic","252","internal tiling"
,,"253","dynamic","253","internal tiling"
,,"254","dynamic","254","internal tiling"
,,"255","dynamic","255","internal tiling"
,"Columns"
,,"Pre Install",,"pre install"
,,"Installation",,"installation"
,,"Handover",,"handover"

"Apartments - External Tiling "
,"Scope",,
,"Rows"
,,"g40","dynamic","g40","external tiling"
,,"G41","dynamic","g41","external tiling"
,,"g42","dynamic","g42","external tiling"
,,"g43","dynamic","g43","external tiling"
,,"g44","dynamic","g44","external tiling"
,,"g45","dynamic","g45","external tiling"
,,"g46","dynamic","g46","external tiling"
,,"g47","dynamic","g47","external tiling"
,,"g48","dynamic","g48","external tiling"
,,"g49","dynamic","g49","external tiling"
,,"g50","dynamic","g50","external tiling"
,,"g51","dynamic","g51","external tiling"
,,"g52","dynamic","g52","external tiling"
,,"g53","dynamic","g53","external tiling"
,,"g54","dynamic","g54","external tiling"
,,"g55","dynamic","g55","external tiling"
,,"g56","dynamic","g56","external tiling"
,,"g57","dynamic","g57","external tiling"
,,"140","dynamic","140","external tiling"
,,"141","dynamic","141","external tiling"
,,"142","dynamic","142","external tiling"
,,"143","dynamic","143","external tiling"
,,"144","dynamic","144","external tiling"
,,"145","dynamic","145","external tiling"
,,"146","dynamic","146","external tiling"
,,"147","dynamic","147","external tiling"
,,"148","dynamic","148","external tiling"
,,"149","dynamic","149","external tiling"
,,"150","dynamic","150","external tiling"
,,"151","dynamic","151","external tiling"
,,"152","dynamic","152","external tiling"
,,"153","dynamic","153","external tiling"
,,"154","dynamic","154","external tiling"
,,"155","dynamic","155","external tiling"
,,"156","dynamic","156","external tiling"
,,"157","dynamic","157","external tiling"
,,"240","dynamic","240","external tiling"
,,"241","dynamic","241","external tiling"
,,"242","dynamic","242","external tiling"
,,"243","dynamic","243","external tiling"
,,"244","dynamic","244","external tiling"
,,"245","dynamic","245","external tiling"
,,"246","dynamic","246","external tiling"
,,"247","dynamic","247","external tiling"
,,"248","dynamic","248","external tiling"
,,"249","dynamic","249","external tiling"
,,"250","dynamic","250","external tiling"
,,"251","dynamic","251","external tiling"
,,"252","dynamic","252","external tiling"
,,"253","dynamic","253","external tiling"
,,"254","dynamic","254","external tiling"
,,"255","dynamic","255","external tiling"
,"Columns"
,,"Pre Install",,"pre install"
,,"Installation",,"installation"
,,"Handover",,"handover"

