Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
3914254b-61cf-4f3c-96f2-0a1a365b3574,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-301,Quality - Electrical Equipment/Accessory Installation
fa1472db-ef83-4ef5-8edb-6fa4c54c397c,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-302,Quality - Electrical Equipment/Accessory Installation
6889bf67-a739-4082-93d9-87314b9fe723,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-401,Quality - Electrical Equipment/Accessory Installation
3b7181c0-5f6f-480f-a54a-e76e92b42c76,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-402,Quality - Electrical Equipment/Accessory Installation
8d91c85b-a1c9-449e-bf40-2a6bad652524,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-403,Quality - Electrical Equipment/Accessory Installation
12c9c4bb-b29f-4415-bfdd-267d05ce4040,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-404,Quality - Electrical Equipment/Accessory Installation
8e75fdaa-7d5f-441f-b920-ecec062ae99d,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-501,Quality - Electrical Equipment/Accessory Installation
0917e575-0ab9-45f9-bb42-a646617fe7e8,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-502,Quality - Electrical Equipment/Accessory Installation
bdb8d133-167f-44a9-84ad-d4b88a42c362,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-503,Quality - Electrical Equipment/Accessory Installation
83deb672-d360-426d-bfcb-b8f0f74c6c7d,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-504,Quality - Electrical Equipment/Accessory Installation
cb816be2-97fe-4f1a-a530-89e35ac64cf7,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-601,Quality - Electrical Equipment/Accessory Installation
f94cfb41-b8e0-40d8-b47b-56b4ff59b702,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-01-602,Quality - Electrical Equipment/Accessory Installation
bd80b65d-934e-4a2d-aa3a-f5c377e5a93f,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-101,Quality - Electrical Equipment/Accessory Installation
b8f38cce-b1b0-46cb-bfbd-639add238f67,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-102,Quality - Electrical Equipment/Accessory Installation
f816663f-ed6c-4f99-95ec-1a2b25fdcda2,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-103,Quality - Electrical Equipment/Accessory Installation
8f4b47d0-6302-49da-8fb4-6fc4b2d37ae1,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-104,Quality - Electrical Equipment/Accessory Installation
5865afc0-b006-41f9-a578-ac4ff726a555,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-111,Quality - Electrical Equipment/Accessory Installation
80585f66-e4fd-48fa-845c-5af02da8b247,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-112,Quality - Electrical Equipment/Accessory Installation
9c5ef104-3f32-431b-a567-623ce5352f6f,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-113,Quality - Electrical Equipment/Accessory Installation
aa9ac045-c986-47cd-bd42-89aadf828111,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-114,Quality - Electrical Equipment/Accessory Installation
a8c12574-d764-4113-87a0-c769a671b86e,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-201,Quality - Electrical Equipment/Accessory Installation
2ac86320-3cd0-48d4-a5a6-84f3b0153fd3,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-202,Quality - Electrical Equipment/Accessory Installation
8a92db12-4821-4f25-9d66-d34b297e75f9,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-203,Quality - Electrical Equipment/Accessory Installation
2a3708ef-3ad8-4b6e-b4af-76df69b74b26,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-204,Quality - Electrical Equipment/Accessory Installation
6c635b0a-e7b6-4b34-bbb5-885e5e90e526,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-211,Quality - Electrical Equipment/Accessory Installation
5b7a66ac-d171-49c5-aa22-1f351e580b5f,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-212,Quality - Electrical Equipment/Accessory Installation
2adaae59-6c8d-46d4-adef-c351a72237e9,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-213,Quality - Electrical Equipment/Accessory Installation
353343b2-dbc1-4dba-b847-9c9490e7d7f4,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-214,Quality - Electrical Equipment/Accessory Installation
35e44cb3-b00f-4502-be36-7d98b05a8185,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-301,Quality - Electrical Equipment/Accessory Installation
ce1f833b-3557-486c-91b2-4c730114cbe1,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-302,Quality - Electrical Equipment/Accessory Installation
002abfd0-b2b6-4d32-af82-bd35c98795a9,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-401,Quality - Electrical Equipment/Accessory Installation
43b82a3f-e848-4b80-8c7c-919eed6a3fdd,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-402,Quality - Electrical Equipment/Accessory Installation
fae46586-3db8-42e6-8504-de0d891c05c9,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-501,Quality - Electrical Equipment/Accessory Installation
eaa319b7-aa7f-481d-9465-7d2c829b34ca,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-502,Quality - Electrical Equipment/Accessory Installation
8de7c11d-36d6-4755-804e-9c7ca04b221a,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-601,Quality - Electrical Equipment/Accessory Installation
7095a20d-295e-4968-b1c7-a087a2f4d8a3,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-02-602,Quality - Electrical Equipment/Accessory Installation
6d8f27dd-d6f9-4ec3-a95c-0fc0ccb38957,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-101,Quality - Electrical Equipment/Accessory Installation
1dd3cd68-d4e2-4331-90b9-49dc31a6b0e1,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-102,Quality - Electrical Equipment/Accessory Installation
42d4fe0b-23c9-4d03-b0c2-ec9accb12356,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-103,Quality - Electrical Equipment/Accessory Installation
d8d68124-3c9f-4778-bf4b-1afe47151a97,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-104,Quality - Electrical Equipment/Accessory Installation
f52bb0cd-aa75-4152-a4ac-5ee1e061104a,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-111,Quality - Electrical Equipment/Accessory Installation
85d64067-491d-40e2-ad56-b0454d1019cc,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-112,Quality - Electrical Equipment/Accessory Installation
8e1ae915-6b02-403e-8a66-7bed9be1801c,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-113,Quality - Electrical Equipment/Accessory Installation
30a3624f-ef6a-421b-aa81-0a4c3868bc7d,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-114,Quality - Electrical Equipment/Accessory Installation
3ad1d4e0-153d-4fd8-ade2-49647efabb2e,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-201,Quality - Electrical Equipment/Accessory Installation
160dc218-5ea3-489b-9a12-cfbb5cfd117f,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-202,Quality - Electrical Equipment/Accessory Installation
5b25643d-21fe-4a20-b2a1-0855ea2bca5e,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-203,Quality - Electrical Equipment/Accessory Installation
575e34d4-86c2-4b18-974c-15cfa7451f1a,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-204,Quality - Electrical Equipment/Accessory Installation
71cc53f8-28af-494a-8261-9e8678b39cd6,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-211,Quality - Electrical Equipment/Accessory Installation
5a596b34-6bf1-4549-9648-5c2a5aa7e617,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-212,Quality - Electrical Equipment/Accessory Installation
324472d4-1a16-44c8-aecb-6666f16d481d,,,Quality - Electrical Equipment/Accessory Installation,checklist,FALSE,FALSE,Site QA,Terminal,Switchboards,Distribution Boards,CDBU,EL-CDBU-05-213,Quality - Electrical Equipment/Accessory Installation
