Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,
ad597557-04f8-54fa-8297-4a4c466a6660,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-011 - Pit 150 Wall Pour,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
88bb3003-789d-573b-b192-d3bc83a9ccbc,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-012 - Pit 147 Wall Pour,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
03c131df-f42b-5c01-afa7-14256452b67c,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-013 - Pit 259 Wall Pour,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
9147a5a5-105b-540a-bb9c-15c8db707804,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-014 - Pit 384-2 &384-1 & 384 Pit lid surrounds,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
557862c2-9778-553a-b77b-7f58635d193f,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-015 - Pit 303 2nd lift,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
c9e7c968-254b-5c8b-92e8-0f3ade467b54,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-016 - Bus Stop Footing (Bus Stop ID# 6798) ,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
65ad6fc0-2b73-5d4d-b764-377a5414bbb2,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-017- Pit 303 Soffit/Slab,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
82500091-cbbb-5779-8d9e-6e2b1964e1bb,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-018- Pit 147 Eastern Wall,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
00e99cb7-3476-559b-8245-cede985725a9,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-019 pit 279,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
4583e4e3-974f-5c40-b8e0-0c1f11d1027e,,checkpoint-status,pass,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-020 Culvert Headwall 177 & 178 - Base,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
b939ddce-6776-5ddb-9511-b9046ac44d66,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-021 - pit 303 manhole riser,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
5e849078-a84a-5341-8967-1a2478a5765b,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-022 Culvert Headwall 178 - Wingwalls,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
ff454b78-b5f4-5adb-8293-b5c6eb90c235,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-023- ground beam east of Clovelly,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
4d139093-749f-5b5e-bc48-324d55e9124b,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-024- ground beam Wast of future CFA and West of Bridgewater bus stop,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
923afaee-833a-5d17-8aea-7f86c600039c,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-025- x1 Sign Footings - Zone 4,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
9d4f4209-edb1-50ef-b204-7c8190429403,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,"ITP-013-A1-LOT-026- x3 Pit Raise (244,245,246) - Zone 4",6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
047da014-9764-55e2-b69b-2cd8a44ecd9d,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-027 - Pit835a pit modification - uplift,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
9069cd73-6cbd-54d1-8386-5da2c20242f3,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-027 - Wingwall 177,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
ed41427a-0b75-5f60-afd1-6855664cb2f0,,checkpoint-status,pass,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-002 - Zone 7 East CH10830-10860,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
cd000542-79ac-57e7-b7bd-5c6bc4a262f1,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-003 - Zone 6 - Aitken Bridge - ,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
b6eac31a-49f2-5636-bb56-9ffdba07d1ef,,checkpoint-status,pass,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-004 - Zone 6 - Aitken Bridge - Insitu barriers CH12500-12510,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
e517cac6-8bf3-52db-806b-20c3219a4d18,,checkpoint-status,pass,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-005 - Zone 6 - Aitken Bridge - Insitu barriers CH12460-12490,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
f93387f8-c4ca-52d7-8083-532cdfa595da,,checkpoint-status,pass,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-006 - Zone 6 - Aitken Bridge - Pile caps 8&9,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
8a2b1aa5-81e4-5e3d-9042-365f9e26abfd,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-007 - Zone 6 - Aitken Bridge - SUP Strip Footing WB,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
5ede0c59-8f53-5c92-a4f6-4d2390696a7a,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-009 - Zone 6 - Aitken Bridge - SUP Stage 2 pour,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
53add40a-bc6a-5dca-a12f-f3cd46f23976,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-010 - Zone 6 Strip footing S1- CH12450-12540,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
47c32ed1-ab67-5fd0-a07a-6777b4d914c0,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-011 - Zone 6 Stage 2 - _____ - CH22420 to CH22500,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
634a80fc-c26f-58ca-b5b3-9963a4620d2d,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,"ITP-013-A2-LOT-012 - Zone 6 stage 2 - Capping beam & Pile caps 10-5, CH12430-12490",6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
bdbdddca-3820-50f8-8cde-b021565a3c4c,,checkpoint-status,not-applicable,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-013 - Zone 6 stage 2 - Tie bar inspection CH12470-12480,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
ff2c5e8f-41cd-5939-b7ec-1a1a5825257f,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-028 - EB strip footing,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
ba4e6daf-3334-5428-8f50-5ac8f94664c8,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-029 - In-situ barrier & strip footing up stand,6 - Construction Activities - Concrete Pour,6.4 - Weather Conditions & Evaporation Limits,,,,,,
