Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,
695ed252-6e76-591b-9c22-6b6cede526dc,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-007 - Pit 150 Base Pour,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
170403e7-4dcc-5356-bd2f-2a9ed26b1520,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-008 - Pit 147 Base Pour,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
b443cebb-2de5-5d78-8973-9335dced1805,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-009 - Pit 259 Base Pour,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
7250bb35-d449-50d8-b902-6db596fe9b1c,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-015 - Pit 303 2nd lift,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
a4283e2b-6074-5538-aa5c-8f2531d59186,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-017- Pit 303 Soffit/Slab,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
feba8c3e-944c-5e70-80bb-35a2391ce289,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-021 - pit 303 manhole riser,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
fb723986-5668-5d06-a7dd-ff74d4c73fe3,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-022 Culvert Headwall 178 - Wingwalls,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
ad266eff-1508-5564-bd5c-33375ec0a7ad,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-024- ground beam Wast of future CFA and West of Bridgewater bus stop,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
e2b41e2e-9a19-5272-bd6b-efe557488087,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-025- x1 Sign Footings - Zone 4,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
6b9ef7c7-73c3-58b5-8ca3-7a625de410c1,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,"ITP-013-A1-LOT-026- x3 Pit Raise (244,245,246) - Zone 4",5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
12c457c1-d3b5-562e-afa6-8df6b881c145,,checkpoint-status,not-started,,,TRUE,TRUE,Area 1,ITP 0013 - Structural Concrete,ITP-013-A1-LOT-027 - Wingwall 177,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
8dc15979-51ee-59e2-8dec-d7c7212d37ba,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-010 - Zone 6 Strip footing S1- CH12450-12540,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
38c6636d-a996-571c-a65e-8bc59a4e17dc,,checkpoint-status,not-started,,,TRUE,TRUE,Area 2,ITP 0013 - Structural Concrete,ITP-013-A2-LOT-011 - Zone 6 Stage 2 - _____ - CH22420 to CH22500,5 - Construction Activities - Formwork,5.5 - Pre-pour Inspection,,
