Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Footings,,,,,,
,Scope,,,Footings,,
,Rows,,,,,
,,PF01,,PF01,Footings,Site QA
,,PF02,,PF02,Footings,Site QA
,,PF03,,PF03,Footings,Site QA
,,PF04,,PF04,Footings,Site QA
,,PF05,,PF05,Footings,Site QA
,,PF06,,PF06,Footings,Site QA
,,PF07,,PF07,Footings,Site QA
,,PF08,,PF08,Footings,Site QA
,,PF09,,PF09,Footings,Site QA
,,PF10,,PF10,Footings,Site QA
,,PF11,,PF11,Footings,Site QA
,,PF12,,PF12,Footings,Site QA
,,PF13,,PF13,Footings,Site QA
,,PF14,,PF14,Footings,Site QA
,,PF15,,PF15,Footings,Site QA
,,PF16,,PF16,Footings,Site QA
,,PF17,,PF17,Footings,Site QA
,,PF18,,PF18,Footings,Site QA
,,PF19,,PF19,Footings,Site QA
,,PF20,,PF20,Footings,Site QA
,,PF21,,PF21,Footings,Site QA
,,PF22,,PF22,Footings,Site QA
,,PF23,,PF23,Footings,Site QA
,,PF24,,PF24,Footings,Site QA
,,PF25,,PF25,Footings,Site QA
,,PF26,,PF26,Footings,Site QA
,,PF27,,PF27,Footings,Site QA
,,PF28,,PF28,Footings,Site QA
,,PF29,,PF29,Footings,Site QA
,,PF30,,PF30,Footings,Site QA
,,PF31,,PF31,Footings,Site QA
,,PF32,,PF32,Footings,Site QA
,,PF33,,PF33,Footings,Site QA
,,PF34,,PF34,Footings,Site QA
,,PF35,,PF35,Footings,Site QA
,,PF36,,PF36,Footings,Site QA
,,PF37,,PF37,Footings,Site QA
,,PF38,,PF38,Footings,Site QA
,,PF39,,PF39,Footings,Site QA
,,PF40,,PF40,Footings,Site QA
,,PF41,,PF41,Footings,Site QA
,,PF42,,PF42,Footings,Site QA
,,PF43,,PF43,Footings,Site QA
,,PF44,,PF44,Footings,Site QA
,,PF45,,PF45,Footings,Site QA
,,PF46,,PF46,Footings,Site QA
,,PF47,,PF47,Footings,Site QA
,,PF48,,PF48,Footings,Site QA
,,PF49,,PF49,Footings,Site QA
,,PF50,,PF50,Footings,Site QA
,,PF51,,PF51,Footings,Site QA
,,PF52,,PF52,Footings,Site QA
,,PF53,,PF53,Footings,Site QA
,,PF54,,PF54,Footings,Site QA
,,PF55,,PF55,Footings,Site QA
,,PF56,,PF56,Footings,Site QA
,,PF57,,PF57,Footings,Site QA
,,PF58,,PF58,Footings,Site QA
,,PF59,,PF59,Footings,Site QA
,,PF60,,PF60,Footings,Site QA
,,PF61,,PF61,Footings,Site QA
,,PF62,,PF62,Footings,Site QA
,,PF63,,PF63,Footings,Site QA
,,PF64,,PF64,Footings,Site QA
,,PF65,,PF65,Footings,Site QA
,,PF66,,PF66,Footings,Site QA
,,PF67,,PF67,Footings,Site QA
,,PF68,,PF68,Footings,Site QA
,,PF69,,PF69,Footings,Site QA
,,SF1,,SF1,Footings,Site QA
,,SF2,,SF2,Footings,Site QA
,,SF3,,SF3,Footings,Site QA
,,Tower Raft Lower,,Tower Raft Lower,Footings,Site QA
,,Tower Raft Upper,,Tower Raft Upper,Footings,Site QA
,,Stair 6 Raft,,Stair 6 Raft,Footings,Site QA
,,Stair 9 Raft,,Stair 9 Raft,Footings,Site QA
,Columns,,,,,
,,Relevant photos/documents,,Please attach any relevant photos or documents,,
,,Length,Length,Please attach any relevant photos or documents,,
,,Width,Width,Please attach any relevant photos or documents,,
,,Depth,Depth,Please attach any relevant photos or documents,,
,,Area,Area,Please attach any relevant photos or documents,,
,,Volume,Volume,Please attach any relevant photos or documents,,
,,Area Dif,Area Dif,Please attach any relevant photos or documents,,
,,Volume Dif,Volume Dif,Please attach any relevant photos or documents,,
,,Total Volume,Total Volume,Please attach any relevant photos or documents,,
,,Test Result [Spoon Testing],Test Result [Spoon Testing],Please attach any relevant photos or documents,,
,,Completed as per checklist,,Completed as per checklist,,
