Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6
f98bcf8c-85f9-4bf2-9045-b50f540d190f,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-01,QA - ASB-DBN-00-01 (Board Itself),
5dee3971-b40c-4b36-ae73-2fc4a8dc3f05,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBS-00-01,QA - ASB-DBS-00-01 - Distribution Board Installation (Board Itself),
ea95cab0-4e07-4140-a5c2-44b680651393,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBU-00-01,QA - ASB-DBU-00-01,
fe9d1d69-6a86-4aeb-b9d3-35bf779b087f,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-02,QA - ASB-DBN-00-02 (Board Itself),
8867cbd4-6550-4408-98ab-be0cc50f8f4e,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBS-00-02,QA - ASB-DBS-00-02 (Board Itself),
b4ad4af7-fe2d-4382-a4e1-580e95f6771d,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBU-00-02,QA - ASB-DBU-00-02 - Distribution Board Installation - ITC3,
88b74859-0c60-475b-a0aa-512ce7e4c37d,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-03,QA - ASB-DBN-00-03 - Distribution Board Installation - ITC3,
2a214fcf-33ab-4b38-8e67-fdd11c764e22,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-04,QA - ASB-DBN-00-04 (Board Itself),
e2b12ff6-88a5-4281-b37b-f28c28d97d9c,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBS-00-04,QA - ASB-DBS-00-04 (Board Itself),
136b54cb-a511-4881-9a46-4ec4c186d3d3,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-05,QA - ASB-DBN-00-05 (Board Itself) - Distribution Board Installation - ITC3,
268d2221-3bb2-4ddc-b9ab-c4048fa18e91,,not-started,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Ground 00,ASB-DBN-00-06,QA - ASB-DBN-00-06 (Board Itself) - Distribution Board Installation - ITC3,
3ff6eed3-0acf-4d56-8f38-4ccb795be668,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 01,ASB-DBN-01-01,QA - ASB-DBN-01-01 (Board Itself),
19d3bab7-e945-497e-bdf1-499f2034368c,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 01,ASB-DBS-01-01,QA - ASB-DBS-01-01 - Distribution Board Installation - ITC3,
c42cbca2-5d57-4243-a2ef-0cf68a5bd51f,,pass,ITC - (3) Main and Distribution Panels,checklist,FALSE,FALSE,Acute Services Building,Distribution Board,Level 01,ASB-DBN-01-02,QA - ASB-DBN-01-02 - Distribution Board Installation - ITC3,
