Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Level 13 - Panel Installation Progress,,,,,,,
,Scope,,,site qa,level 13,panels,
,Rows,,,,,,
,,Level 13,grouping,level 13,,,
,,U13-061,,site qa,panels,u13-061,level 13
,,U13-079,,site qa,u13-079,panels,level 13
,,UN13-001,,site qa,panels,un13-001,level 13
,,UN13-002,,un13-002,site qa,panels,level 13
,,UN13-003,,un13-003,site qa,panels,level 13
,,UN13-004,,un13-004,site qa,panels,level 13
,,UN13-005-A,,un13-005-a,site qa,panels,level 13
,,UN13-006-A,,site qa,un13-006-a,panels,level 13
,,UN13-007-A,,site qa,un13-007-a,panels,level 13
,,UN13-008-A,,site qa,panels,un13-008-a,level 13
,,UN13-009-A,,site qa,panels,un13-009-a,level 13
,,UN13-010,,site qa,un13-010,panels,level 13
,,UN13-011,,site qa,un13-011,panels,level 13
,,UN13-012,,site qa,panels,un13-012,level 13
,,UN13-013,,un13-013,site qa,panels,level 13
,,UN13-014,,un13-014,site qa,panels,level 13
,,UN13-015,,un13-015,site qa,panels,level 13
,,UN13-016,,site qa,un13-016,panels,level 13
,,UN13-017,,site qa,un13-017,panels,level 13
,,UN13-018,,site qa,un13-018,panels,level 13
,,UN13-019,,site qa,panels,un13-019,level 13
,,UN13-020,,site qa,un13-020,panels,level 13
,,UN13-021,,site qa,un13-021,panels,level 13
,,UN13-022,,site qa,un13-022,panels,level 13
,,UN13-023,,site qa,panels,un13-023,level 13
,,UN13-024,,un13-024,site qa,panels,level 13
,,UN13-025,,un13-025,site qa,panels,level 13
,,UN13-026,,un13-026,site qa,panels,level 13
,,UN13-027,,site qa,un13-027,panels,level 13
,,UN13-028,,site qa,un13-028,panels,level 13
,,UN13-029,,site qa,un13-029,panels,level 13
,,UN13-030,,un13-030,site qa,panels,level 13
,,UN13-031,,site qa,un13-031,panels,level 13
,,UN13-032,,site qa,un13-032,panels,level 13
,,UN13-033,,site qa,un13-033,panels,level 13
,,UN13-034,,site qa,panels,un13-034,level 13
,,UN13-035,,un13-035,site qa,panels,level 13
,,UN13-036,,un13-036,site qa,panels,level 13
,,UN13-037,,un13-037,site qa,panels,level 13
,,UN13-038,,site qa,un13-038,panels,level 13
,,UN13-039,,site qa,un13-039,panels,level 13
,,UN13-040,,un13-040,site qa,panels,level 13
,,UN13-041,,un13-041,site qa,panels,level 13
,,UN13-042,,site qa,un13-042,panels,level 13
,,UN13-043,,site qa,un13-043,panels,level 13
,,UN13-044,,site qa,un13-044,panels,level 13
