resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Cladding,,,,,,,,
,step,,,,Little Malop Rainscreen,,,,,,,
Cladding,checklist,,,,,Ground Floor,,,,,,
Cladding,checklist,,,,,Level 1,,,,,,
Cladding,checklist,,,,,Level 2,,,,,,
Cladding,checklist,,,,,Level 3,,,,,,
Cladding,checklist,,,,,Level 4,,,,,,
Cladding,checklist,,,,,Custom Entry (airlock),,,,,,
,step,,,,Aitchison Pl,,,,,,,
Cladding,checklist,,,,,Level 3,,,,,,
Cladding,checklist,,,,,Level 4,,,,,,
,step,,,,Courtyard,,,,,,,
Cladding,checklist,,,,,3A - Level 1,,,,,,
Cladding,checklist,,,,,3A - Level 2,,,,,,
Cladding,checklist,,,,,3A - Level 3,,,,,,
Cladding,checklist,,,,,3B - Level 1,,,,,,
Cladding,checklist,,,,,3B - Level 3,,,,,,
,step,,,,Police Lane,,,,,,,
Cladding,checklist,,,,,Level 2,,,,,,
Cladding,checklist,,,,,Level 3,,,,,,
,step,,,Frame Doors & Windows,,,,,,,,
,step,,,,Little Malop,,,,,,,
Site Framed Doors & Windows,checklist,,,,,Ground Floor (EL01),,,,,,
Site Framed Doors & Windows,checklist,,,,,Ground Floor (Air Lock),,,,,,
Site Framed Doors & Windows,checklist,,,,,Ground Floor (EL02),,,,,,
,step,,,,,Punch Windows,,,,,,
Site Framed Doors & Windows,checklist,,,,,,Level 1,,,,,
Site Framed Doors & Windows,checklist,,,,,,Level 2,,,,,
Site Framed Doors & Windows,checklist,,,,,,Level 3,,,,,
,step,,,,Level 4,,,,,,,
Site Framed Doors & Windows,checklist,,,,,L4 stairs and Skylight,,,,,,
Site Framed Doors & Windows,checklist,,,,,Sawtooth clerestory,,,,,,
Site Framed Doors & Windows,checklist,,,,,Balustrade,,,,,,
,step,,,,Courtyard,,,,,,,
Site Framed Doors & Windows,checklist,,,,,Level 1,,,,,,
Site Framed Doors & Windows,checklist,,,,,Level 3 Foyer,,,,,,
Site Framed Doors & Windows,checklist,,,,,Level 4 Function Room,,,,,,
,step,,,,Police Lane,,,,,,,
Site Framed Doors & Windows,checklist,,,,,GroundLevel 1 (EL05),,,,,,
Site Framed Doors & Windows,checklist,,,,,Level 2,,,,,,
Site Framed Doors & Windows,checklist,,,,,Level 3 (EL05),,,,,,
