Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,
d86be9f9-bf66-4beb-b432-305483f1283a,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 1,East,ITC02 - Suspended Slab,
46e4d664-5a47-45ee-946c-8e1afffd039c,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 1,West,Slab,ITC02 - Suspended Slab
bd390544-30cf-4ee2-b217-82599e63387b,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 2,East,ITC02 - Suspended Slab,
9b185787-1bf4-4fdd-adfb-55f57ed383c7,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 2,West,Slab,ITC02 - Suspended Slab
6c3bb7d1-de04-4744-89a1-7b768eb6fdf6,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,East,ITC02 - Suspended Slab,
1e452f68-6e44-4287-86e9-adea416a87b7,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,West,Slab,ITC02 - Suspended Slab
9b2fcdf4-401a-45b8-9c99-37fb896eb555,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 7,North,Slab,ITC02 - Suspended Slab
257b5712-e3fe-45b7-8455-e073609a63c3,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,East,ITC02 - Suspended Slab,
94299c5a-d6a3-43cc-8201-69c3579e5f6f,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,South,Slab,ITC02 - Suspended Slab
c79d9277-f0e5-463f-b4f7-88bb4fe941ab,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,West,Slab,ITC02 - Suspended Slab
5f7fba67-211d-4128-963c-6ef5172306df,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 8,North,Slab,ITC02 - Suspended Slab
4d513392-fb7f-4f4f-ad81-67e11ab86ff2,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,East,ITC02 - Suspended Slab,
9e38540b-a09d-42a4-a3ea-92898f27f5a6,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,South,Slab,ITC02 - Suspended Slab
c7fb37d0-dba6-4d56-93fa-fdf7f492503e,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,West,Slab,ITC02 - Suspended Slab
ad3496f3-42aa-4a1e-abe7-3bd05acbbd74,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 9,North,Slab,ITC02 - Suspended Slab
9a3c9aef-4fa8-47c0-826a-a631acbf9ecb,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,East,ITC02 - Suspended Slab,
1505a288-f142-4c87-a454-6832c95da531,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,South,Slab,ITC02 - Suspended Slab
55e6f4ef-6ec9-41f8-8741-14cbec4d2531,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,West,Slab,ITC02 - Suspended Slab
d21d0669-f490-43a5-88ad-d1e9e9b13d7c,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 10,North,Slab,ITC02 - Suspended Slab
9646397b-9992-4370-b1b1-d0104ab19826,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,East,ITC02 - Suspended Slab,
6bd7d36c-e09a-4b66-a77f-2e0bddd8b1ba,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,South,Slab,ITC02 - Suspended Slab
9211fc40-3c03-4cfd-99a9-18cf15eccae8,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,West,Slab,ITC02 - Suspended Slab
6a3eb126-36d5-40c1-b000-18f2a50ab120,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 11,North,Slab,ITC02 - Suspended Slab
1708b3c1-b108-4aef-bfca-7e7b8237f113,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,East,ITC02 - Suspended Slab,
b2739f19-139c-4a36-95b8-067ae8c58a24,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Slab,ITC02 - Suspended Slab
1d17ee21-dd15-474a-bfce-05f847bb18c3,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Slab,ITC02 - Suspended Slab
2bfe2445-95b0-4bc6-9b35-32d1144a33ce,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Slab,ITC02 - Suspended Slab
68cf922c-7952-4da1-93c1-96253b4f53c0,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,East,ITC02 - Suspended Slab,
5ee41986-3665-42a5-8b10-8d8f2f7a054a,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Slab,ITC02 - Suspended Slab
a72e71a0-62a4-478a-a17c-deaace3ef40f,,checklist-sectioned,not-started,ITC02 - Suspended Slab v2,checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Slab,ITC02 - Suspended Slab
