resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Site QA,,,,,,,,
,,step,,,,North Tower,,,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,Ground floor,,,,,,
,,step,,,,,Level 1,,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U101,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U102,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U103,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U104,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U105,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U106,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U107,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U108,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U109,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U110,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U111,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U112,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U113,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U114,,,,,
,,step,,,,,Level 2,,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U201,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U202,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U203,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U204,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U205,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U206,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U207,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U208,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U209,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U210,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U211,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U212,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U213,,,,,
Plastering & Internal Hebel,External FC cladding,folder-with-checklists,,,,,,U214,,,,,
,,step,,,,,Level 3,,,,,,
