Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,,,
d07952aa-f313-4782-bac1-12b7a32ce5a5,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,B1,,
99f660f3-a126-414d-81ac-7d6158a57c22,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,B1,Pour 1,
d5a3ba4e-cdbe-4a28-9935-ea5aa5f7b7a7,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,B1,Pour 2,
73a09d2b-fd25-40cf-b76b-6a469491a0c2,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,LG,,
c1230994-71ae-49a5-b908-457c2be93075,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,LG,Pour 1,
ef4b916f-19db-45af-8438-87a1c88f85e0,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,LG,Pour 2,
9b0662c6-6acb-4d21-bdaa-9202f68cd87f,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,L00,,
2d9eb729-8170-4363-9235-73f4a6555d3e,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,L00,Pour 1,
8a053a6e-e920-463f-9a11-58713d60d85b,,checklist-sectioned,not-started,Multiplex Stairs Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Podium,Lobby/Stairs,L00,Pour 2,
7d18cac8-6315-4ed7-8344-ab70b073ae9f,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,,,,
79181642-bbad-4b14-a6bb-b6cb1c5614df,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,Slab,,,
9245b2b3-727b-4887-92f6-a5307cc747c3,,checklist-sectioned,not-started,Multiplex Core Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,Slab,Pour 01,,
b00c747d-84ba-47f3-965d-6c68aa3d7fe3,,checklist-sectioned,not-started,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,Slab,Pour 02,,
125d1076-f67e-455c-a33e-d737f6b81bec,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,Columns / Walls,,,
cdba6fd9-c27c-4e18-a90d-5d57a2975559,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 01,Lobby / Stairs,,,
f798ae32-732a-444d-9117-0ed0308bf480,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 02,,,,
cb3717fe-49d8-4ed9-bec7-f5a1112880c8,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 03,,,,
5e278ca3-bd27-42ae-b323-6d58a0edee51,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 04,,,,
4aec0b6d-a6c5-4feb-b55d-e5d13eecd862,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 05,,,,
b09d6628-4d19-4cb8-92e4-db17c6b29bfa,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,Zone B (Building A),Level 06,,,,
f874fee2-7e7e-4a28-9954-ff311f952da5,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",,,,,
d945cc5e-a23b-4166-81d1-1e6cb4c7c0e4,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,,,,
1c3586e1-8765-42cc-87e8-f4f9cf9b08f4,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,,,
38fef2a4-cd16-44eb-9fed-e60a1dde46fb,,checklist-flat,not-started,SYS - Calcs & Drawings Upload,checklist-flat,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Pour Calcs & Drawings Upload,,
2faf32b0-54be-4045-a095-3ffab8ce26f7,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,,
2c5162e2-a307-4240-8b6c-3b9b2e52920b,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-01,
bd6f3c0a-a410-4f7b-af06-05cd274c8c0f,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-02,
173f4419-4e3c-411a-9ad4-ad837806db5f,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-03,
55488824-a55b-43a3-92fd-4c586c1e8e9c,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-04,
02b72a5b-a2e4-43d0-a0ef-c215f0212fb7,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-05,
5a1593a3-3538-49c8-97da-5ff5cab36768,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-06,
8dd26be1-1701-4c52-8b3b-4554d2afce56,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-07,
6ae5d6ec-d28a-4160-847a-06f4dab44ffa,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-08,
b80b45b8-0601-4377-b985-841472882e08,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-09,
0ca2b58b-dfed-4af8-9b6a-7e125835fc40,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-10,
92ec38b0-7913-4ce4-9db8-c3d7d6cb184e,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-11,
373e0c35-dfc8-452a-a9ac-2eace17362e5,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-12a,
8073781d-ee90-422f-8570-e4588dfa58b1,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-13,
05eeab7f-3025-4ef0-ab72-8b5e665fa22f,,checklist-sectioned,not-started,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-14,
49b0625a-b2f1-42f1-a880-6fd08c73237b,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-15,
1b5393ae-7689-4e95-9ff3-7e7112a69a60,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-16,
30b0451c-fc1f-4ab1-979d-f1a26b0e243e,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-17,
d0c82b9f-b600-4a26-b35c-f9b8ffc2d08c,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-18,
c566e2be-1490-49db-98c2-f1da15aabdd7,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-20,
e237a1c2-7e56-4d99-8a6e-30c81f4ac563,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-19,
ceba39cf-da7e-49ea-9f8c-7bf98ae4d469,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-22,
f83df683-6f50-444e-a8b2-a7e33a319f68,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-23,
d7fd5a06-a098-436a-9bfd-4a53241ef0f3,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-12B,
70b39eb4-d6a7-43ee-a20f-b2ecc1fc628d,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-11b,
a8de8675-d43e-4e70-b45d-8c742ee0c7b6,,checklist-sectioned,work-in-progress,Structure - Concrete Pour ITP,checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LGM,C-LGM-21,
85c9cbe2-e3f1-49a3-b5f0-c437f65612b1,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,,
6c26a207-7e65-4eb6-baec-a2a525d59b78,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-01,
e012857c-d3b3-48e2-945f-6891198da2e1,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-02,
79b416fa-c4df-4970-abcf-20f2acf77e0d,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-03,
58c6bfc9-0028-48dd-98fc-df1e49868e54,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-04,
9748bb0a-5d97-40fc-91ea-decef1550ca5,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-05,
602f5561-3a57-45f7-b3d2-aed8491f0edf,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-06,
d0ecfd1f-18da-4791-a03a-0793243e5c3c,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-07,
534dc634-df93-4cbb-9fb0-b2e8cee8d847,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-08,
da0b46fa-98f5-4821-b1bd-c9a3074bcf3e,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-09,
4e4bbb64-92a4-4022-b266-fd6a1261af5f,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-10,
b038d9e6-944e-4eb1-a34d-07fc14720385,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-11,
0da6962e-11b8-49bb-889d-11d06068b1c1,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-12,
daaf1b5c-8e1f-4236-ae4d-2d5b0bfa165d,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-13,
0dac0f3c-2f21-4be4-b606-5fd266545af3,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-14,
de1dd279-12f0-4d89-88c7-09228079d36d,,checklist-sectioned,not-started,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-15,
cf08de7b-cc35-4d13-ac62-e1a9dd410355,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-16,
2eeb1d25-36ff-4dcc-b3d0-1d1ccad53bba,,checklist-sectioned,not-started,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-17,
d454984e-fa2b-4002-af5b-59af024731db,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-18,
32fb881c-0f5a-46df-9d0c-d48ddc53900c,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-08b ,
d2260c8e-ec27-4743-99aa-21b51b818daf,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-10b,
6bbfee2c-8a56-47e4-9c44-db00b9584b71,,checklist-sectioned,work-in-progress,Multiplex Slab Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,Ground,C-GF-13 (F18 beam),
2fc992c1-9c75-4a10-b964-20f3c89a0e3b,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Slab,LG,,
2557bd77-5664-4243-a364-1ae2833ad57d,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,,,
ab7b3d4b-b641-4733-9d1d-2bc582c0cb16,,checklist-flat,not-started,SYS - Calcs & Drawings Upload,checklist-flat,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,Column Calcs & Drawings Upload,,
cf113030-154b-435d-8bcc-602a875ce177,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,,
92d2af94-7ced-4e07-8a51-0f9c6cddbfd7,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.1,
951ef5f8-16ca-4408-b7d1-8b8277660f9f,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.2,
fe824d2f-9346-49e4-bd7d-d33ddfabbc6d,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.3,
54a059a8-8dc3-4535-a8eb-df038ce247e5,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.4,
5dee3f58-888d-4cb0-ad8b-ebeda2e993f2,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.5,
ae30550c-a6b2-4e5e-b549-eb705e54cd95,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.6,
f3633ecc-4567-4730-abb3-843dcb861aa8,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.7,
82abf17c-f2ad-4a5c-aebb-d6f3891e1ada,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.8,
989c20f9-8590-40c6-a60d-1280936035c8,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.9,
3c186fd3-1c3b-4af9-a99c-c06aae4fde38,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LG,Pour 3.10,
0f182886-f767-4154-bb02-d9df704f337c,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,,
02dfce19-ed21-447c-804c-33061066c065,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 1,
e0da3ff7-19f3-48f0-a2dd-8d1d0da12210,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 2,
71f31028-1b3b-430a-9c4c-87fe05b8b9c5,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 3,
0a18fe59-5814-4e21-b37b-5336eb60c885,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 4,
35198e7a-132e-4202-8976-a68ba670142b,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 5,
a37f6402-5a37-47e1-83de-f7f302c6d750,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 6,
56d6a001-d7e4-4b8b-8a37-17c056e356ed,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 7,
0f01744c-8b31-4956-8c24-bf97a464df15,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 8,
ec217d3d-f809-4a3d-a9d4-f984d9d5e472,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 9,
a062eada-7e42-4814-a188-890e91ebc8cc,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 10,
19471073-4db2-453f-a7f6-281fc3369edf,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 11,
76d25fed-136c-49ee-a131-916d5e66dd94,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 12,
8d62d6ba-ef88-472f-9d5a-0ab1640891a4,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 13,
aa4cc624-4e21-433e-894a-3693ce6b38bc,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 14,
13d12feb-5d40-4899-886c-5c2c57a1bae6,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 15,
daa4e332-dd1d-4599-90d5-de930867bea1,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 16,
4e6e0de8-f327-4ae9-bcc8-759bcdf2ed59,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 17,
41674aeb-f3b9-4718-a451-63ffac504a59,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 18,
8e152f74-4ec8-41e8-b105-830af3b500df,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 19,
fb088e13-9f8f-48e4-8c0f-4b9685308bb5,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Pour 20,
864961f8-ac26-492c-bc72-df3d05c31f26,,folder-normal,work-in-progress,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Zone 7 & 8 GF Insitu Walls,
4e5e8acb-6ead-4054-9d5e-681f8b4c10a0,,checklist-sectioned,work-in-progress,Multiplex Core Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,LGM,Zone 7 & 8 GF Insitu Walls,Multiplex Core Concrete Pour ITP (V.132121)
ae46d476-774c-4387-9b71-d1ea03ed9aff,,folder-normal,not-started,,step,TRUE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,L00,,
7f313eb5-d954-4840-9b73-a61084c78c55,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,L00,Pour 1,
7fb6d2ec-dfeb-4dee-8884-9180dbd7d209,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,L00,Pour 2,
9c2d4398-5d57-4557-a36c-ce969ceb1c50,,checklist-sectioned,not-started,Multiplex Column Concrete Pour ITP (V.132121),checklist,FALSE,FALSE,Structure,Concrete Pours,"Zone C (Buildings C, D & E)",Podium,Columns/Walls,L00,Pour 3,
