Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Building 2A - Ground,,,,,,
,Scope,,,Building 2A,Ground,
,Rows,,,,,
,,101,dynamic,Building 2A,Ground,101
,,102,dynamic,Building 2A,Ground,102
,,103,dynamic,Building 2A,Ground,103
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2A - First,,,,,,
,Scope,,,Building 2A,First,
,Rows,,,,,
,,201,dynamic,Building 2A,First,201
,,202,dynamic,Building 2A,First,202
,,203,dynamic,Building 2A,First,203
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2A - Second,,,,,,
,Scope,,,Building 2A,Second,
,Rows,,,,,
,,301,dynamic,Building 2A,Second,301
,,302,dynamic,Building 2A,Second,302
,,303,dynamic,Building 2A,Second,303
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B North - Ground,,,,,,
,Scope,,,Building 2B North,Ground,
,Rows,,,,,
,,101,dynamic,Building 2B North,Ground,101
,,102,dynamic,Building 2B North,Ground,102
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B North - First,,,,,,
,Scope,,,Building 2B North,First,
,Rows,,,,,
,,201,dynamic,Building 2B North,First,201
,,202,dynamic,Building 2B North,First,202
,,203,dynamic,Building 2B North,First,203
,,204,dynamic,Building 2B North,First,204
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B North - Second,,,,,,
,Scope,,,Building 2B North,Second,
,Rows,,,,,
,,301,dynamic,Building 2B North,Second,301
,,302,dynamic,Building 2B North,Second,302
,,303,dynamic,Building 2B North,Second,303
,,304,dynamic,Building 2B North,Second,304
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B South - Ground,,,,,,
,Scope,,,Building 2B South,Ground,
,Rows,,,,,
,,105,dynamic,Building 2B South,Ground,105
,,106,dynamic,Building 2B South,Ground,106
,,107,dynamic,Building 2B South,Ground,107
,,108,dynamic,Building 2B South,Ground,108
,,109,dynamic,Building 2B South,Ground,109
,,110,dynamic,Building 2B South,Ground,110
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B South - First,,,,,,
,Scope,,,Building 2B South,First,
,Rows,,,,,
,,205,dynamic,Building 2B South,First,205
,,206,dynamic,Building 2B South,First,206
,,207,dynamic,Building 2B South,First,207
,,208,dynamic,Building 2B South,First,208
,,209,dynamic,Building 2B South,First,209
,,210,dynamic,Building 2B South,First,210
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2B South - Second,,,,,,
,Scope,,,Building 2B South,Second,
,Rows,,,,,
,,305,dynamic,Building 2B South,Second,305
,,306,dynamic,Building 2B South,Second,306
,,307,dynamic,Building 2B South,Second,307
,,308,dynamic,Building 2B South,Second,308
,,309,dynamic,Building 2B South,Second,309
,,310,dynamic,Building 2B South,Second,310
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2C - Ground,,,,,,
,Scope,,,Building 2C,Ground,
,Rows,,,,,
,,101,dynamic,Building 2C,Ground,101
,,102,dynamic,Building 2C,Ground,102
,,103,dynamic,Building 2C,Ground,103
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
Building 2C - First,,,,,,
