Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Level 2,,,,,
,Scope,,,Level 2,
,Rows,,,,
,,T01,dynamic,Level 2,T01
,,T02,dynamic,Level 2,T02
,,T03,dynamic,Level 2,T03
,,T04,dynamic,Level 2,T04
,,T05,dynamic,Level 2,T05
,,T06,dynamic,Level 2,T06
,,T07,dynamic,Level 2,T07
,,T08,dynamic,Level 2,T08
,,T09,dynamic,Level 2,T09
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
,,Silicone joints,,Silicone joints,
,,Trade clean,,Trade clean,
,,,,,
Level 3,,,,,
,Scope,,,Level 3,
,Rows,,,,
,,301,dynamic,Level 3,301
,,T01,dynamic,Level 3,T01
,,T02,dynamic,Level 3,T02
,,T03,dynamic,Level 3,T03
,,T04,dynamic,Level 3,T04
,,T05,dynamic,Level 3,T05
,,T06,dynamic,Level 3,T06
,,T07,dynamic,Level 3,T07
,,T08,dynamic,Level 3,T08
,,T09,dynamic,Level 3,T09
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
,,Silicone joints,,Silicone joints,
,,Trade clean,,Trade clean,
,,,,,
Level 4,,,,,
,Scope,,,Level 4,
,Rows,,,,
,,401,dynamic,Level 4,401
,,402,dynamic,Level 4,402
,,403,dynamic,Level 4,403
,,404,dynamic,Level 4,404
,,405,dynamic,Level 4,405
,,406,dynamic,Level 4,406
,,407,dynamic,Level 4,407
,,408,dynamic,Level 4,408
,,409,dynamic,Level 4,409
,,410,dynamic,Level 4,410
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
,,Silicone joints,,Silicone joints,
,,Fixings drilled & chem-set,,Fixings drilled & chem-set,
,,Hardware installed per PS1,,Hardware installed per PS1,
,,Glass installed & plumbed per PS1,,Glass installed & plumbed per PS1,
,,Hand-rail / link-rail installed,,Hand-rail / link-rail installed,
,,Cover Caps and end caps Installed ,,Cover Caps and end caps Installed ,
,,Trade clean,,Trade clean,
,,,,,
Level 5,,,,,
,Scope,,,Level 5,
,Rows,,,,
,,501,dynamic,Level 5,501
,,502,dynamic,Level 5,502
,,503,dynamic,Level 5,503
,,504,dynamic,Level 5,504
,,505,dynamic,Level 5,505
,,506,dynamic,Level 5,506
,,507,dynamic,Level 5,507
,,508,dynamic,Level 5,508
,,509,dynamic,Level 5,509
,,510,dynamic,Level 5,510
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
,,Silicone joints,,Silicone joints,
,,Fixings drilled & chem-set,,Fixings drilled & chem-set,
,,Hardware installed per PS1,,Hardware installed per PS1,
,,Glass installed & plumbed per PS1,,Glass installed & plumbed per PS1,
,,Hand-rail / link-rail installed,,Hand-rail / link-rail installed,
,,Cover Caps and end caps Installed ,,Cover Caps and end caps Installed ,
,,Trade clean,,Trade clean,
,,,,,
Level 6,,,,,
,Scope,,,Level 6,
,Rows,,,,
,,601,dynamic,Level 6,601
,,602,dynamic,Level 6,602
,,603,dynamic,Level 6,603
,,604,dynamic,Level 6,604
,,605,dynamic,Level 6,605
,,606,dynamic,Level 6,606
,,607,dynamic,Level 6,607
,,608,dynamic,Level 6,608
,,609,dynamic,Level 6,609
,,610,dynamic,Level 6,610
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
,,Silicone joints,,Silicone joints,
,,Fixings drilled & chem-set,,Fixings drilled & chem-set,
,,Hardware installed per PS1,,Hardware installed per PS1,
,,Glass installed & plumbed per PS1,,Glass installed & plumbed per PS1,
,,Hand-rail / link-rail installed,,Hand-rail / link-rail installed,
,,Cover Caps and end caps Installed ,,Cover Caps and end caps Installed ,
,,Trade clean,,Trade clean,
,,,,,
Level 7,,,,,
,Scope,,,Level 7,
,Rows,,,,
,,701,dynamic,Level 7,701
,,702,dynamic,Level 7,702
,,703,dynamic,Level 7,703
,,704,dynamic,Level 7,704
,,705,dynamic,Level 7,705
,,706,dynamic,Level 7,706
,,707,dynamic,Level 7,707
,,708,dynamic,Level 7,708
,,709,dynamic,Level 7,709
,,710,dynamic,Level 7,710
,Columns,,,,
,,Channel installed,,Channel installed,
,,Hardware installed,,Hardware installed,
,,Glass installed,,Glass installed,
