Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
North - L0 (East),,,,,,
,Scope,,,North,L0,
,Rows,,,,,
,,North - L0 (East),dynamic,North,L0,East
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L0 (North),,,,,,
,Scope,,,North,L0,
,Rows,,,,,
,,North - L0 (North),dynamic,North,L0,North
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L0 (South),,,,,,
,Scope,,,North,L0,
,Rows,,,,,
,,North - L0 (South),dynamic,North,L0,South
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L0 (West),,,,,,
,Scope,,,North,L0,
,Rows,,,,,
,,North - L0 (West),dynamic,North,L0,West
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L1 (East),,,,,,
,Scope,,,North,L1,
,Rows,,,,,
,,North - L1 (East),dynamic,North,L1,East
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L1 (North),,,,,,
,Scope,,,North,L1,
,Rows,,,,,
,,North - L1 (North),dynamic,North,L1,North
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L1 (South),,,,,,
,Scope,,,North,L1,
,Rows,,,,,
,,North - L1 (South),dynamic,North,L1,South
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L1 (West),,,,,,
,Scope,,,North,L1,
,Rows,,,,,
,,North - L1 (West),dynamic,North,L1,West
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L2 (East),,,,,,
,Scope,,,North,L2,
,Rows,,,,,
,,North - L2 (East),dynamic,North,L2,East
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L2 (North),,,,,,
,Scope,,,North,L2,
,Rows,,,,,
,,North - L2 (North),dynamic,North,L2,North
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L2 (South),,,,,,
,Scope,,,North,L2,
,Rows,,,,,
,,North - L2 (South),dynamic,North,L2,South
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L2 (West),,,,,,
,Scope,,,North,L2,
,Rows,,,,,
,,North - L2 (West),dynamic,North,L2,West
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L3 (East),,,,,,
,Scope,,,North,L3,
,Rows,,,,,
,,North - L3 (East),dynamic,North,L3,East
,Columns,,,,,
,,Frame prep,,Frame prep,,
,,Glass installed correct way around,,Glass installed correct way around,,
,,Beads installed,,Beads installed,,
,,Wedge installed,,Wedge installed,,
,,Trade clean,,Trade clean,,
,,,,,,
North - L3 (North),,,,,,
,Scope,,,North,L3,
,Rows,,,,,
,,North - L3 (North),dynamic,North,L3,North
,Columns,,,,,
