"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
"Overall Progress"
,"Scope",,
,"Rows"
,,"Building 2A","grouping"
,,"Ground","grouping"
,,"101","dynamic","101","building 2a","ground"
,,"102","dynamic","102","building 2a","ground"
,,"103","dynamic","103","building 2a","ground"
,,"First","grouping"
,,"201","dynamic","201","building 2a","first"
,,"202","dynamic","202","building 2a","first"
,,"203","dynamic","203","building 2a","first"
,,"Second","grouping"
,,"301","dynamic","301","building 2a","second"
,,"302","dynamic","302","building 2a","second"
,,"303","dynamic","303","building 2a","second"
,,"Building 2B North","grouping"
,,"Ground","grouping"
,,"101","dynamic","101","ground","building 2b north"
,,"102","dynamic","102","ground","building 2b north"
,,"First","grouping"
,,"201","dynamic","201","first","building 2b north"
,,"202","dynamic","202","first","building 2b north"
,,"203","dynamic","203","first","building 2b north"
,,"204","dynamic","204","first","building 2b north"
,,"Second","grouping"
,,"301","dynamic","301","building 2b north","second"
,,"302","dynamic","302","building 2b north","second"
,,"303","dynamic","303","building 2b north","second"
,,"304","dynamic","304","building 2b north","second"
,,"Building 2B South","grouping"
,,"Ground","grouping"
,,"105","dynamic","105","building 2b south","ground"
,,"106","dynamic","106","building 2b south","ground"
,,"107","dynamic","107","building 2b south","ground"
,,"108","dynamic","108","building 2b south","ground"
,,"109","dynamic","109","building 2b south","ground"
,,"110","dynamic","110","building 2b south","ground"
,,"First","grouping"
,,"205","dynamic","205","building 2b south","first"
,,"206","dynamic","206","building 2b south","first"
,,"207","dynamic","207","building 2b south","first"
,,"208","dynamic","208","building 2b south","first"
,,"209","dynamic","209","building 2b south","first"
,,"210","dynamic","210","building 2b south","first"
,,"Second","grouping"
,,"305","dynamic","305","building 2b south","second"
,,"306","dynamic","306","building 2b south","second"
,,"307","dynamic","307","building 2b south","second"
,,"308","dynamic","308","building 2b south","second"
,,"309","dynamic","309","building 2b south","second"
,,"310","dynamic","310","building 2b south","second"
,,"Building 2C","grouping"
,,"Ground","grouping"
,,"101","dynamic","101","ground","building 2c"
,,"102","dynamic","102","ground","building 2c"
,,"103","dynamic","103","ground","building 2c"
,,"First","grouping"
,,"201","dynamic","201","first","building 2c"
,,"202","dynamic","202","first","building 2c"
,,"203","dynamic","203","first","building 2c"
,,"Second","grouping"
,,"301","dynamic","301","building 2c","second"
,,"302","dynamic","302","building 2c","second"
,,"303","dynamic","303","building 2c","second"
,"Columns"
,,"Frame prep",,"frame prep"
,,"Ensure setting blocks @ quarter points","Ensure setting blocks @ quarter points","frame prep"
,,"Glass installed correct way around",,"glass installed correct way around"
,,"Check edge-work & unit marking","Check edge-work & unit marking","glass installed correct way around"
,,"Beads installed",,"beads installed"
,,"Wedge installed",,"wedge installed"
,,"Correct wedge per specification","Correct wedge per specification","wedge installed"
,,"Trade clean",,"trade clean"

