Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4
ec1ae048-e7a0-4fbf-afdd-687daccb3c53,,pass,,folder,TRUE,FALSE,Internal,,,
f435e4cb-0926-47b6-8de4-9e0fae13faed,,pass,,folder,TRUE,FALSE,Internal,Lower Ground,,
2a8b704d-a3fb-411b-a8ff-b5646ceb47f9,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Lower Ground,W0.03-1,
8f40583b-7008-4c32-bab3-6b1f58b46409,,pass,,folder,TRUE,FALSE,Internal,Ground/L1,,
f5cc703d-7e22-4419-b618-07d8de471df1,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,D1.01-1,
3a984355-3b2a-4124-b3a4-aad2d034ca19,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,D1.13-3,
c13d4b7f-a150-441e-96d2-55bc1d5d10d1,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,D1.31-1,
6092b545-83bb-4566-8e95-327b5f4fe8f9,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.02-1,
5bb5d0e9-c96e-46c6-a505-07bdd9b7460d,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.06-1,
08bdc801-5a22-4893-92db-18bb060e2918,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.10-1,
8c33536b-573e-411b-b621-054d9cbe9841,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.11-1,
b782b53c-52a9-43f8-9091-ed73b40dfca7,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.12-1,
002d69fe-fc3a-4722-b5c2-b2ddee72beb8,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.17-1,
e1b600ab-cbd6-4f9a-b8d4-e410db2032c5,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.17-2,
32230797-459d-4890-af5a-6ec38acede70,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.18-1,
036cff2d-4ff6-464f-b07c-355b1b34e688,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.18-2,
cfc3a424-2a76-4e0b-9db3-03bac20d716c,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.24-1,
0adfc4c6-247d-47da-8d02-c31f792ef648,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.24-3,
5303b6a9-4c5b-451b-afcb-2903d00a1672,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.27-1,
64b682c5-a088-4cb4-ab47-4be671202da0,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.28-1,
af377e3e-3cbd-4c04-82a1-e120e4dbca8a,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.28-2,
4a33e5c8-e1f7-41ef-ba92-1c5fbc0afbf5,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.32-1,
fe6f276b-5a2d-488c-9241-73005003c240,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.32-2,
64bf7b23-4265-4f0f-8e27-7f79135bba53,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.38-1,
01a063d8-9caf-4a10-bf8b-39126f9f21a6,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Ground/L1,W1.38-2,
dd8d8291-06f0-4772-988e-edcabaf2bfeb,,pass,,folder,TRUE,FALSE,Internal,Level 1,,
8a9598fb-7026-442a-a933-64cd98296a40,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,D1.76-1,
23f30c54-64db-4105-8a4b-0244211b42ff,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,D1.82-1,
d0da7113-6d73-4933-9ca8-eb7376d243b8,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,W1.63-2,
357c55be-f9f9-4f98-8fcc-3822a139f0eb,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,W1.65-1,
7d82faa5-87d1-4df4-a1ef-86108e924967,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,W1.73-1,
472654c5-bc25-4f52-8df1-3240481a7a54,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,W1.77-1,
531dbcbf-e60d-4798-bac6-e93faa5ecdfe,,pass,QA - Captive Glazing,checklist,FALSE,FALSE,Internal,Level 1,W1.79-1,
