Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Building A  - Ground,,,,,,
,Scope,,,Building A ,Ground,
,Rows,,,,,
,,Ground - Podium,dynamic,Building A ,Ground,Podium
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 1,,,,,,
,Scope,,,Building A ,Level 1,
,Rows,,,,,
,,Level 1 - Podium,dynamic,Building A ,Level 1,Podium
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 2,,,,,,
,Scope,,,Building A ,Level 2,
,Rows,,,,,
,,Level 2 - Podium,dynamic,Building A ,Level 2,Podium
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 3,,,,,,
,Scope,,,Building A ,Level 3,
,Rows,,,,,
,,Level 3 - Podium,dynamic,Building A ,Level 3,Podium
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 4,,,,,,
,Scope,,,Building A ,Level 4,
,Rows,,,,,
,,Level 4 - West,dynamic,Building A ,Level 4,West
,,Level 4 - North,dynamic,Building A ,Level 4,North
,,Level 4 - East,dynamic,Building A ,Level 4,East
,,Level 4 - South,dynamic,Building A ,Level 4,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 5,,,,,,
,Scope,,,Building A ,Level 5,
,Rows,,,,,
,,Level 5 - West,dynamic,Building A ,Level 5,West
,,Level 5 - North,dynamic,Building A ,Level 5,North
,,Level 5 - East,dynamic,Building A ,Level 5,East
,,Level 5 - South,dynamic,Building A ,Level 5,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 6,,,,,,
,Scope,,,Building A ,Level 6,
,Rows,,,,,
,,Level 6 - West,dynamic,Building A ,Level 6,West
,,Level 6 - North,dynamic,Building A ,Level 6,North
,,Level 6 - East,dynamic,Building A ,Level 6,East
,,Level 6 - South,dynamic,Building A ,Level 6,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 7,,,,,,
,Scope,,,Building A ,Level 7,
,Rows,,,,,
,,Level 7 - West,dynamic,Building A ,Level 7,West
,,Level 7 - North,dynamic,Building A ,Level 7,North
,,Level 7 - East,dynamic,Building A ,Level 7,East
,,Level 7 - South,dynamic,Building A ,Level 7,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 8,,,,,,
,Scope,,,Building A ,Level 8,
,Rows,,,,,
,,Level 8 - West,dynamic,Building A ,Level 8,West
,,Level 8 - North,dynamic,Building A ,Level 8,North
,,Level 8 - East,dynamic,Building A ,Level 8,East
,,Level 8 - South,dynamic,Building A ,Level 8,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 9,,,,,,
,Scope,,,Building A ,Level 9,
,Rows,,,,,
,,Level 9 - West,dynamic,Building A ,Level 9,West
,,Level 9 - North,dynamic,Building A ,Level 9,North
,,Level 9 - East,dynamic,Building A ,Level 9,East
,,Level 9 - South,dynamic,Building A ,Level 9,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 10,,,,,,
,Scope,,,Building A ,Level 10,
,Rows,,,,,
,,Level 10 - West,dynamic,Building A ,Level 10,West
,,Level 10 - North,dynamic,Building A ,Level 10,North
,,Level 10 - East,dynamic,Building A ,Level 10,East
,,Level 10 - South,dynamic,Building A ,Level 10,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 11,,,,,,
,Scope,,,Building A ,Level 11,
,Rows,,,,,
,,Level 11 - West,dynamic,Building A ,Level 11,West
,,Level 11 - North,dynamic,Building A ,Level 11,North
,,Level 11 - East,dynamic,Building A ,Level 11,East
,,Level 11 - South,dynamic,Building A ,Level 11,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 12,,,,,,
,Scope,,,Building A ,Level 12,
,Rows,,,,,
,,Level 12 - West,dynamic,Building A ,Level 12,West
,,Level 12 - North,dynamic,Building A ,Level 12,North
,,Level 12 - East,dynamic,Building A ,Level 12,East
,,Level 12 - South,dynamic,Building A ,Level 12,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 13,,,,,,
,Scope,,,Building A ,Level 13,
,Rows,,,,,
,,Level 13 - West,dynamic,Building A ,Level 13,West
,,Level 13 - North,dynamic,Building A ,Level 13,North
,,Level 13 - East,dynamic,Building A ,Level 13,East
,,Level 13 - South,dynamic,Building A ,Level 13,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 14,,,,,,
,Scope,,,Building A ,Level 14,
,Rows,,,,,
,,Level 14 - West,dynamic,Building A ,Level 14,West
,,Level 14 - North,dynamic,Building A ,Level 14,North
,,Level 14 - East,dynamic,Building A ,Level 14,East
,,Level 14 - South,dynamic,Building A ,Level 14,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
,,Trade Clean,,Trade Clean,,
,,,,,,
Building A  - Level 15,,,,,,
,Scope,,,Building A ,Level 15,
,Rows,,,,,
,,Level 15 - West,dynamic,Building A ,Level 15,West
,,Level 15 - North,dynamic,Building A ,Level 15,North
,,Level 15 - East,dynamic,Building A ,Level 15,East
,,Level 15 - South,dynamic,Building A ,Level 15,South
,Columns,,,,,
,,Frame Prep,,Frame Prep,,
,,Glass Installed,,Glass Installed,,
,,Beads Installed,,Beads Installed,,
,,Wedge Installed,,Wedge Installed,,
