resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 4,,,,,,,,
ITP-212 Testing and Commissioning,checklist,,,,ITP-212 – Testing and Commissioning,,,,,,,
ITC-216.1 In-Slab Works,checklist,,,,ITC-216.1 – In-Slab Works,,,,,,,
ITP-216 In-Slab Works Installation,checklist,,,,ITP-216 – In-Slab Works Installation,,,,,,,
ITP-222 Horizontal Cabling,checklist,,,,ITP-222 – Horizontal Cabling,,,,,,,
ITP-227 Backbone Copper Cabling,checklist,,,,ITP-227 – Backbone Cabling,,,,,,,
ITP-226 Fibre Optic Cable,checklist,,,,ITP-226 – Fibre Optic Cabling,,,,,,,
,step,,,Level 5,,,,,,,,
ITP-212 Testing and Commissioning,checklist,,,,ITP-212 – Testing and Commissioning,,,,,,,
ITC-216.1 In-Slab Works,checklist,,,,ITC-216.1 – In-Slab Works,,,,,,,
ITP-216 In-Slab Works Installation,checklist,,,,ITP-216 – In-Slab Works Installation,,,,,,,
ITP-222 Horizontal Cabling,checklist,,,,ITP-222 – Horizontal Cabling,,,,,,,
ITP-227 Backbone Copper Cabling,checklist,,,,ITP-227 – Backbone Cabling,,,,,,,
ITP-226 Fibre Optic Cable,checklist,,,,ITP-226 – Fibre Optic Cabling,,,,,,,
,step,,,Level 6,,,,,,,,
ITP-212 Testing and Commissioning,checklist,,,,ITP-212 – Testing and Commissioning,,,,,,,
ITC-216.1 In-Slab Works,checklist,,,,ITC-216.1 – In-Slab Works,,,,,,,
ITP-216 In-Slab Works Installation,checklist,,,,ITP-216 – In-Slab Works Installation,,,,,,,
ITP-222 Horizontal Cabling,checklist,,,,ITP-222 – Horizontal Cabling,,,,,,,
ITP-227 Backbone Copper Cabling,checklist,,,,ITP-227 – Backbone Cabling,,,,,,,
ITP-226 Fibre Optic Cable,checklist,,,,ITP-226 – Fibre Optic Cabling,,,,,,,
,step,,,Level 7,,,,,,,,
ITP-212 Testing and Commissioning,checklist,,,,ITP-212 – Testing and Commissioning,,,,,,,
ITC-216.1 In-Slab Works,checklist,,,,ITC-216.1 – In-Slab Works,,,,,,,
ITP-216 In-Slab Works Installation,checklist,,,,ITP-216 – In-Slab Works Installation,,,,,,,
ITP-222 Horizontal Cabling,checklist,,,,ITP-222 – Horizontal Cabling,,,,,,,
ITP-227 Backbone Copper Cabling,checklist,,,,ITP-227 – Backbone Cabling,,,,,,,
ITP-226 Fibre Optic Cable,checklist,,,,ITP-226 – Fibre Optic Cabling,,,,,,,
