resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Pour 1,,,,,,,,
,step,,,Pour 2,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 3,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 4,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 5,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 6,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 7,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
,step,,,Pour 8,,,,,,,,
ITR No.33 - Installing Underground Services (Electrical),checklist,,,,Electrical Conduit Install,,,,,,,
ITR No.33C - Installing Underground Services (Comms),checklist,,,,Communication Conduit Install,,,,,,,
