"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1c253d37-7954-45bb-861e-3629e80bcbc8","","not-started","","folder","TRUE","FALSE","Construction Boards"
"286a3561-fa3e-4a87-86cd-e279643064fb","","not-started","","folder","TRUE","FALSE","Construction Boards","Ground Floor"
"b6f38212-fefe-47d0-be0a-afdc3e7c1230","","not-started","","folder","TRUE","FALSE","Construction Boards","Ground Floor","TDB-MP01"
"5d8fc29d-9a24-4cad-a7db-90c4c8e963ff","","no-status-not-started","Upload CCEW Attachment","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","CCEW attachment"
"fca5b8df-74fe-490b-b8bd-a27c6d104d8a","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Initial","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Initial"
"e6531661-3581-4e4c-96ae-84ca7e97ae60","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"cdd35a32-ea19-42d2-8ac5-8dad4a9503a0","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"6b4c3737-de5d-476d-8d9d-fd5e5843c28a","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"5f882b65-78d4-4305-a2b5-191d0edcae84","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"c9918626-359b-49e3-acb5-f662e467a162","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - 6 Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","6 monthly"
"04dac6a9-34b3-462a-9f9a-df48f1b969cd","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"7517e4df-1ca8-4a37-afca-6ab47b4f339a","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"e413858c-d008-42cd-88fc-84b49387efbc","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"0035ae08-a41b-4b30-a79a-a7c912cd8c8c","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
"4c9dea36-39b0-4866-95ca-e1dfe6e2b55f","","not-started","WHS-PRO-041 F-03 Construction Switchboard and Wiring Checklist - Monthly","checklist","FALSE","FALSE","Construction Boards","Ground Floor","TDB-MP01","Monthly"
