Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Rough In (Cavity Pockets & PMJ),,,,,Yes,Rough In (Cavity Pockets & PMJ),0de2fc2d-2a9c-4b51-9a4c-483351c078b3
checkpoint-status,,,checkpoint,Cavity pockets installed,,,,,,,
checkpoint-status,,,checkpoint,Add pressed metal jamb,,,,,,,
checkpoint-status,,,checkpoint,Add window noggin,,,,,,,
