,,"Level 3 - DDA Bathroom",,"dda bathroom","site qa","fit off","building b","level 3"
,,"Level 4 - Apartment 4.01",,"level 4","site qa","fit off","building b","apartment 4.01"
,,"Level 4 - Apartment 4.02",,"level 4","site qa","fit off","apartment 4.02","building b"
,,"Level 4 - Apartment 4.03",,"level 4","site qa","fit off","apartment 4.03","building b"
,,"Level 4 - Apartment 4.04",,"level 4","site qa","fit off","apartment 4.04","building b"
,,"Level 4 - Apartment 4.05",,"level 4","apartment 4.05","site qa","fit off","building b"
,,"Level 4 - DDA Bathroom",,"level 4","dda bathroom","site qa","fit off","building b"
,,"Level 5 - Apartment 5.01",,"apartment 5.01","level 5","site qa","fit off","building b"
,,"Level 5 - Apartment 5.02",,"level 5","apartment 5.02","site qa","fit off","building b"
,,"Level 5 - Apartment 5.03",,"level 5","apartment 5.03","site qa","fit off","building b"
,,"Level 5 - DDA Bathroom",,"level 5","dda bathroom","site qa","fit off","building b"
,,"Level 6 - Apartment 6.01",,"level 6","site qa","fit off","building b","apartment 6.01"
,,"Level 6 - Apartment 6.02",,"apartment 6.02","level 6","site qa","fit off","building b"
,,"Level 6 - Apartment 6.03",,"apartment 6.03","level 6","site qa","fit off","building b"
,,"Level 6 - DDA Bathroom",,"dda bathroom","level 6","site qa","fit off","building b"
,,"Level 7 - Apartment 7.01",,"site qa","fit off","level 7","building b","apartment 7.01"
,,"Level 7 - DDA Bathroom",,"dda bathroom","site qa","fit off","level 7","building b"
,"Columns"
,,"Laundry Trough",,"laundry trough"
,,"Laundry Trough Mixer",,"laundry trough mixer"
,,"Laundry Trough Mini Stops",,"laundry trough mini stops"
,,"Laundry Trough Waste",,"laundry trough waste"
,,"Hot Water Unit",,"hot water unit"
,,"Laundry Floor wastes - cleared of blockages",,"floor wastes - cleared of blockages","laundry fit off"
,,"Kitchen Mini Stops",,"kitchen mini stops"
,,"Kitchen Sink Waste",,"kitchen sink waste"
,,"Kitchen Sink Mixer",,"kitchen sink mixer"
,,"Kitchen Dishwasher",,"kitchen dishwasher"
,,"Balcony Tap",,"balcony tap"
,,"Bathroom Shower Mixer",,"bathroom shower mixer"
,,"Bathroom Shower Rail/Rose",,"bathroom shower rail/rose"
,,"Bathroom Basin",,"bathroom basin"
,,"Bathroom Basin Mixer",,"bathroom basin mixer"
,,"Bathroom Bottle Trap",,"bathroom bottle trap"
,,"Bathroom Toilet",,"bathroom toilet"
,,"Bathroom Urinal",,"bathroom urinal"
,,"Bathroom Floor wastes - cleared of blockages",,"floor wastes - cleared of blockages","bathroom fit off"
,,"DDA Bathroom Floor wastes - cleared of blockages",,"floor wastes - cleared of blockages","dda bathroom"

"Commissioning - Detailed Progress"
,"Scope",,,"commissioning"
,"Rows"
,,"Building A - Commissioning","grouping","building a - commissioning"
,,"Ground - Apartment G.01",,"apartment g.01","ground","site qa","building a","commissioning"
,,"Ground - Apartment G.02",,"apartment g.02","ground","site qa","building a","commissioning"
,,"Ground - Apartment G.03",,"ground","site qa","building a","commissioning","apartment g.03"
,,"Ground - Apartment G.04",,"ground","site qa","building a","commissioning","apartment g.04"
,,"Ground - Apartment G.05",,"ground","site qa","apartment g.05","building a","commissioning"
,,"Ground - Apartment G.06",,"ground","site qa","building a","apartment g.06","commissioning"
,,"Ground - Apartment G.07",,"ground","apartment g.07","site qa","building a","commissioning"
,,"Ground - Apartment G.08",,"ground","site qa","apartment g.08","building a","commissioning"
,,"Ground - Apartment G.09",,"apartment g.09","ground","site qa","building a","commissioning"
,,"Ground - Apartment G.10",,"ground","apartment g.10","site qa","building a","commissioning"
,,"Ground - Apartment G.11",,"ground","site qa","apartment g.11","building a","commissioning"
,,"Ground - Apartment G.12",,"apartment g.12","ground","site qa","building a","commissioning"
,,"Ground - Apartment G.13",,"apartment g.13","ground","site qa","building a","commissioning"
,,"Ground - Apartment G.14",,"ground","site qa","building a","commissioning","apartment g.14"
,,"Ground - Apartment G.15",,"ground","site qa","building a","commissioning","apartment g.15"
,,"Ground - Apartment G.16",,"ground","site qa","apartment g.16","building a","commissioning"
,,"Ground - Apartment G.17",,"ground","site qa","building a","apartment g.17","commissioning"
,,"Ground - Apartment G.18",,"ground","apartment g.18","site qa","building a","commissioning"
,,"Ground - Apartment G.19",,"ground","site qa","apartment g.19","building a","commissioning"
,,"Ground - Apartment G.20",,"ground","site qa","building a","apartment g.20","commissioning"
,,"Level 1 - Apartment 1.01",,"apartment 1.01","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.02",,"site qa","apartment 1.02","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.03",,"apartment 1.03","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.04",,"apartment 1.04","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.05",,"site qa","building a","level 1","commissioning","apartment 1.05"
,,"Level 1 - Apartment 1.06",,"site qa","building a","level 1","commissioning","apartment 1.06"
,,"Level 1 - Apartment 1.07",,"site qa","apartment 1.07","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.08",,"site qa","building a","level 1","apartment 1.08","commissioning"
,,"Level 1 - Apartment 1.09",,"apartment 1.09","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.10",,"site qa","apartment 1.10","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.11",,"site qa","building a","level 1","apartment 1.11","commissioning"
,,"Level 1 - Apartment 1.12",,"apartment 1.12","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.13",,"site qa","apartment 1.13","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.14",,"apartment 1.14","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.15",,"apartment 1.15","site qa","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.16",,"site qa","building a","level 1","commissioning","apartment 1.16"
,,"Level 1 - Apartment 1.17",,"site qa","building a","level 1","commissioning","apartment 1.17"
,,"Level 1 - Apartment 1.18",,"site qa","apartment 1.18","building a","level 1","commissioning"
,,"Level 1 - Apartment 1.19",,"site qa","building a","level 1","apartment 1.19","commissioning"
,,"Level 1 - Apartment 1.20",,"site qa","building a","level 1","commissioning","apartment 1.20"
,,"Level 1 - Apartment 1.21",,"site qa","apartment 1.21","building a","level 1","commissioning"
,,"Level 2 - Apartment 2.01",,"site qa","building a","apartment 2.01","commissioning","level 2"
,,"Level 2 - Apartment 2.02",,"apartment 2.02","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.03",,"site qa","apartment 2.03","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.04",,"apartment 2.04","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.05",,"apartment 2.05","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.06",,"site qa","building a","commissioning","level 2","apartment 2.06"
,,"Level 2 - Apartment 2.07",,"site qa","building a","commissioning","level 2","apartment 2.07"
,,"Level 2 - Apartment 2.08",,"site qa","apartment 2.08","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.09",,"site qa","building a","apartment 2.09","commissioning","level 2"
,,"Level 2 - Apartment 2.10",,"site qa","building a","commissioning","level 2","apartment 2.10"
,,"Level 2 - Apartment 2.11",,"site qa","apartment 2.11","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.12",,"site qa","building a","apartment 2.12","commissioning","level 2"
,,"Level 2 - Apartment 2.13",,"apartment 2.13","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.14",,"site qa","apartment 2.14","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.15",,"apartment 2.15","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.16",,"apartment 2.16","site qa","building a","commissioning","level 2"
,,"Level 2 - Apartment 2.17",,"site qa","building a","commissioning","level 2","apartment 2.17"
,,"Level 3 - Apartment 3.01",,"site qa","building a","apartment 3.01","commissioning","level 3"
,,"Level 3 - Apartment 3.02",,"site qa","apartment 3.02","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.03",,"site qa","apartment 3.03","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.04",,"apartment 3.04","site qa","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.05",,"apartment 3.05","site qa","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.06",,"apartment 3.06","site qa","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.07",,"site qa","building a","commissioning","level 3","apartment 3.07"
,,"Level 3 - Apartment 3.08",,"site qa","building a","commissioning","apartment 3.08","level 3"
,,"Level 3 - Apartment 3.09",,"site qa","building a","apartment 3.09","commissioning","level 3"
,,"Level 3 - Apartment 3.10",,"site qa","building a","commissioning","level 3","apartment 3.10"
,,"Level 3 - Apartment 3.11",,"site qa","building a","commissioning","apartment 3.11","level 3"
,,"Level 3 - Apartment 3.12",,"site qa","building a","apartment 3.12","commissioning","level 3"
,,"Level 3 - Apartment 3.13",,"site qa","apartment 3.13","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.14",,"site qa","apartment 3.14","building a","commissioning","level 3"
,,"Level 3 - Apartment 3.15",,"apartment 3.15","site qa","building a","commissioning","level 3"
,,"Building B - Commissioning","grouping","building b - commissioning"
,,"Ground - Apartment G.01",,"apartment g.01","ground","site qa","building b","commissioning"
,,"Ground - Apartment G.02",,"apartment g.02","ground","site qa","building b","commissioning"
,,"Ground - Apartment G.03",,"ground","site qa","building b","commissioning","apartment g.03"
,,"Ground - Apartment G.04",,"ground","site qa","building b","commissioning","apartment g.04"
,,"Ground - Apartment G.05",,"ground","site qa","apartment g.05","building b","commissioning"
,,"Ground - Apartment G.06",,"ground","site qa","apartment g.06","building b","commissioning"
,,"Ground - Apartment G.07",,"ground","apartment g.07","site qa","building b","commissioning"
,,"Ground - Apartment G.08",,"ground","site qa","apartment g.08","building b","commissioning"
,,"Ground - Apartment G.09",,"apartment g.09","ground","site qa","building b","commissioning"
,,"Ground - Apartment G.10",,"ground","apartment g.10","site qa","building b","commissioning"
,,"Ground - Apartment G.11",,"ground","site qa","apartment g.11","building b","commissioning"
,,"Ground - Apartment G.12",,"apartment g.12","ground","site qa","building b","commissioning"
,,"Ground - Apartment G.13",,"apartment g.13","ground","site qa","building b","commissioning"
,,"Ground - Apartment G.14",,"ground","site qa","building b","commissioning","apartment g.14"
,,"Ground - Apartment G.15",,"ground","site qa","building b","commissioning","apartment g.15"
,,"Ground - Apartment G.16",,"ground","site qa","apartment g.16","building b","commissioning"
,,"Ground - Apartment G.17",,"ground","site qa","apartment g.17","building b","commissioning"
,,"Ground - Apartment G.18",,"ground","apartment g.18","site qa","building b","commissioning"
,,"Ground - Apartment G.19",,"ground","site qa","apartment g.19","building b","commissioning"
,,"Level 1 - Apartment 1.01",,"apartment 1.01","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.02",,"site qa","apartment 1.02","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.03",,"apartment 1.03","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.04",,"apartment 1.04","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.05",,"site qa","level 1","building b","commissioning","apartment 1.05"
,,"Level 1 - Apartment 1.06",,"site qa","level 1","building b","commissioning","apartment 1.06"
,,"Level 1 - Apartment 1.07",,"site qa","apartment 1.07","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.08",,"site qa","level 1","apartment 1.08","building b","commissioning"
,,"Level 1 - Apartment 1.09",,"apartment 1.09","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.10",,"site qa","apartment 1.10","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.11",,"site qa","level 1","apartment 1.11","building b","commissioning"
,,"Level 1 - Apartment 1.12",,"apartment 1.12","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.13",,"site qa","apartment 1.13","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.14",,"apartment 1.14","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.15",,"apartment 1.15","site qa","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.16",,"site qa","level 1","building b","commissioning","apartment 1.16"
,,"Level 1 - Apartment 1.17",,"site qa","level 1","building b","commissioning","apartment 1.17"
,,"Level 1 - Apartment 1.18",,"site qa","apartment 1.18","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.19",,"site qa","level 1","apartment 1.19","building b","commissioning"
,,"Level 1 - Apartment 1.20",,"site qa","level 1","building b","commissioning","apartment 1.20"
,,"Level 1 - Apartment 1.21",,"site qa","apartment 1.21","level 1","building b","commissioning"
,,"Level 1 - Apartment 1.22",,"site qa","level 1","apartment 1.22","building b","commissioning"
,,"Level 1 - Apartment 1.23",,"apartment 1.23","site qa","level 1","building b","commissioning"
,,"Level 2 - Apartment 2.01",,"site qa","apartment 2.01","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.02",,"apartment 2.02","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.03",,"site qa","apartment 2.03","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.04",,"apartment 2.04","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.05",,"apartment 2.05","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.06",,"site qa","building b","commissioning","level 2","apartment 2.06"
,,"Level 2 - Apartment 2.07",,"site qa","building b","commissioning","level 2","apartment 2.07"
,,"Level 2 - Apartment 2.08",,"site qa","apartment 2.08","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.09",,"site qa","apartment 2.09","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.10",,"site qa","building b","commissioning","level 2","apartment 2.10"
,,"Level 2 - Apartment 2.11",,"site qa","apartment 2.11","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.12",,"site qa","apartment 2.12","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.13",,"apartment 2.13","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.14",,"site qa","apartment 2.14","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.15",,"apartment 2.15","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.16",,"apartment 2.16","site qa","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.17",,"site qa","building b","commissioning","level 2","apartment 2.17"
,,"Level 2 - Apartment 2.18",,"site qa","building b","commissioning","level 2","apartment 2.18"
,,"Level 2 - Apartment 2.19",,"site qa","apartment 2.19","building b","commissioning","level 2"
,,"Level 2 - Apartment 2.20",,"site qa","building b","commissioning","level 2","apartment 2.20"
,,"Level 2 - Apartment 2.21",,"site qa","building b","commissioning","level 2","apartment 2.21"
,,"Level 2 - Apartment 2.22",,"site qa","apartment 2.22","building b","commissioning","level 2"
,,"Level 3 - Apartment 3.01",,"site qa","apartment 3.01","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.02",,"site qa","apartment 3.02","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.03",,"site qa","apartment 3.03","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.04",,"apartment 3.04","site qa","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.05",,"apartment 3.05","site qa","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.06",,"apartment 3.06","site qa","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.07",,"site qa","building b","commissioning","level 3","apartment 3.07"
,,"Level 3 - Apartment 3.08",,"site qa","building b","commissioning","apartment 3.08","level 3"
,,"Level 3 - Apartment 3.09",,"site qa","apartment 3.09","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.10",,"site qa","building b","commissioning","level 3","apartment 3.10"
,,"Level 3 - Apartment 3.11",,"site qa","building b","commissioning","apartment 3.11","level 3"
,,"Level 3 - Apartment 3.12",,"site qa","apartment 3.12","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.13",,"site qa","apartment 3.13","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.14",,"site qa","apartment 3.14","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.15",,"apartment 3.15","site qa","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.16",,"apartment 3.16","site qa","building b","commissioning","level 3"
,,"Level 3 - Apartment 3.17",,"apartment 3.17","site qa","building b","commissioning","level 3"
,,"Level 4 - Apartment 4.01",,"level 4","site qa","building b","commissioning","apartment 4.01"
,,"Level 4 - Apartment 4.02",,"level 4","site qa","apartment 4.02","building b","commissioning"
,,"Level 4 - Apartment 4.03",,"level 4","site qa","apartment 4.03","building b","commissioning"
,,"Level 4 - Apartment 4.04",,"level 4","site qa","apartment 4.04","building b","commissioning"
,,"Level 4 - Apartment 4.05",,"level 4","apartment 4.05","site qa","building b","commissioning"
,,"Level 5 - Apartment 5.01",,"apartment 5.01","level 5","site qa","building b","commissioning"
,,"Level 5 - Apartment 5.02",,"level 5","apartment 5.02","site qa","building b","commissioning"
,,"Level 5 - Apartment 5.03",,"level 5","apartment 5.03","site qa","building b","commissioning"
,,"Level 6 - Apartment 6.01",,"level 6","site qa","building b","commissioning","apartment 6.01"
,,"Level 6 - Apartment 6.02",,"apartment 6.02","level 6","site qa","building b","commissioning"
,,"Level 6 - Apartment 6.03",,"apartment 6.03","level 6","site qa","building b","commissioning"
,,"Level 7 - Apartment 7.01",,"site qa","level 7","building b","commissioning","apartment 7.01"
,"Columns"
,,"Incl. bathroom/bathroom ensuite/kitchen/laundry",,"includes bathroom, bathroom ensuite, kitchen, laundry"
,,"Test Hot Water Temperature",,"test hot water temperature"
,,"Test Waste for leaks",,"test waste for leaks"
,,"Run Cycle on Dishwasher",,"run cycle on dishwasher"

