"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4d1c0254-086b-4b28-9c4f-f93a29ea366a","Unsupported Children: folder-normal System information:(296fea78-48b6-449d-b127-09ebb963c2a4), folder-normal Relevant Drawings Attached(3e0e5a53-60f8-450d-9e95-35d79062cc97), folder-normal SSP Attached(4d96b613-e193-4708-98fd-8308f967b9fd), folder-normal Task Analysis Attached(766b6b0d-d7e8-4bc4-bdf5-2c5bbc5f3d54)
checkpoint-no-status must be display normal but was flat","checkpoint-no-status","","","???unknown???","FALSE","FALSE","Overall Pre-set"
"296fea78-48b6-449d-b127-09ebb963c2a4","","folder-normal","","","step","FALSE","FALSE","Overall Pre-set","System information:"
"3e0e5a53-60f8-450d-9e95-35d79062cc97","","folder-normal","","","step","FALSE","FALSE","Overall Pre-set","Relevant Drawings Attached"
"4d96b613-e193-4708-98fd-8308f967b9fd","","folder-normal","","","step","FALSE","FALSE","Overall Pre-set","SSP Attached"
"766b6b0d-d7e8-4bc4-bdf5-2c5bbc5f3d54","","folder-normal","","","step","FALSE","FALSE","Overall Pre-set","Task Analysis Attached"
"a76f4a73-428c-4941-bc49-5271d27d3afc","","folder-normal","","","step","TRUE","FALSE"," QA"
"eb57dbbf-df8f-4864-95f6-529413c06b37","","folder-normal","","","step","TRUE","FALSE"," QA","Building A - Anchors"
"2277b379-9fa5-4878-9297-72c3ceb6599b","","checklist-flat","","Pre-Fit Off Checklist","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Pre-Fit Off Checklist  - 27no AP Type 01 Anchors (A1 - 27)"
"5f91c318-049b-423a-8f7d-68f95366b390","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 01"
"ea3c52af-767a-4986-8ff2-df1d853c6481","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 02"
"2d850532-eebb-4cc7-9dd6-bbab21a3adb0","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 03"
"7ec1e729-617f-41e7-8174-229a2602024f","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 04"
"273a4d92-5e4f-4182-88ce-44cb24a4e2fe","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 05"
"0c8d3531-e3ce-4e43-94dd-076459bd3f98","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 06"
"ba729c63-597a-45f5-8094-5eb7fe3a0249","","checklist-flat","","Fit Off Checklist - Anchor","checklist-flat","FALSE","FALSE"," QA","Building A - Anchors","Fit Off Checklist - Anchor 07"
