Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,GF - Common - Common Area,dynamic,Site QA,GF - Common,Common Area
,,LEVEL 1 RAC - RAC101,dynamic,Site QA,LEVEL 1 RAC,RAC101
,,LEVEL 1 RAC - RAC102,dynamic,Site QA,LEVEL 1 RAC,RAC102
,,LEVEL 1 RAC - RAC103,dynamic,Site QA,LEVEL 1 RAC,RAC103
,,LEVEL 1 RAC - RAC104,dynamic,Site QA,LEVEL 1 RAC,RAC104
,,LEVEL 1 RAC - RAC105,dynamic,Site QA,LEVEL 1 RAC,RAC105
,,LEVEL 1 RAC - RAC106,dynamic,Site QA,LEVEL 1 RAC,RAC106
,,LEVEL 1 RAC - RAC107,dynamic,Site QA,LEVEL 1 RAC,RAC107
,,LEVEL 1 RAC - RAC108,dynamic,Site QA,LEVEL 1 RAC,RAC108
,,LEVEL 1 RAC - RAC109,dynamic,Site QA,LEVEL 1 RAC,RAC109
,,LEVEL 1 RAC - RAC110,dynamic,Site QA,LEVEL 1 RAC,RAC110
,,LEVEL 1 RAC - RAC111,dynamic,Site QA,LEVEL 1 RAC,RAC111
,,LEVEL 1 RAC - RAC112,dynamic,Site QA,LEVEL 1 RAC,RAC112
,,LEVEL 1 RAC - RAC113,dynamic,Site QA,LEVEL 1 RAC,RAC113
,,LEVEL 1 RAC - RAC114,dynamic,Site QA,LEVEL 1 RAC,RAC114
,,LEVEL 1 RAC - RAC115,dynamic,Site QA,LEVEL 1 RAC,RAC115
,,LEVEL 1 APARTMENTS - APT 1,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 1
,,LEVEL 1 APARTMENTS - APT 2,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 2
,,LEVEL 1 APARTMENTS - APT 3,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 3
,,LEVEL 1 APARTMENTS - APT 42,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 42
,,LEVEL 1 APARTMENTS - APT 43,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 43
,,LEVEL 1 APARTMENTS - APT 44,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 44
,,LEVEL 1 APARTMENTS - APT 45,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 45
,,LEVEL 1 APARTMENTS - APT 46,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 46
,,LEVEL 1 APARTMENTS - APT 47,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 47
,,LEVEL 1 APARTMENTS - APT 48,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 48
,,LEVEL 1 APARTMENTS - APT 49,dynamic,Site QA,LEVEL 1 APARTMENTS,APT 49
,,LEVEL 1 APARTMENTS - COMMON,dynamic,Site QA,LEVEL 1 APARTMENTS,COMMON
,,LEVEL 2 RAC - RAC201,dynamic,Site QA,LEVEL 2 RAC,RAC201
,,LEVEL 2 RAC - RAC202,dynamic,Site QA,LEVEL 2 RAC,RAC202
,,LEVEL 2 RAC - RAC203,dynamic,Site QA,LEVEL 2 RAC,RAC203
,,LEVEL 2 RAC - RAC204,dynamic,Site QA,LEVEL 2 RAC,RAC204
,,LEVEL 2 RAC - RAC205,dynamic,Site QA,LEVEL 2 RAC,RAC205
,,LEVEL 2 RAC - RAC206,dynamic,Site QA,LEVEL 2 RAC,RAC206
,,LEVEL 2 RAC - RAC207,dynamic,Site QA,LEVEL 2 RAC,RAC207
,,LEVEL 2 RAC - RAC208,dynamic,Site QA,LEVEL 2 RAC,RAC208
,,LEVEL 2 RAC - RAC209,dynamic,Site QA,LEVEL 2 RAC,RAC209
,,LEVEL 2 RAC - RAC210,dynamic,Site QA,LEVEL 2 RAC,RAC210
,,LEVEL 2 RAC - RAC211,dynamic,Site QA,LEVEL 2 RAC,RAC211
,,LEVEL 2 RAC - RAC212,dynamic,Site QA,LEVEL 2 RAC,RAC212
,,LEVEL 2 RAC - RAC213,dynamic,Site QA,LEVEL 2 RAC,RAC213
,,LEVEL 2 RAC - RAC214,dynamic,Site QA,LEVEL 2 RAC,RAC214
,,LEVEL 2 RAC - RAC215,dynamic,Site QA,LEVEL 2 RAC,RAC215
,,LEVEL 2 APARTMENTS - APT 4,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 4
,,LEVEL 2 APARTMENTS - APT 5,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 5
,,LEVEL 2 APARTMENTS - APT 6,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 6
,,LEVEL 2 APARTMENTS - APT 50,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 50
,,LEVEL 2 APARTMENTS - APT 51,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 51
,,LEVEL 2 APARTMENTS - APT 52,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 52
,,LEVEL 2 APARTMENTS - APT 53,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 53
,,LEVEL 2 APARTMENTS - APT 54,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 54
,,LEVEL 2 APARTMENTS - APT 55,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 55
,,LEVEL 2 APARTMENTS - APT 56,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 56
,,LEVEL 2 APARTMENTS - APT 57,dynamic,Site QA,LEVEL 2 APARTMENTS,APT 57
,,LEVEL 2 APARTMENTS - COMMON,dynamic,Site QA,LEVEL 2 APARTMENTS,COMMON
,,LEVEL 3 RAC - RAC301,dynamic,Site QA,LEVEL 3 RAC,RAC301
,,LEVEL 3 RAC - RAC302,dynamic,Site QA,LEVEL 3 RAC,RAC302
,,LEVEL 3 RAC - RAC303,dynamic,Site QA,LEVEL 3 RAC,RAC303
,,LEVEL 3 RAC - RAC304,dynamic,Site QA,LEVEL 3 RAC,RAC304
,,LEVEL 3 RAC - RAC305,dynamic,Site QA,LEVEL 3 RAC,RAC305
,,LEVEL 3 RAC - RAC306,dynamic,Site QA,LEVEL 3 RAC,RAC306
,,LEVEL 3 RAC - RAC307,dynamic,Site QA,LEVEL 3 RAC,RAC307
,,LEVEL 3 RAC - RAC308,dynamic,Site QA,LEVEL 3 RAC,RAC308
,,LEVEL 3 RAC - RAC309,dynamic,Site QA,LEVEL 3 RAC,RAC309
,,LEVEL 3 RAC - RAC310,dynamic,Site QA,LEVEL 3 RAC,RAC310
,,LEVEL 3 RAC - RAC311,dynamic,Site QA,LEVEL 3 RAC,RAC311
,,LEVEL 3 RAC - RAC312,dynamic,Site QA,LEVEL 3 RAC,RAC312
,,LEVEL 3 RAC - RAC313,dynamic,Site QA,LEVEL 3 RAC,RAC313
,,LEVEL 3 RAC - RAC314,dynamic,Site QA,LEVEL 3 RAC,RAC314
,,LEVEL 3 RAC - RAC315,dynamic,Site QA,LEVEL 3 RAC,RAC315
,,LEVEL 3 APARTMENTS - APT 7,dynamic,Site QA,LEVEL 3 APARTMENTS,APT 7
,,LEVEL 3 APARTMENTS - APT 8,dynamic,Site QA,LEVEL 3 APARTMENTS,APT 8
,,LEVEL 3 APARTMENTS - APT 9,dynamic,Site QA,LEVEL 3 APARTMENTS,APT 9
,,LEVEL 3 APARTMENTS - APT 58,dynamic,Site QA,LEVEL 3 APARTMENTS,APT 58
