Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Amenities (Drains),,,,,,
,Scope,,,4.Drains ,Amenities,
,Rows,,,,,
,,Ground,dynamic,4.Drains ,Amenities,Ground
,,Level 1,dynamic,4.Drains ,Amenities,Level 1
,,Level 2,dynamic,4.Drains ,Amenities,Level 2
,,Level 3,dynamic,4.Drains ,Amenities,Level 3
,,Level 4,dynamic,4.Drains ,Amenities,Level 4
,,Level 5,dynamic,4.Drains ,Amenities,Level 5
,,Level 6,dynamic,4.Drains ,Amenities,Level 6
,,Level 7,dynamic,4.Drains ,Amenities,Level 7
,,Level 8,dynamic,4.Drains ,Amenities,Level 8
,,Level 9,dynamic,4.Drains ,Amenities,Level 9
,,Level 10,dynamic,4.Drains ,Amenities,Level 10
,,Level 11,dynamic,4.Drains ,Amenities,Level 11
,,Level 12,dynamic,4.Drains ,Amenities,Level 12
,,Level 13,dynamic,4.Drains ,Amenities,Level 13
,,Level 14,dynamic,4.Drains ,Amenities,Level 14
,,Level 15,dynamic,4.Drains ,Amenities,Level 15
,,Level 16,dynamic,4.Drains ,Amenities,Level 16
,,Level 17,dynamic,4.Drains ,Amenities,Level 17
,,Level 18,dynamic,4.Drains ,Amenities,Level 18
,,Level 19,dynamic,4.Drains ,Amenities,Level 19
,,Level 20,dynamic,4.Drains ,Amenities,Level 20
,Columns,,,,,
,,"Underslung - Sewer, Stormwater & Vent",,"Drains: Underslung - Sewer, Stormwater & Vent",,
,,"Stack Riser - Sewer, Stormwater & Vent",,"Drains: Stack Riser - Sewer, Stormwater & Vent",,
,,Syphonic - Underslung,,Drains: Syphonic - Underslung,,
,,Syphonic - Stack Riser,,Drains: Syphonic - Stack Riser,,
,,"Greasy Waste - Underslung, Stacks & Vents",,"Drains: Greasy Waste - Underslung, Stacks & Vents",,
,,"Trade Waste - Underslung, Stacks & Vents",,"Drains: Trade Waste - Underslung, Stacks & Vents",,
,,Pumpline - Underslung & Stacks,,Drains: Pumpline - Underslung & Stacks,,
,,Pod Drain Connection (Prefab Bathroom or Laundry),,Pod Drain Connection (Prefab Bathroom or Laundry),,
,,,,,,
Amenities (Rough In),,,,,,
,Scope,,,5.Rough in EOT area including HL copper works,Amenities,
,Rows,,,,,
,,Ground,dynamic,5.Rough in EOT area including HL copper works,Amenities,Ground
,,Level 1,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 1
,,Level 2,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 2
,,Level 3,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 3
,,Level 4,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 4
,,Level 5,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 5
,,Level 6,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 6
,,Level 7,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 7
,,Level 8,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 8
,,Level 9,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 9
,,Level 10,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 10
,,Level 11,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 11
,,Level 12,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 12
,,Level 13,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 13
,,Level 14,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 14
,,Level 15,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 15
,,Level 16,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 16
,,Level 17,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 17
,,Level 18,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 18
,,Level 19,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 19
,,Level 20,dynamic,5.Rough in EOT area including HL copper works,Amenities,Level 20
,Columns,,,,,
,,Main Run (Cold Water),,Main Run Rough In (Cold Water),,
,,Main Run (Hot Water),,Main Run Rough In (Hot Water),,
,,Main Run (Non Potable/Rainwater),,Main Run Rough In (Non Potable/Rainwater),,
,,Main Run (Gas),,Main Run Rough In (Gas),,
,,CW Design Components,,Rough In - CW Design Components,,
,,RW Design Components,,Rough In - RW Design Components,,
,,Mains Water Meter Assembly,,Rough In - Mains Water Meter Assembly,,
,,Meter Install (Fitout),,Rough In - Meter Install (Fitout),,
,,Meter Manifold Install,,Rough In - Meter Manifold Install,,
,,Commercial (High & Low Level Rough In) Water Services,,Rough In: Commercial (High & Low Level Rough In) Water Services,,
,,Apartment Water Services (High & Low Level Rough In),,Rough In: Apartment Water Services (High & Low Level Rough In),,
,,Pod Connection (Prefab Bathroom or Laundry),,Pod Rough In Connection (Prefab Bathroom or Laundry),,
,,,,,,
Amenities (Fitoff),,,,,,
,Scope,,,Fitoff,Amenities,
,Rows,,,,,
,,Ground,dynamic,Fitoff,Amenities,Ground
,,Level 1,dynamic,Fitoff,Amenities,Level 1
,,Level 2,dynamic,Fitoff,Amenities,Level 2
,,Level 3,dynamic,Fitoff,Amenities,Level 3
,,Level 4,dynamic,Fitoff,Amenities,Level 4
,,Level 5,dynamic,Fitoff,Amenities,Level 5
,,Level 6,dynamic,Fitoff,Amenities,Level 6
,,Level 7,dynamic,Fitoff,Amenities,Level 7
,,Level 8,dynamic,Fitoff,Amenities,Level 8
,,Level 9,dynamic,Fitoff,Amenities,Level 9
,,Level 10,dynamic,Fitoff,Amenities,Level 10
,,Level 11,dynamic,Fitoff,Amenities,Level 11
,,Level 12,dynamic,Fitoff,Amenities,Level 12
,,Level 13,dynamic,Fitoff,Amenities,Level 13
,,Level 14,dynamic,Fitoff,Amenities,Level 14
,,Level 15,dynamic,Fitoff,Amenities,Level 15
,,Level 16,dynamic,Fitoff,Amenities,Level 16
,,Level 17,dynamic,Fitoff,Amenities,Level 17
,,Level 18,dynamic,Fitoff,Amenities,Level 18
,,Level 19,dynamic,Fitoff,Amenities,Level 19
