resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Level 2,,,,,,,,
,step,,,,Balustrade,,,,,,,
Installation Checklist,checklist,,,,,02-101,,,,,,
Installation Checklist,checklist,,,,,02-102,,,,,,
Installation Checklist,checklist,,,,,02-103,,,,,,
Installation Checklist,checklist,,,,,02-105,,,,,,
Installation Checklist,checklist,,,,,02-106,,,,,,
Installation Checklist,checklist,,,,,02-107,,,,,,
Installation Checklist,checklist,,,,,02-108,,,,,,
Installation Checklist,checklist,,,,,02-109,,,,,,
Installation Checklist,checklist,,,,,02-111,,,,,,
Installation Checklist,checklist,,,,,02-112,,,,,,
Installation Checklist,checklist,,,,,02-113,,,,,,
,step,,,,Column,,,,,,,
Installation Checklist,checklist,,,,,02-18,,,,,,
Installation Checklist,checklist,,,,,02-27,,,,,,
Installation Checklist,checklist,,,,,02-28,,,,,,
Installation Checklist,checklist,,,,,02-29,,,,,,
Installation Checklist,checklist,,,,,02-30,,,,,,
Installation Checklist,checklist,,,,,02-31,,,,,,
Installation Checklist,checklist,,,,,02-33,,,,,,
,step,,,,Core Stair,,,,,,,
Installation Checklist,checklist,,,,,02-02,,,,,,
Installation Checklist,checklist,,,,,02-06,,,,,,
Installation Checklist,checklist,,,,,02-07,,,,,,
Installation Checklist,checklist,,,,,02-08,,,,,,
Installation Checklist,checklist,,,,,02-09,,,,,,
,step,,,,Panel,,,,,,,
Installation Checklist,checklist,,,,,02-03A,,,,,,
Installation Checklist,checklist,,,,,02-104,,,,,,
Installation Checklist,checklist,,,,,02-11,,,,,,
Installation Checklist,checklist,,,,,02-110,,,,,,
Installation Checklist,checklist,,,,,02-12,,,,,,
Installation Checklist,checklist,,,,,02-14,,,,,,
Installation Checklist,checklist,,,,,02-15,,,,,,
Installation Checklist,checklist,,,,,02-16,,,,,,
Installation Checklist,checklist,,,,,02-17,,,,,,
Installation Checklist,checklist,,,,,02-19,,,,,,
Installation Checklist,checklist,,,,,02-20,,,,,,
Installation Checklist,checklist,,,,,02-21,,,,,,
Installation Checklist,checklist,,,,,02-22,,,,,,
Installation Checklist,checklist,,,,,02-24,,,,,,
Installation Checklist,checklist,,,,,02-25,,,,,,
Installation Checklist,checklist,,,,,02-26,,,,,,
Installation Checklist,checklist,,,,,02-32,,,,,,
