"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ce99f346-7fab-4a4c-9523-6ac4a6819828","","not-started","b670127d166a50e96549e934793d6b2120aae4106e7c91c87c5b7e8c2c1a7b36","checklist","FALSE","FALSE","Job Details"
"476e7909-10ef-4717-a3b8-dc975e4994dc","","pass","","folder","TRUE","FALSE","Project QA"
"9e4820e8-31ec-4919-a6e7-34e50bf63d30","","pass","Documents & Photos","checklist","FALSE","FALSE","Project QA","Documents & Photos"
