Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,Site QA,,
,Rows,,,,,
,,,,,,
,,Switchboard,dynamic,Site QA,Switchboard,
,,Ventilation Fans,dynamic,Site QA,Ventilation Fans.,
,,Pac Units,dynamic,Site QA,Pac Units,
,,Main Office - Ground Floor,dynamic,Site QA,Main Office,Ground Floor
,,Main Office - First Floor,dynamic,Site QA,Main Office,First Floor
,,Dock Office - Ground Floor ,dynamic,Site QA,Dock Office,Ground Floor 
,,Dock Office - First Floor,dynamic,Site QA,Dock Office,First Floor
,,Co-pack/Scorched,dynamic,Site QA,Co-pack/Scorched,
,,Gate House/Pump Room,dynamic,Site QA,Gate House/Pump Room,
,,Seismic - Equipment,dynamic,Site QA,Seismic.,Equipment
,,Greenstar,dynamic,Site QA,Greenstar.,
,Columns,,,,,
,,AC Condensor,,AC Condensor,,
,,Branch Box,,Branch Box,,
,,ERV / HRV,,ERV / HRV,,
,,FCU-AC,,FCU-AC,,
,,Greenstar,,Greenstar,,
,,MSSB,,MSSB,,
,,Seismic,,Seismic,,
,,Ventilation Fans,,Ventilation Fans,,
