"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ca153433-fd69-4524-a279-576c7abe5bca","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"845df465-4843-4330-b18d-acc52a7cfde6","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Apartment 1"
"386a4a4d-bd20-4eb1-9e09-8eed857140ab","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 1","Ensuite 1"
"546016d3-a163-5226-9f55-1d8cea05f1b5","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Floor is acceptable for laying Ardex DS70 acoustic mats"
"5db51258-b42d-5fc6-a956-d44688213d34","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"b2af4603-178a-5520-a9d9-80145bb7348c","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"d6137a97-a92d-5aab-88ce-4f62d1fa223c","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"c6c29336-33ec-5e35-bdda-6d8b7ea7ecbd","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"ec27ffff-890f-5b2c-8565-9dc5800f502b","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Elements encapsulated with Ardex Floor Levelling Compound"
"cf1fed7e-b8c4-5c1c-b247-17343a35b07e","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 1","Ensuite 1","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"3da939c2-0663-41b9-83cc-525bf21044f1","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 1","Bathroom"
"c850b6d0-5346-5196-a81c-898d3f816687","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Floor is acceptable for laying Ardex DS70 acoustic mats"
"1b4520ab-5f5d-524c-a59b-8f556b35f382","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"6a748173-88c6-513f-80c7-02c29e76a538","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"6cfa5503-de72-5cba-b6aa-12d611fd55c3","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"1e190cd8-f19d-52f2-b440-6bcd2d12b21c","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"e232aba0-7065-5fef-bee2-f2cd9eb348a3","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Elements encapsulated with Ardex Floor Levelling Compound"
"3a378139-53b6-532a-b89a-f1eca0f6939f","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 1","Bathroom","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"329db621-d3e1-405a-b692-96734531e0e4","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 1","Laundry"
"4930f082-990b-567f-a933-5f76a314bde4","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Floor is acceptable for laying Ardex DS70 acoustic mats"
"3c98e8fb-cad6-59e7-9daa-fc0faa6630f4","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"f8ebaa02-d9d3-5a3e-8af5-db8cb28321fa","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"b9e7bd85-be87-5a94-8c13-98bb1a65219c","","checkpoint-status","not-applicable","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"668df6b9-6878-5557-b823-1cb103aa87a0","","checkpoint-status","not-applicable","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"6ee18af5-f46a-5227-94fc-8ad63440b286","","checkpoint-status","not-applicable","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Elements encapsulated with Ardex Floor Levelling Compound"
"8bcc5402-b250-5ac6-8515-dd27910cdeb3","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 1","Laundry","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"dd8244aa-0523-41ad-a5bd-a65f1157ed04","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Apartment 2"
"f406c96f-4b1d-4cc6-8609-e5261f751b63","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 2","Ensuite 1"
"88b1bf17-61d5-5b5a-b7a1-5cc906ec5adf","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Floor is acceptable for laying Ardex DS70 acoustic mats"
"f0f3eac4-9c0e-53fc-a674-0ffdd3b1f5ee","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"509cd139-242f-55f8-9f95-9175847812cf","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"c9f50c7e-f1fe-59d4-9652-8e9d11c5df2f","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"5fb859b7-73c4-590e-9927-f3bbbc3a4332","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"774b5858-f371-57f0-b3d5-eb078b8237be","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Elements encapsulated with Ardex Floor Levelling Compound"
"629a61ba-288c-5570-99fc-9721fa7527e3","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 2","Ensuite 1","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"18bc06cd-30ca-4856-9120-85f8effc876c","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 2","Bathroom"
"d548a1ac-9adc-55c0-b01c-a43321c07c95","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Floor is acceptable for laying Ardex DS70 acoustic mats"
"6b7e061f-078f-5d5a-8dc1-f0c1af96ad78","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"8c0c2fa0-f02b-5f78-8001-e95e914f078d","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"8bd7c8ec-f99a-50e3-8e71-c65a7655f75f","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"fcd97733-1697-5019-9a3f-ecfe1c7623dd","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"24d479bc-f3f1-59b1-b052-ee3dfbadb4fa","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Elements encapsulated with Ardex Floor Levelling Compound"
"745a3b11-24b3-5c46-8de6-258a892755d0","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 2","Bathroom","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"4a471a30-57ae-4beb-a078-3e92b98da448","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 2","Laundry"
"9b3a425e-b387-5651-b88f-b32a427bbc6a","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Floor is acceptable for laying Ardex DS70 acoustic mats"
"469b0eeb-0d68-565f-a43a-04b2e3f7f833","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"1e18f8da-acd0-5f07-9dfd-d928636ae3a0","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"a34ff6bd-2edf-5630-a9e7-536b9fabc287","","checkpoint-status","not-applicable","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"241eb9cb-13a1-5e9f-8adc-4cfb4ad9e17f","","checkpoint-status","not-applicable","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"1dbb2e4b-1c4f-5ce2-a067-b8699ee5cc89","","checkpoint-status","not-applicable","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Elements encapsulated with Ardex Floor Levelling Compound"
"f84d0e27-452a-5193-b5ef-a3930d794c8b","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 2","Laundry","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"e50e07d6-043a-4ead-be1d-17b9329006ab","","checklist-flat","work-in-progress","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 2","Powder Room"
"5c781917-8b58-54c6-b5dd-c3cc13e45698","","checkpoint-status","work-in-progress","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Floor is acceptable for laying Ardex DS70 acoustic mats"
"ec4dfb6a-a0bf-52b1-95f3-262c652bdd78","","checkpoint-status","work-in-progress","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"1c0c0c28-e466-56e5-8ff3-d9dc8ffa4e84","","checkpoint-status","work-in-progress","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"09e08dfb-7e9e-5a35-b620-94eec8f86a47","","checkpoint-status","work-in-progress","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"b50875bd-2acd-59d4-882c-8bc72993635e","","checkpoint-status","work-in-progress","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"0b22336e-c7c3-5666-8362-1645baad415d","","checkpoint-status","work-in-progress","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Elements encapsulated with Ardex Floor Levelling Compound"
"d0d3b153-4fa2-526e-a760-ecbf0e3e86fe","","checkpoint-status","work-in-progress","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 2","Powder Room","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"d1744bc1-1d4f-494d-9081-680945cdacc2","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Apartment 3"
"e5b9c0f3-4af2-4b3c-a96f-b0033e7eae8f","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 3","Ensuite 1"
"51dafe70-4d04-5eff-b8fe-d3a396b70660","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Floor is acceptable for laying Ardex DS70 acoustic mats"
"c1f67421-3480-55bc-9b75-03adb407880c","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"1da46083-da11-574d-bf5f-55a5380795af","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"ed62ba40-2110-52f5-a6bd-bed0167d82fb","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"8d7604d2-fb04-5cef-81ce-efaa513b6ef0","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"d15c011a-4bc0-5a86-9c2a-51da5009dbb8","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Elements encapsulated with Ardex Floor Levelling Compound"
"0e1cd779-7f63-53f0-8fcf-1f5a0d94b133","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 3","Ensuite 1","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"bebbb1ea-5652-47e7-9a62-07a7da183507","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 3","Bathroom"
"dfab5c67-7ed6-5603-a054-85a845a00a60","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Floor is acceptable for laying Ardex DS70 acoustic mats"
"4413aac7-49ce-5953-a2a3-dd76a8af7a53","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"6fcadd37-4faf-5d67-948f-3c065c46c0a4","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"74f34beb-134b-5c4d-8440-91976ee20096","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"2b33af0f-1d0b-5df2-8dea-dca207e0fe52","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"23f8d790-766d-54b1-b9a1-543c140f5d32","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Elements encapsulated with Ardex Floor Levelling Compound"
"b4e5679a-64a3-50c4-a2b5-1bf349740233","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 3","Bathroom","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"09dc2e79-2927-4fa6-a5b3-6a2f1d118ba7","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 3","Laundry"
"5909fabe-70b4-5eda-a606-6405430645ed","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Floor is acceptable for laying Ardex DS70 acoustic mats"
"19a13715-a81a-5f78-90b3-82e0d2f58c8e","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"5cb46f5f-770e-5656-ada1-48e7456bc922","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"9c1ebcaf-05a7-5b04-b1d9-2b3aaca7fcb0","","checkpoint-status","not-applicable","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"406c3b89-868c-5f5a-a6f6-5833db3924bd","","checkpoint-status","not-applicable","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"9468daca-b9d2-500c-81af-34c5bff17ccf","","checkpoint-status","not-applicable","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Elements encapsulated with Ardex Floor Levelling Compound"
"be099c6e-61a5-5527-b55d-65a3828b5dd5","","checkpoint-status","not-applicable","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 3","Laundry","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"d512c914-80af-4b00-b8e6-0482ed3a6c4a","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Apartment 11"
"b8931dd1-ed26-49d4-a55f-5c188491bbea","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 11","Ensuite 1"
"39ea728c-7d15-5546-9ae9-65af77c7b348","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Floor is acceptable for laying Ardex DS70 acoustic mats"
"29d323fb-6b4b-5cab-b03d-25b7fe92f369","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"3c61ca25-5531-5132-b245-32d0b9aa5d8d","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"d17e98e9-8412-5004-8255-d44eceb26099","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"2586a05e-3566-5f79-8477-d2c2abe3d14f","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"644f6229-0c15-53b6-8b49-aeae1c2d9bc0","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Elements encapsulated with Ardex Floor Levelling Compound"
"26f1ef2b-6d08-500c-a0f5-e239daaf80d6","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 1","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"514ab370-325b-46e7-ab2c-62a48110aadd","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 11","Ensuite 2"
"3e5fb1eb-e219-5830-b1e6-d0dab3c01899","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Floor is acceptable for laying Ardex DS70 acoustic mats"
"aa8b9efc-8a02-5765-ae3f-8b57f7655c14","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
"d4a3412b-74f3-5841-a3c3-741826360200","","checkpoint-status","pass","Flooring:e7265f01-eb94-4f0f-896b-e4f5cd83ea0a","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Ardex WPM750 Waterproofing membrane glued throughout bathroom floor"
"2191f7e3-bfa4-5875-bfbd-9a3d73271d51","","checkpoint-status","pass","Flooring:db239b19-b813-4cca-b4a5-3f487baf70e6","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Underfloor heating elements have been laid, glued and taped to the waterproofing substrate"
"484ef9cb-f652-50bc-b639-5dc60589ed77","","checkpoint-status","pass","Flooring:260a9985-82df-4c3e-bdfc-844041ae7451","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Warmup Watchdog alarm connected to the elements as a QA Check to make a noise if system is damaged by third parties"
"56ef4027-1c42-539b-8bbb-f463d9dbb9da","","checkpoint-status","pass","Flooring:b068ae12-fda8-466c-834f-c06b08d92565","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Elements encapsulated with Ardex Floor Levelling Compound"
"5339ff5a-f197-5923-847f-4b74333238cc","","checkpoint-status","pass","Flooring:2040f97f-1a57-488c-a1cd-3bfd43afaf44","","TRUE","TRUE","Site QA","Apartment 11","Ensuite 2","Warmup satisfied with works we have undertaken, and happy to handover for Tiling"
"ec19dbaf-8ff3-44f9-8c4a-4e87c93cd633","","checklist-flat","pass","Flooring","checklist-flat","FALSE","FALSE","Site QA","Apartment 11","Bathroom"
"26093806-1f16-5dab-9ff2-95fc865986b4","","checkpoint-status","pass","Flooring:04ad84d6-d59d-4439-ba11-a8d584392c40","","TRUE","TRUE","Site QA","Apartment 11","Bathroom","Floor is acceptable for laying Ardex DS70 acoustic mats"
"6dc321f9-e436-512d-a26e-4abc92315538","","checkpoint-status","pass","Flooring:3fdf3842-469c-445b-a97f-d5faed25d01d","","TRUE","TRUE","Site QA","Apartment 11","Bathroom","Ardex DS70 Acoustic mats have been laid and glued throughout the Substrate, excluding inside shower floor"
