Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,
380eb3b0-6173-561b-9a73-d01bc46afa56,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 76,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
3755ffcf-7ab1-51e5-a662-ef402954ec7c,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 77,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
7b7e4e30-52e9-5aa5-a94b-6bf991dfcb26,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 78,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
89d61984-066f-5d82-8ab4-486e7dbe118e,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 79,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
ddd27e84-40bd-5c5e-af17-1a7f36f3b00c,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 80,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
ee1eacce-322c-5ca0-83a7-00fe506a63b9,,checkpoint-status,pass,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block D,U - 81,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
345630ec-871f-56b0-a839-c00e044f135c,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U - 5A,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
c0f97193-f178-5ab2-a62f-de6a5819a6cc,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U - 5B,Underfloor Heating,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
73056c57-8a32-570f-95cc-31285ea1ea0a,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U 10,Underfloor Heating 1,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
9e8b42c5-98dc-5169-b9ef-5ba557f3bd24,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U 10,Underfloor Heating 2,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
b6ef712c-7001-501e-86d9-76b4461059a6,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U 11,Underfloor Heating 1,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
e11d4248-1e53-57c2-b41b-87c76cf00210,,checkpoint-status,not-started,3177a1a7675c41001bee0edca02e9bf80fc53fd85a2779540a5ee624668125bc:a62dd5d8-983f-4d40-9451-faa76a59b4d6:dceb82f1-c95a-4e82-bbf7-2f59175fd555,,TRUE,TRUE,Gn Residential,The Alberton,Block A,U 11,Underfloor Heating 2,"Subfloor, Heating Elements installed",Watchdog installed and tested (Photos ),
