Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,
d4182c96-842a-507c-b9e5-7f2fb76b93de,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA ITP List,CRL-ITR-004 - Fans,Fans,Correct mountings / springs installed,,,,,
7cd86c6a-f8d2-507f-ab48-3efcbe2582c3,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,CRL-ITR-004 - Fans,Fans,Correct mountings / springs installed,,,,
44fccbd4-9b04-5f35-99c0-7f2420293363,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,CRL-ITR-004 - Fans,Fans,Correct mountings / springs installed,,,,
4c71a909-cfa2-5733-b6dd-6cbde4c24085,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Underplatform,CRL-ITR-004 - Fans,Fans,Correct mountings / springs installed,,,,
7339f447-ab83-5338-82db-005651cd8512,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Future Cooling,CRL-ITR-004 - Fans,Fans,Correct mountings / springs installed,,,,
0b1d9bc6-47e5-5419-900f-64184c4162e4,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEP-FAN-001),Fans,Correct mountings / springs installed,,,
e259eb70-6283-5493-b221-2fe7b21ab44c,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEP-FAN-002),Fans,Correct mountings / springs installed,,,
4cfed7f1-16b0-55d2-9396-906272e8d26e,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEB-FAN-001),Fans,Correct mountings / springs installed,,,
0d1e062b-05f4-5748-8682-0d0925a69b32,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEB-FAN-002),Fans,Correct mountings / springs installed,,,
9601bda8-1b73-5865-8d75-1628d6d396ca,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CCRL-ITR-004 - Fans (AOT-WEL3-AEU-FAN-001),Fans,Correct mountings / springs installed,,,
dadbcd32-5219-508e-993a-dfbecb91d4eb,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEU-FAN-002),Fans,Correct mountings / springs installed,,,
3580210a-10b3-5660-934f-9855721ecdcb,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AET-FAN-001),Fans,Correct mountings / springs installed,,,
069b1151-4746-5ad1-be3b-471c60e45e9b,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-AEE-FAN-001),Fans,Correct mountings / springs installed,,,
4dcf3de6-53af-5c51-afc2-f5e9afbbc578,,checkpoint-status,work-in-progress,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-SPR-FAN-001),Fans,Correct mountings / springs installed,,,
65318fa1-f286-5ddd-9172-f871559944bf,,checkpoint-status,work-in-progress,,,TRUE,TRUE,Aotea Station,L3 Plant,Fans,CRL-ITR-004 - Fans (AOT-WEL3-SPR-FAN-002),Fans,Correct mountings / springs installed,,,
