Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Plastering & Internal Hebel Progress,,,,,,,
,Scope,,,,,,
,Rows,,,,,,
,,Building E - Ground floor,grouping,Building E - Ground floor,,,
,,Corridor,,Corridor,Ground floor,Building E,Site QA
,,EG01,,EG01,Ground floor,Building E,Site QA
,,EG02,,EG02,Ground floor,Building E,Site QA
,,EG03,,EG03,Ground floor,Building E,Site QA
,,EG04,,EG04,Ground floor,Building E,Site QA
,,EG05,,EG05,Ground floor,Building E,Site QA
,,EG06,,EG06,Ground floor,Building E,Site QA
,,EG07,,EG07,Ground floor,Building E,Site QA
,,EG08,,EG08,Ground floor,Building E,Site QA
,,EG09,,EG09,Ground floor,Building E,Site QA
,,EG10,,EG10,Ground floor,Building E,Site QA
,,EG11,,EG11,Ground floor,Building E,Site QA
,,Building E - Level 1,grouping,Building E - Level 1,,,
,,Corridor,,Corridor,Level 1,Building E,Site QA
,,E101,,E101,Level 1,Building E,Site QA
,,E102,,E102,Level 1,Building E,Site QA
,,E103,,E103,Level 1,Building E,Site QA
,,E104,,E104,Level 1,Building E,Site QA
,,E105,,E105,Level 1,Building E,Site QA
,,E106,,E106,Level 1,Building E,Site QA
,,E107,,E107,Level 1,Building E,Site QA
,,E108,,E108,Level 1,Building E,Site QA
,,E109,,E109,Level 1,Building E,Site QA
,,E110,,E110,Level 1,Building E,Site QA
,,E111,,E111,Level 1,Building E,Site QA
,,E112,,E112,Level 1,Building E,Site QA
,,Building E - Level 2,grouping,Building E - Level 2,,,
,,Corridor,,Corridor,Level 2,Building E,Site QA
,,E201,,E201,Level 2,Building E,Site QA
,,E202,,E202,Level 2,Building E,Site QA
,,E203,,E203,Level 2,Building E,Site QA
,,E204,,E204,Level 2,Building E,Site QA
,,E205,,E205,Level 2,Building E,Site QA
,,E206,,E206,Level 2,Building E,Site QA
,,E207,,E207,Level 2,Building E,Site QA
,,E208,,E208,Level 2,Building E,Site QA
,,E209,,E209,Level 2,Building E,Site QA
,,E210,,E210,Level 2,Building E,Site QA
,,E211,,E211,Level 2,Building E,Site QA
,,E212,,E212,Level 2,Building E,Site QA
,,Building E - Level 3,grouping,Building E - Level 3,,,
,,Corridor,,Corridor,Level 3,Building E,Site QA
,,E301,,E301,Level 3,Building E,Site QA
,,E302,,E302,Level 3,Building E,Site QA
,,E303,,E303,Level 3,Building E,Site QA
,,E304,,E304,Level 3,Building E,Site QA
,,E305,,E305,Level 3,Building E,Site QA
,,E306,,E306,Level 3,Building E,Site QA
,,E307,,E307,Level 3,Building E,Site QA
,,E308,,E308,Level 3,Building E,Site QA
,,E309,,E309,Level 3,Building E,Site QA
,,E310,,E310,Level 3,Building E,Site QA
,,E311,,E311,Level 3,Building E,Site QA
,,E312,,E312,Level 3,Building E,Site QA
,,Building G - Ground floor,grouping,Building G - Ground floor,,,
