Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
,,Pile 4 - Dia. (mm),Dia. (mm),pile complete,pile 4
,,Pile 4 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 4
,,Pile 4 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 4
,,Pile 4 - Drill Depth (m),Drill Depth (m),pile complete,pile 4
,,Pile 4 - Socket Length (m),Socket Length (m),pile complete,pile 4
,,Pile 4 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 4
,,Pile 4 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 4
,,Pile 4 - Cage Type,Cage Type,pile complete,pile 4
,,Pile 4 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 4
,,Pile 5 - Pile Complete,,pile complete,pile 5
,,Pile 5 - Pile ID,Pile ID,pile complete,pile 5
,,Pile 5 - Dia. (mm),Dia. (mm),pile complete,pile 5
,,Pile 5 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 5
,,Pile 5 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 5
,,Pile 5 - Drill Depth (m),Drill Depth (m),pile complete,pile 5
,,Pile 5 - Socket Length (m),Socket Length (m),pile complete,pile 5
,,Pile 5 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 5
,,Pile 5 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 5
,,Pile 5 - Cage Type,Cage Type,pile complete,pile 5
,,Pile 5 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 5
,,Pile 6 - Pile Complete,,pile complete,pile 6
,,Pile 6 - Pile ID,Pile ID,pile complete,pile 6
,,Pile 6 - Dia. (mm),Dia. (mm),pile complete,pile 6
,,Pile 6 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 6
,,Pile 6 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 6
,,Pile 6 - Drill Depth (m),Drill Depth (m),pile complete,pile 6
,,Pile 6 - Socket Length (m),Socket Length (m),pile complete,pile 6
,,Pile 6 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 6
,,Pile 6 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 6
,,Pile 6 - Cage Type,Cage Type,pile complete,pile 6
,,Pile 6 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 6
,,Pile 7 - Pile Complete,,pile complete,pile 7
,,Pile 7 - Pile ID,Pile ID,pile complete,pile 7
,,Pile 7 - Dia. (mm),Dia. (mm),pile complete,pile 7
,,Pile 7 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 7
,,Pile 7 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 7
,,Pile 7 - Drill Depth (m),Drill Depth (m),pile complete,pile 7
,,Pile 7 - Socket Length (m),Socket Length (m),pile complete,pile 7
,,Pile 7 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 7
,,Pile 7 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 7
,,Pile 7 - Cage Type,Cage Type,pile complete,pile 7
,,Pile 7 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 7
,,Pile 8 - Pile Complete,,pile complete,pile 8
,,Pile 8 - Pile ID,Pile ID,pile complete,pile 8
,,Pile 8 - Dia. (mm),Dia. (mm),pile complete,pile 8
,,Pile 8 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 8
,,Pile 8 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 8
,,Pile 8 - Drill Depth (m),Drill Depth (m),pile complete,pile 8
,,Pile 8 - Socket Length (m),Socket Length (m),pile complete,pile 8
,,Pile 8 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 8
,,Pile 8 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 8
,,Pile 8 - Cage Type,Cage Type,pile complete,pile 8
,,Pile 8 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 8
,,Pile 9 - Pile Complete,,pile complete,pile 9
,,Pile 9 - Pile ID,Pile ID,pile complete,pile 9
,,Pile 9 - Dia. (mm),Dia. (mm),pile complete,pile 9
,,Pile 9 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 9
,,Pile 9 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 9
,,Pile 9 - Drill Depth (m),Drill Depth (m),pile complete,pile 9
,,Pile 9 - Socket Length (m),Socket Length (m),pile complete,pile 9
,,Pile 9 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 9
,,Pile 9 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 9
,,Pile 9 - Cage Type,Cage Type,pile complete,pile 9
,,Pile 9 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 9
,,Pile 10 - Pile Complete,,pile complete,pile 10
,,Pile 10 - Pile ID,Pile ID,pile complete,pile 10
,,Pile 10 - Dia. (mm),Dia. (mm),pile complete,pile 10
,,Pile 10 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 10
,,Pile 10 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 10
,,Pile 10 - Drill Depth (m),Drill Depth (m),pile complete,pile 10
,,Pile 10 - Socket Length (m),Socket Length (m),pile complete,pile 10
,,Pile 10 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 10
,,Pile 10 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 10
,,Pile 10 - Cage Type,Cage Type,pile complete,pile 10
,,Pile 10 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 10
,,Pile 11 - Pile Complete,,pile complete,pile 11
,,Pile 11 - Pile ID,Pile ID,pile complete,pile 11
,,Pile 11 - Dia. (mm),Dia. (mm),pile complete,pile 11
,,Pile 11 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 11
,,Pile 11 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 11
,,Pile 11 - Drill Depth (m),Drill Depth (m),pile complete,pile 11
,,Pile 11 - Socket Length (m),Socket Length (m),pile complete,pile 11
,,Pile 11 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 11
,,Pile 11 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 11
,,Pile 11 - Cage Type,Cage Type,pile complete,pile 11
,,Pile 11 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 11
,,Pile 12 - Pile Complete,,pile complete,pile 12
,,Pile 12 - Pile ID,Pile ID,pile complete,pile 12
,,Pile 12 - Dia. (mm),Dia. (mm),pile complete,pile 12
,,Pile 12 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 12
,,Pile 12 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 12
,,Pile 12 - Drill Depth (m),Drill Depth (m),pile complete,pile 12
,,Pile 12 - Socket Length (m),Socket Length (m),pile complete,pile 12
,,Pile 12 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 12
,,Pile 12 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 12
,,Pile 12 - Cage Type,Cage Type,pile complete,pile 12
,,Pile 12 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 12
,,Pile 13 - Pile Complete,,pile complete,pile 13
,,Pile 13 - Pile ID,Pile ID,pile complete,pile 13
,,Pile 13 - Dia. (mm),Dia. (mm),pile complete,pile 13
,,Pile 13 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 13
,,Pile 13 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 13
,,Pile 13 - Drill Depth (m),Drill Depth (m),pile complete,pile 13
,,Pile 13 - Socket Length (m),Socket Length (m),pile complete,pile 13
,,Pile 13 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 13
,,Pile 13 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 13
,,Pile 13 - Cage Type,Cage Type,pile complete,pile 13
,,Pile 13 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 13
,,Pile 14 - Pile Complete,,pile complete,pile 14
,,Pile 14 - Pile ID,Pile ID,pile complete,pile 14
,,Pile 14 - Dia. (mm),Dia. (mm),pile complete,pile 14
,,Pile 14 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 14
,,Pile 14 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 14
,,Pile 14 - Drill Depth (m),Drill Depth (m),pile complete,pile 14
,,Pile 14 - Socket Length (m),Socket Length (m),pile complete,pile 14
,,Pile 14 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 14
,,Pile 14 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 14
,,Pile 14 - Cage Type,Cage Type,pile complete,pile 14
,,Pile 14 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 14
,,Pile 15 - Pile Complete,,pile complete,pile 15
,,Pile 15 - Pile ID,Pile ID,pile complete,pile 15
,,Pile 15 - Dia. (mm),Dia. (mm),pile complete,pile 15
,,Pile 15 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 15
,,Pile 15 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 15
,,Pile 15 - Drill Depth (m),Drill Depth (m),pile complete,pile 15
,,Pile 15 - Socket Length (m),Socket Length (m),pile complete,pile 15
,,Pile 15 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 15
,,Pile 15 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 15
,,Pile 15 - Cage Type,Cage Type,pile complete,pile 15
,,Pile 15 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 15
,,Pile 16 - Pile Complete,,pile complete,pile 16
,,Pile 16 - Pile ID,Pile ID,pile complete,pile 16
,,Pile 16 - Dia. (mm),Dia. (mm),pile complete,pile 16
,,Pile 16 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 16
,,Pile 16 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 16
,,Pile 16 - Drill Depth (m),Drill Depth (m),pile complete,pile 16
,,Pile 16 - Socket Length (m),Socket Length (m),pile complete,pile 16
,,Pile 16 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 16
,,Pile 16 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 16
,,Pile 16 - Cage Type,Cage Type,pile complete,pile 16
,,Pile 16 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 16
,,Pile 17 - Pile Complete,,pile complete,pile 17
,,Pile 17 - Pile ID,Pile ID,pile complete,pile 17
,,Pile 17 - Dia. (mm),Dia. (mm),pile complete,pile 17
,,Pile 17 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 17
,,Pile 17 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 17
,,Pile 17 - Drill Depth (m),Drill Depth (m),pile complete,pile 17
,,Pile 17 - Socket Length (m),Socket Length (m),pile complete,pile 17
,,Pile 17 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 17
,,Pile 17 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 17
,,Pile 17 - Cage Type,Cage Type,pile complete,pile 17
,,Pile 17 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 17
,,Pile 18 - Pile Complete,,pile complete,pile 18
,,Pile 18 - Pile ID,Pile ID,pile complete,pile 18
,,Pile 18 - Dia. (mm),Dia. (mm),pile complete,pile 18
,,Pile 18 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 18
,,Pile 18 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 18
,,Pile 18 - Drill Depth (m),Drill Depth (m),pile complete,pile 18
,,Pile 18 - Socket Length (m),Socket Length (m),pile complete,pile 18
,,Pile 18 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 18
,,Pile 18 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 18
,,Pile 18 - Cage Type,Cage Type,pile complete,pile 18
,,Pile 18 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 18
,,Pile 19 - Pile Complete,,pile complete,pile 19
,,Pile 19 - Pile ID,Pile ID,pile complete,pile 19
,,Pile 19 - Dia. (mm),Dia. (mm),pile complete,pile 19
,,Pile 19 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 19
,,Pile 19 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 19
,,Pile 19 - Drill Depth (m),Drill Depth (m),pile complete,pile 19
,,Pile 19 - Socket Length (m),Socket Length (m),pile complete,pile 19
,,Pile 19 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 19
,,Pile 19 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 19
,,Pile 19 - Cage Type,Cage Type,pile complete,pile 19
,,Pile 19 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 19
,,Pile 20 - Pile Complete,,pile complete,pile 20
,,Pile 20 - Pile ID,Pile ID,pile complete,pile 20
,,Pile 20 - Dia. (mm),Dia. (mm),pile complete,pile 20
,,Pile 20 - Platform Level (RLm),Platform Level (RLm),pile complete,pile 20
,,Pile 20 - Conc. Grade (MPa),Conc. Grade (MPa),pile complete,pile 20
,,Pile 20 - Drill Depth (m),Drill Depth (m),pile complete,pile 20
,,Pile 20 - Socket Length (m),Socket Length (m),pile complete,pile 20
,,Pile 20 - Top of Concrete (RL m),Top of Concrete (RL m),pile complete,pile 20
,,Pile 20 - Concrete Volume (m3),Concrete Volume (m3),pile complete,pile 20
,,Pile 20 - Cage Type,Cage Type,pile complete,pile 20
,,Pile 20 - Top of Cage (RL m),Top of Cage (RL m),pile complete,pile 20
,,Supervisor Sign off,,supervisor sign off,
,,,,,
Daily Site Diary,,,,,
,Scope,,,Site QA,Daily Site Diary
,Rows,,,,
,,Daily Site Diary,dynamic,Daily Site Diary,Site QA
,Columns,,,,
,,Details - Relevant photos documents,,Attach any relevant photos or documents,Details
,,Project,Project,Attach any relevant photos or documents,Details
,,Project no.,Project no.,Attach any relevant photos or documents,Details
,,Date,Date,Attach any relevant photos or documents,Details
,,Day,Day,Attach any relevant photos or documents,Details
,,Time Start,Time Start,Attach any relevant photos or documents,Details
,,Time Finished,Time Finished,Attach any relevant photos or documents,Details
,,Productivity - Relevant photos documents,,Attach any relevant photos or documents,Productivity
,,Pile completed,Pile completed,Attach any relevant photos or documents,Productivity
,,works carried out today,works carried out today,Attach any relevant photos or documents,Productivity
,,notes,notes,Attach any relevant photos or documents,Productivity
,,Summary of hours - Relevant photos documents,,Attach any relevant photos or documents,Summary of hours
,,production,production,Attach any relevant photos or documents,Summary of hours
,,breakdown,breakdown,Attach any relevant photos or documents,Summary of hours
,,lost to weather,lost to weather,Attach any relevant photos or documents,Summary of hours
,,client delay,client delay,Attach any relevant photos or documents,Summary of hours
,,client standby,client standby,Attach any relevant photos or documents,Summary of hours
,,concrete delay,concrete delay,Attach any relevant photos or documents,Summary of hours
,,onstruction,onstruction,Attach any relevant photos or documents,Summary of hours
,,other,other,Attach any relevant photos or documents,Summary of hours
,,Delays - Relevant photos documents,,Attach any relevant photos or documents,Delays
,,summary of delays,summary of delays,Attach any relevant photos or documents,Delays
,,10,,10,Grade Usage
,,Vol. Today (m3),Vol. Today (m3),10,Grade Usage
,,Vol. Total (m3),Vol. Total (m3),10,Grade Usage
,,Concrete Tests Today,Concrete Tests Today,10,Grade Usage
,,50,,50,Grade Usage
,,Vol. Today (m3),Vol. Today (m3),50,Grade Usage
,,Vol. Total (m3),Vol. Total (m3),50,Grade Usage
,,Concrete Tests Today,Concrete Tests Today,50,Grade Usage
,,Resources - Relevant photos documents,,Attach any relevant photos or documents,Resources
,,Labour,Labour,Attach any relevant photos or documents,Resources
,,Plant,Plant,Attach any relevant photos or documents,Resources
,,Supervisor Sign Off,,Supervisor Sign Off,Sign Off
